setting,factor,level,demand,policy,runs,requests_mean,requests_ci_low,requests_ci_high,dispatched_mean,dispatched_ci_low,dispatched_ci_high,completion_rate_mean,completion_rate_ci_low,completion_rate_ci_high,final_queue_mean,final_queue_ci_low,final_queue_ci_high,peak_queue_mean,peak_queue_ci_low,peak_queue_ci_high,mean_wait_mean,mean_wait_ci_low,mean_wait_ci_high,peak_lae_db_mean,peak_lae_db_ci_low,peak_lae_db_ci_high,peak_budget_utilization_mean,peak_budget_utilization_ci_low,peak_budget_utilization_ci_high,population_weighted_equivalent_mean,population_weighted_equivalent_ci_low,population_weighted_equivalent_ci_high,route_1_share_mean,route_1_share_ci_low,route_1_share_ci_high,route_2_share_mean,route_2_share_ci_low,route_2_share_ci_high,route_3_share_mean,route_3_share_ci_low,route_3_share_ci_high
validation_plus_rmse,validation error,+2.29 dB,45,P2,30,1522.6,1510.4792169594023,1534.7207830405976,791.9,791.7559393486605,792.0440606513395,0.52034735354193,0.5161828551086766,0.5245118519751834,730.7,718.6315893074657,742.7684106925344,730.7,718.6315893074657,742.7684106925344,1946.319538504904,1904.1035315301988,1988.535545479609,76.03935630250463,76.039355611063,76.03935699394626,0.9404622598243618,0.9404621100930721,0.9404624095556515,450.8720855001837,450.83865089663277,450.9055201037346,0.33337550964525314,0.3333147392672553,0.333436280023251,0.33337550964525314,0.3333147392672553,0.333436280023251,0.3332489807094937,0.3331274399534981,0.33337052146548934
validation_plus_rmse,validation error,+2.29 dB,45,P3-U,30,1522.6,1510.4792169594023,1534.7207830405976,614,614,614,0.403453210494626,0.4001968851348759,0.40670953585437614,908.6,896.4792169594023,920.7207830405978,908.6,896.4792169594023,920.7207830405978,2543.317025522348,2502.3901063664334,2584.243944678263,76.73802075403042,76.73801969032114,76.73802181773969,0.9998596746177028,0.9998589064939917,0.9998604427414138,346.86001154799874,346.8599319119704,346.86009118402706,0.3355048859934852,0.33550488599348516,0.33550488599348527,0.3289902280130293,0.3289902280130293,0.3289902280130293,0.3355048859934852,0.33550488599348516,0.33550488599348527
validation_plus_rmse,validation error,+2.29 dB,45,P3-D,30,1522.6,1510.4792169594023,1534.7207830405976,621.0333333333333,620.7148802716579,621.3517863950087,0.40807575812163766,0.404758657947192,0.4113928582960833,901.5666666666667,889.4163806671631,913.7169526661703,901.5666666666667,889.4163806671631,913.7169526661703,2402.6916149416834,2361.846541283995,2443.5366885993717,76.03935082914929,76.03934948046007,76.0393521778385,0.9998960507723644,0.9998902690668012,0.9999018324779276,352.53900395555314,352.46507446356827,352.612933447538,0.33395919049430106,0.3338074568564765,0.3341109241321256,0.3317058809545005,0.33153577339998286,0.3318759885090181,0.3343349285511985,0.3341860337654654,0.3344838233369316
validation_plus_rmse,validation error,+2.29 dB,80,P0,30,2676.5666666666666,2659.2863673202455,2693.8469660130877,1103.2,1102.7968929864567,1103.6031070135434,0.41229896804455374,0.40964525550164715,0.4149526805874603,1573.3666666666666,1556.073135939942,1590.6601973933912,1573.3666666666666,1556.073135939942,1590.6601973933912,2648.3273239238706,2615.070868884355,2681.583778963386,82.20961057224541,82.20961040244534,82.20961074204548,3.8937723332497916,3.893771163747653,3.8937735027519302,1372.090525488339,1371.5891867589098,1372.591864217768,0,0,0,1,1,1,0,0,0
validation_plus_rmse,validation error,+2.29 dB,80,P1,30,2676.5666666666666,2659.2863673202455,2693.8469660130877,1068.2333333333333,1067.6413417728675,1068.8253248937992,0.3992308850647583,0.39665460171677575,0.40180716841274083,1608.3333333333333,1591.0372877462578,1625.6293789204087,1608.3333333333333,1591.0372877462578,1625.6293789204087,2727.4973386637953,2694.0643224194,2760.9303549081906,81.593977939922,81.54907422173626,81.63888165810774,3.3805148558318376,3.3450273516463134,3.416002360017362,247.9334757149615,247.79611391395886,248.07083751596414,0.7988650283002067,0.7952378390830114,0.802492217517402,0,0,0,0.20113497169979336,0.19750778248259807,0.20476216091698865
validation_plus_rmse,validation error,+2.29 dB,80,P2,30,2676.5666666666666,2659.2863673202455,2693.8469660130877,792,792,792,0.29599412522969576,0.29409222876910723,0.2978960216902843,1884.5666666666666,1867.2863673202457,1901.8469660130875,1884.5666666666666,1867.2863673202457,1901.8469660130875,3329.275013054244,3297.7363301938963,3360.813695914592,76.03935704864416,76.03935612517668,76.03935797211165,0.9404624214005419,0.9404622214241177,0.9404626213769661,450.89526188496586,450.89518025679257,450.89534351313915,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
validation_plus_rmse,validation error,+2.29 dB,80,P3-U,30,2676.5666666666666,2659.2863673202455,2693.8469660130877,614,614,614,0.22947019304423394,0.22799574301039385,0.23094464307807402,2062.5666666666666,2045.2863673202457,2079.8469660130877,2062.5666666666666,2045.2863673202457,2079.8469660130877,3749.715490748793,3719.671271004537,3779.7597104930487,76.73802087996042,76.73801945298766,76.73802230693317,0.9998596136804256,0.9998588897132146,0.9998603376476367,346.8600327024785,346.8599378088329,346.86012759612413,0.3355048859934852,0.33550488599348516,0.33550488599348527,0.3289902280130293,0.3289902280130293,0.3289902280130293,0.3355048859934852,0.33550488599348516,0.33550488599348527
validation_plus_rmse,validation error,+2.29 dB,80,P3-D,30,2676.5666666666666,2659.2863673202455,2693.8469660130877,620.8,620.5118786973209,621.088121302679,0.23201178539338316,0.23051272135061598,0.23351084943615033,2055.766666666667,2038.4705317257988,2073.062801607535,2055.766666666667,2038.4705317257988,2073.062801607535,3613.914517164242,3583.2710543081753,3644.557980020309,76.03935051392038,76.03934911384168,76.03935191399908,0.9998988142199859,0.9998984965717177,0.9998991318682542,352.4848223078333,352.41794343533707,352.5517011803296,0.33392375129188323,0.3337539779728519,0.33409352461091457,0.3318304362246071,0.3316765020308652,0.33198437041834905,0.3342458124835096,0.3340630411079545,0.3344285838590647
altitude_60,altitude,60 m,45,P0,30,1522.6,1510.4792169594023,1534.7207830405976,1082.4333333333334,1077.4662661829288,1087.400400483738,0.7111663941437382,0.706040144284621,0.7162926440028553,440.1666666666667,429.25988588711584,451.07344744621753,440.1666666666667,429.25988588711584,451.07344744621753,1055.3615446085862,1029.3655727143296,1081.3575165028428,81.21283939915706,81.21283932049323,81.21283947782089,3.0952609554587047,3.09526052403546,3.0952613868819494,1068.8374591259205,1063.932775297691,1073.74214295415,0,0,0,1,1,1,0,0,0
altitude_60,altitude,60 m,45,P1,30,1522.6,1510.4792169594023,1534.7207830405976,1054.2,1050.134679823442,1058.2653201765581,0.6926402075617109,0.6875107729364932,0.6977696421869285,468.4,457.1710525810327,479.62894741896724,468.4,457.1710525810327,479.62894741896724,1130.554829367324,1100.4489010169307,1160.6607577177172,80.65856258168009,80.6171796551257,80.69994550823448,2.7253175456116763,2.6994512536435185,2.751183837579834,190.87322582638046,190.13716820895988,191.60928344380105,0.8025191238908493,0.7982111752747614,0.8068270725069373,0,0,0,0.19748087610915074,0.19317292749306275,0.20178882472523874
altitude_60,altitude,60 m,45,P2,30,1522.6,1510.4792169594023,1534.7207830405976,1001.2666666666667,998.5301865492621,1004.0031467840712,0.6578931945454032,0.6527850049470293,0.6630013841437771,521.3333333333334,509.59274910563573,533.0739175610311,521.3333333333334,509.59274910563573,533.0739175610311,1271.4201364432145,1235.5518593808815,1307.2884135055474,76.06011190050748,76.06011134704383,76.06011245397113,0.9449676302592979,0.9449675098328795,0.9449677506857163,452.23395018311476,451.73846861692033,452.7294317493092,0.33546051558856466,0.3345288604518118,0.3363921707253175,0.3355941831915082,0.3346613336508522,0.33652703273216417,0.3289453012199272,0.3270920892394723,0.3307985132003821
altitude_60,altitude,60 m,45,P3-U,30,1522.6,1510.4792169594023,1534.7207830405976,767,767,767,0.5039879681585963,0.4999202131896576,0.5080557231275349,755.6,743.4792169594023,767.7207830405978,755.6,743.4792169594023,767.7207830405978,1897.040551298291,1855.4351191041903,1938.6459834923915,76.34034719380155,76.20655321104488,76.47414117655822,0.9992742863553083,0.9992609809365837,0.999287591774033,344.50065032862005,344.50059054046335,344.50071011677676,0.3337679269882658,0.33376792698826574,0.33376792698826585,0.3324641460234681,0.3324641460234681,0.3324641460234681,0.3337679269882658,0.33376792698826574,0.33376792698826585
altitude_60,altitude,60 m,45,P3-D,30,1522.6,1510.4792169594023,1534.7207830405976,786.9,786.68263564145,787.1173643585499,0.5170654997621379,0.5128661437988684,0.5212648557254074,735.7,723.5408256254274,747.8591743745727,735.7,723.5408256254274,747.8591743745727,1801.7260439144534,1761.0444230868077,1842.407664742099,76.21434507649252,76.13511342816649,76.29357672481855,0.9999804221386103,0.9999730429877293,0.9999878012894913,353.7484204229737,353.7090766096521,353.78776423629535,0.3334179715354776,0.33323385993194804,0.33360208313900713,0.33295228225729595,0.3328603137670408,0.3330442507475511,0.33362974620722685,0.33344242479695263,0.3338170676175011
altitude_60,altitude,60 m,80,P0,30,2676.5666666666666,2659.2863673202455,2693.8469660130877,1103.2,1102.7968929864567,1103.6031070135434,0.41229896804455374,0.40964525550164715,0.4149526805874603,1573.3666666666666,1556.073135939942,1590.6601973933912,1573.3666666666666,1556.073135939942,1590.6601973933912,2648.3273239238706,2615.070868884355,2681.583778963386,81.21283957534112,81.2128394490961,81.21283970158615,3.0952619217212103,3.09526122934399,3.0952626140984307,1089.3432746703288,1088.9452429087132,1089.7413064319444,0,0,0,1,1,1,0,0,0
altitude_60,altitude,60 m,80,P1,30,2676.5666666666666,2659.2863673202455,2693.8469660130877,1068.2333333333333,1067.6413417728675,1068.8253248937992,0.3992308850647583,0.39665460171677575,0.40180716841274083,1608.3333333333333,1591.0372877462578,1625.6293789204087,1608.3333333333333,1591.0372877462578,1625.6293789204087,2727.4973386637953,2694.0643224194,2760.9303549081906,80.59711455301384,80.55220063468677,80.64202847134091,2.6872052437216856,2.6589896998445823,2.715420787598789,193.41411287846174,193.30694921380933,193.52127654311414,0.7988650283002067,0.7952378390830114,0.802492217517402,0,0,0,0.20113497169979336,0.19750778248259807,0.20476216091698865
altitude_60,altitude,60 m,80,P2,30,2676.5666666666666,2659.2863673202455,2693.8469660130877,1007.9333333333333,1007.8026666666666,1008.064,0.37669401590672064,0.37429140121621174,0.37909663059722953,1668.6333333333334,1651.3988857666952,1685.8677808999716,1668.6333333333334,1651.3988857666952,1685.8677808999716,2845.647558482163,2813.066648911118,2878.2284680532075,76.06011228443124,76.06011171348233,76.06011285538015,0.944967713796062,0.9449675895650881,0.944967838027036,453.4410230763925,453.4173467850478,453.46469936773724,0.33335542301745086,0.33331212723658055,0.33339871879832117,0.33335542301745086,0.33331212723658055,0.33339871879832117,0.3332891539650983,0.3332025624033576,0.33337574552683896
altitude_60,altitude,60 m,80,P3-U,30,2676.5666666666666,2659.2863673202455,2693.8469660130877,767,767,767,0.28665087632724334,0.2848090144771532,0.2884927381773335,1909.5666666666666,1892.2863673202457,1926.8469660130875,1909.5666666666666,1892.2863673202457,1926.8469660130875,3249.434829967993,3218.17266132962,3280.6969986063664,76.06010789130444,76.06010711097497,76.06010867163391,0.999268274778093,0.9992676702086911,0.9992688793474949,344.50068049232505,344.50063556456394,344.50072542008616,0.3337679269882658,0.33376792698826574,0.33376792698826585,0.3324641460234681,0.3324641460234681,0.3324641460234681,0.3337679269882658,0.33376792698826574,0.33376792698826585
altitude_60,altitude,60 m,80,P3-D,30,2676.5666666666666,2659.2863673202455,2693.8469660130877,786.8333333333334,786.6214553955098,787.045211271157,0.2940630610455429,0.29217473882284095,0.2959513832682449,1889.7333333333333,1872.4580814384794,1907.0085852281873,1889.7333333333333,1872.4580814384794,1907.0085852281873,3169.515793447936,3138.0543710712445,3200.977215824628,76.06010789130444,76.06010711097497,76.06010867163391,0.9999766815494658,0.9999674913545903,0.9999858717443414,353.73634543984576,353.69798771213107,353.77470316756046,0.3334885810093662,0.3332998590061438,0.3336773030125886,0.332980483046918,0.33289082065499,0.33307014543884605,0.3335309359437161,0.33334116590732066,0.3337207059801115
altitude_120,altitude,120 m,45,P0,30,1522.6,1510.4792169594023,1534.7207830405976,1082.4333333333334,1077.4662661829288,1087.400400483738,0.7111663941437382,0.706040144284621,0.7162926440028553,440.1666666666667,429.25988588711584,451.07344744621753,440.1666666666667,429.25988588711584,451.07344744621753,1055.3615446085862,1029.3655727143296,1081.3575165028428,78.08214886697296,78.08214870556398,78.08214902838193,1.505291567322965,1.5052915113776162,1.5052916232683138,524.5368116832367,522.1298132335909,526.9438101328825,0,0,0,1,1,1,0,0,0
altitude_120,altitude,120 m,45,P1,30,1522.6,1510.4792169594023,1534.7207830405976,1054.2,1050.134679823442,1058.2653201765581,0.6926402075617109,0.6875107729364932,0.6977696421869285,468.4,457.1710525810327,479.62894741896724,468.4,457.1710525810327,479.62894741896724,1130.554829367324,1100.4489010169307,1160.6607577177172,77.5281831026898,77.48683285570816,77.56953334967143,1.325474049682035,1.3129040276380037,1.3380440717260662,105.59193834104681,105.1847515866254,105.99912509546823,0.8025191238908493,0.7982111752747614,0.8068270725069373,0,0,0,0.19748087610915074,0.19317292749306275,0.20178882472523874
altitude_120,altitude,120 m,45,P2,30,1522.6,1510.4792169594023,1534.7207830405976,1082.0666666666666,1077.1610977239914,1086.9722356093419,0.7109261424409915,0.7058141937747202,0.7160380911072628,440.53333333333336,429.63722562658376,451.42944104008296,440.53333333333336,429.63722562658376,451.42944104008296,1058.51393608661,1032.4570968094924,1084.5707753637278,76.28714512562904,76.28714482652538,76.2871454247327,0.995681079686295,0.9956810111125783,0.9956811482600118,385.1707942717429,384.679442144534,385.66214639895185,0.26828589321967755,0.2646112680404312,0.2719605183989239,0.6654983707611908,0.6624300989289844,0.6685666425933972,0.06621573601913155,0.06359185427627113,0.06883961776199198
altitude_120,altitude,120 m,45,P3-U,30,1522.6,1510.4792169594023,1534.7207830405976,914.9666666666667,911.6581617178766,918.2751716154568,0.6012153410224857,0.595886856903689,0.6065438251412825,607.6333333333333,595.0872625033073,620.1794041633593,607.6333333333333,595.0872625033073,620.1794041633593,1419.4239855364078,1372.5143216884974,1466.3336493843183,76.2793836158547,76.27634972180664,76.28241750990276,0.9999925486502281,0.9999878292559995,0.9999972680444568,290.8048960601978,290.50835308882245,291.10143903157314,0.3489196199901469,0.34550307056856694,0.3523361694117269,0.5662743898700782,0.5640512374929838,0.5684975422471725,0.08480599013977505,0.08203598849305799,0.08757599178649211
altitude_120,altitude,120 m,45,P3-D,30,1522.6,1510.4792169594023,1534.7207830405976,869,869,869,0.5710111399345765,0.5664024318928456,0.5756198479763075,653.6,641.4792169594023,665.7207830405978,653.6,641.4792169594023,665.7207830405978,1585.1407517603902,1544.8811623633978,1625.4003411573826,76.2793836158547,76.27634972180664,76.28241750990276,0.9999099069500266,0.9999020303669427,0.9999177835331104,292.71033199301775,292.71029873543466,292.71036525060083,0.30805523590333717,0.30533843408204986,0.3107720377246245,0.6156501726121985,0.6156501726121982,0.6156501726121987,0.0762945914844649,0.0735777896631776,0.07901139330575219
altitude_120,altitude,120 m,80,P0,30,2676.5666666666666,2659.2863673202455,2693.8469660130877,1103.2,1102.7968929864567,1103.6031070135434,0.41229896804455374,0.40964525550164715,0.4149526805874603,1573.3666666666666,1556.073135939942,1590.6601973933912,1573.3666666666666,1556.073135939942,1590.6601973933912,2648.3273239238706,2615.070868884355,2681.583778963386,78.08214922848202,78.08214896944202,78.08214948752203,1.505291692624264,1.5052916028393821,1.505291782409146,534.60012729207,534.404797443919,534.7954571402211,0,0,0,1,1,1,0,0,0
altitude_120,altitude,120 m,80,P1,30,2676.5666666666666,2659.2863673202455,2693.8469660130877,1068.2333333333333,1067.6413417728675,1068.8253248937992,0.3992308850647583,0.39665460171677575,0.40180716841274083,1608.3333333333333,1591.0372877462578,1625.6293789204087,1608.3333333333333,1591.0372877462578,1625.6293789204087,2727.4973386637953,2694.0643224194,2760.9303549081906,77.46677909947309,77.42190464353047,77.5116535554157,1.3069511943605514,1.2932409286522877,1.3206614600688151,106.99757509480087,106.93830139426493,107.0568487953368,0.7988650283002067,0.7952378390830114,0.802492217517402,0,0,0,0.20113497169979336,0.19750778248259807,0.20476216091698865
altitude_120,altitude,120 m,80,P2,30,2676.5666666666666,2659.2863673202455,2693.8469660130877,1102.8666666666666,1102.4285652945384,1103.3047680387947,0.41217417523181116,0.4095244677630006,0.4148238827006217,1573.7,1556.418559324637,1590.981440675363,1573.7,1556.418559324637,1590.981440675363,2651.348125768816,2618.3979843375528,2684.298267200079,76.28714531606086,76.28714503486475,76.28714559725697,0.9956811233454576,0.9956810588772944,0.9956811878136207,387.2541767908254,387.2103018148224,387.2980517668284,0.27609672919406736,0.27321325421111364,0.2789802041770211,0.6528448827562745,0.6525849354541132,0.6531048300584358,0.07105838804965821,0.06822137380887412,0.0738954022904423
altitude_120,altitude,120 m,80,P3-U,30,2676.5666666666666,2659.2863673202455,2693.8469660130877,918,918,918,0.34308409969805653,0.34087962880055617,0.3452885705955569,1758.5666666666666,1741.2863673202457,1775.8469660130875,1758.5666666666666,1741.2863673202457,1775.8469660130875,2930.193210768797,2897.9190825502974,2962.467338987297,76.28714226009362,76.28714153204176,76.28714298814548,0.9999973706784208,0.9999968594818343,0.9999978818750073,291.08306090017953,291.08301743711445,291.0831043632446,0.34807552650689905,0.34560435042262044,0.35054670259117765,0.5642701525054469,0.5642701525054468,0.564270152505447,0.08765432098765431,0.08518314490337568,0.09012549707193294
altitude_120,altitude,120 m,80,P3-D,30,2676.5666666666666,2659.2863673202455,2693.8469660130877,869,869,869,0.3247713318492496,0.3226845287883261,0.3268581349101731,1807.5666666666666,1790.2863673202457,1824.8469660130875,1807.5666666666666,1790.2863673202457,1824.8469660130875,3027.607282029882,2995.8068140305886,3059.407750029175,76.28714226009362,76.28714153204176,76.28714298814548,0.999916343288867,0.9999086324959106,0.9999240540818235,292.7103364704792,292.71030227744825,292.71037066351016,0.3068661296509398,0.30474332536346255,0.30898893393841703,0.6156501726121985,0.6156501726121982,0.6156501726121987,0.0774836977368623,0.07536089344938503,0.07960650202433957
speed_10,speed,10 m/s,45,P0,30,1522.6,1510.4792169594023,1534.7207830405976,814.2666666666667,813.6297605433159,814.9035727900174,0.5350443640756058,0.5307416047671639,0.5393471233840478,708.3333333333334,696.2443835644987,720.4222831021681,708.3333333333334,696.2443835644987,720.4222831021681,1931.044533972758,1888.5680479192035,1973.5210200263125,80.37134924452627,80.37134910050183,80.37134938855071,2.550025427913789,2.5500247782818763,2.5500260775457018,897.3212884264715,896.6194327269636,898.0231441259793,0,0,0,1,1,1,0,0,0
speed_10,speed,10 m/s,45,P1,30,1522.6,1510.4792169594023,1534.7207830405976,813.6,812.9938807067077,814.2061192932923,0.5346064474034501,0.5303057750264907,0.5389071197804095,709,696.9104414767388,721.0895585232612,709,696.9104414767388,721.0895585232612,1943.5779924528108,1901.0056604502315,1986.15032445539,80.04653951317476,79.99228967766155,80.10078934868798,2.3676565773694325,2.3380391552702857,2.397273999468579,167.31414601379885,167.18949035458627,167.43880167301143,0.8015346829073648,0.7969250123377034,0.8061443534770263,0,0,0,0.1984653170926349,0.19385564652297346,0.20307498766229634
speed_10,speed,10 m/s,45,P2,30,1522.6,1510.4792169594023,1534.7207830405976,813.7666666666667,813.117741306856,814.4155920264773,0.5347159166728978,0.5304129007877739,0.5390189325580216,708.8333333333334,696.7419182983637,720.9247483683031,708.8333333333334,696.7419182983637,720.9247483683031,1938.3181148509382,1895.808093850542,1980.8281358513343,76.23107712605896,76.23107648194677,76.23107777017115,0.9829093234583148,0.9829091776807382,0.9829094692358915,447.011319230857,446.87787958001206,447.14475888170193,0.3827477663155791,0.3823413621423237,0.3831541704888345,0.3834041284383488,0.38309800841389186,0.38371024846280577,0.2338481052460719,0.23325875760610132,0.2344374528860425
speed_10,speed,10 m/s,45,P3-U,30,1522.6,1510.4792169594023,1534.7207830405976,683.1,682.9279978615476,683.2720021384524,0.4488573175620449,0.44524622091012067,0.4524684142139691,839.5,827.3981207880854,851.6018792119146,839.5,827.3981207880854,851.6018792119146,2253.093156294608,2211.1670505177512,2295.0192620714647,77.81261119896907,77.75790873995888,77.86731365797925,0.9998181609286056,0.9997797785508863,0.999856543306325,343.9505654053991,343.91518308303546,343.9859477277628,0.3348948094237526,0.3346928141314615,0.3350968047160437,0.3323087521925043,0.33222509539998396,0.3323924089850246,0.3327964383837429,0.33258452154737916,0.33300835522010663
speed_10,speed,10 m/s,45,P3-D,30,1522.6,1510.4792169594023,1534.7207830405976,683.8,683.6544148548692,683.9455851451307,0.4493186361154511,0.44568214436720416,0.452955127863698,838.8,826.6639986664545,850.9360013335454,838.8,826.6639986664545,850.9360013335454,2089.2081326278535,2046.9856789976027,2131.4305862581045,76.84569081722584,76.76036784208864,76.93101379236305,0.9999090410585686,0.999890690230684,0.9999273918864532,350.36904517633087,350.3391009232342,350.39898942942756,0.3310419574232474,0.3307044909645161,0.33137942388197866,0.34220544039454437,0.3421325188068623,0.34227836198222644,0.32675260218220864,0.3264430519666752,0.32706215239774206
speed_10,speed,10 m/s,80,P0,30,2676.5666666666666,2659.2863673202455,2693.8469660130877,815.9,815.7908111411518,816.0091888588481,0.3049260237834896,0.30297155852496815,0.30688048904201104,1860.6666666666667,1843.3992380410434,1877.93409529229,1860.6666666666667,1843.3992380410434,1877.93409529229,3324.9698899428777,3293.3739534043243,3356.565826481431,80.37134922448863,80.37134909838154,80.37134935059571,2.5500253375326154,2.5500247687181377,2.550025906347093,899.1211973527102,899.0008797190854,899.2415149863349,0,0,0,1,1,1,0,0,0
speed_10,speed,10 m/s,80,P1,30,2676.5666666666666,2659.2863673202455,2693.8469660130877,815.1666666666666,814.934883308972,815.3984500243613,0.3046528830329516,0.3026793399863465,0.30662642607955676,1861.4,1844.081179876136,1878.7188201238641,1861.4,1844.081179876136,1878.7188201238641,3337.484303413492,3305.419897377221,3369.548709449763,79.99213038456408,79.94890336821734,80.03535740091081,2.3376781334244074,2.3142301852499534,2.3611260815988615,167.6363569685478,167.58866996311056,167.68404397398504,0.7985665715993215,0.7949023271494985,0.8022308160491446,0,0,0,0.20143342840067854,0.19776918395085552,0.20509767285050157
speed_10,speed,10 m/s,80,P2,30,2676.5666666666666,2659.2863673202455,2693.8469660130877,815.4,815.1984464932283,815.6015535067717,0.3047399692658076,0.30276892899772345,0.30671100953389174,1861.1666666666667,1843.8540984771114,1878.479234856222,1861.1666666666667,1843.8540984771114,1878.479234856222,3331.7021364053453,3299.58746125117,3363.8168115595204,76.231077353935,76.23107671948468,76.23107798838534,0.9829093750319592,0.9829092314410746,0.9829095186228438,447.34720029151947,447.3057457021748,447.3886548808641,0.382307418430208,0.38206209531542557,0.3825527415449904,0.38263446642732096,0.3825398732874806,0.3827290595671613,0.23505811514247102,0.2347648534663919,0.23535137681855015
speed_10,speed,10 m/s,80,P3-U,30,2676.5666666666666,2659.2863673202455,2693.8469660130877,683.1666666666666,682.934883308972,683.3984500243613,0.2553209377491946,0.2536557879082841,0.25698608759010516,1993.4,1976.058503149627,2010.741496850373,1993.4,1976.058503149627,2010.741496850373,3524.7473169250366,3494.0002848914028,3555.4943489586703,77.75874157768085,77.70580883233669,77.81167432302502,0.9998015225324323,0.999780097482408,0.9998229475824565,343.9642712761093,343.91658305131995,344.0119595008986,0.33471567035173366,0.334515402395089,0.33491593830837835,0.33227645369418535,0.3321637028545811,0.3323892045337896,0.33300787595408105,0.33280105492631773,0.33321469698184436
speed_10,speed,10 m/s,80,P3-D,30,2676.5666666666666,2659.2863673202455,2693.8469660130877,683.5666666666667,683.3863101019915,683.7470232313419,0.2554690714119968,0.25383214745846583,0.2571059953655278,1993,1975.7324008950122,2010.2675991049878,1993,1975.7324008950122,2010.2675991049878,3355.031795086047,3323.413813138014,3386.64977703408,76.79212947128062,76.74643323549869,76.83782570706255,0.9998824295897024,0.999859907751575,0.9999049514278299,350.32094784348516,350.2838562388672,350.3580394481031,0.3309600461214856,0.3307320633553901,0.3311880288875811,0.34232231383730205,0.3422319757259983,0.3424126519486058,0.3267176400412126,0.3264944541579782,0.32694082592444706
speed_20,speed,20 m/s,45,P0,30,1522.6,1510.4792169594023,1534.7207830405976,1251.2666666666667,1244.2110838778092,1258.3222494555241,0.8220283309364579,0.8166687001070538,0.8273879617658619,271.3333333333333,261.456883632286,281.2097830343806,271.46666666666664,261.58690907583275,281.34642425750053,668.8035033447542,645.0977974604916,692.5092092290167,79.5281406746267,79.52814055865124,79.52814079060215,2.100019220548242,2.1000187897226024,2.1000196513738816,689.4476440767904,685.560020234278,693.3352679193029,0,0,0,1,1,1,0,0,0
speed_20,speed,20 m/s,45,P1,30,1522.6,1510.4792169594023,1534.7207830405976,1220.9,1213.9038612028517,1227.8961387971485,0.8020831049945047,0.7967047400591446,0.8074614699298649,301.7,291.60868521376216,311.7913147862378,301.73333333333335,291.6456145347453,311.8210521319214,732.8499301164643,708.6942423702221,757.0056178627065,78.88132355718554,78.83591030354538,78.9267368108257,1.8101717657346614,1.7912282708233733,1.8291152606459495,125.53711237910164,124.81774660511293,126.25647815309036,0.8017244285083991,0.7973516834545861,0.8060971735622121,0,0,0,0.19827557149160105,0.19390282643778797,0.20264831654541413
speed_20,speed,20 m/s,45,P2,30,1522.6,1510.4792169594023,1534.7207830405976,1221.3,1214.253675215723,1228.346324784277,0.8023437328971637,0.7969794003560337,0.8077080654382937,301.3,291.2384838052145,311.3615161947855,301.3333333333333,291.2752481732185,311.39141849344816,728.1407998449547,704.1558885998509,752.1257110900585,76.21960476056066,76.2194772681675,76.21973225295382,0.9803162901707122,0.9802875103379476,0.9803450700034768,405.24028182982005,404.5157555760564,405.9648080835837,0.3914078497142183,0.3877568257467671,0.39505887368166953,0.511060405039207,0.5080878607556552,0.5140329493227589,0.09753174524657461,0.09499166534966313,0.10007182514348609
speed_20,speed,20 m/s,45,P3-U,30,1522.6,1510.4792169594023,1534.7207830405976,1184.8333333333333,1172.1501863895157,1197.5164802771508,0.7783707471276797,0.7698969337227163,0.7868445605326432,337.76666666666665,323.4652930895738,352.0680402437595,337.8,323.49223146148483,352.1077685385152,795.6167292832725,766.2441190756833,824.9893394908618,76.64325826596145,76.55802072196806,76.72849580995484,0.9997343656257665,0.9995450359679106,0.9999236952836223,326.64580310390704,325.3416339554366,327.9499722523775,0.3865062483231594,0.38254538751968453,0.39046710912663424,0.3860318637930142,0.3820271560212476,0.3900365715647808,0.22746188788382635,0.21949845291250536,0.23542532285514733
speed_20,speed,20 m/s,45,P3-D,30,1522.6,1510.4792169594023,1534.7207830405976,1146.3666666666666,1129.3360867349008,1163.3972465984323,0.7530026229043614,0.7425807903669203,0.7634244554418025,376.23333333333335,359.4650349807918,393.0016316858749,376.26666666666665,359.5085755419116,393.0247577914217,917.4758297500188,871.2174767199774,963.7341827800601,76.66536329080367,76.56011667006244,76.7706099115449,0.9999739166917813,0.999963730639328,0.9999841027442345,328.6360861842866,326.93764220369826,330.334530164875,0.41007810499698594,0.4043554902993763,0.4158007196945956,0.41093167926177976,0.40461709891184094,0.4172462596117186,0.17899021574123428,0.16696529262599974,0.1910151388564688
speed_20,speed,20 m/s,80,P0,30,2676.5666666666666,2659.2863673202455,2693.8469660130877,1339.0333333333333,1338.1247211879977,1339.941945478669,0.5004374998959601,0.4971973637992391,0.5036776359926811,1337.5333333333333,1320.1775492450818,1354.8891174215848,1337.5333333333333,1320.1775492450818,1354.8891174215848,2139.8469321718544,2105.221722724916,2174.4721416187926,79.5281407658715,79.52814064045378,79.52814089128921,2.100019559504514,2.100019093602759,2.100020025406269,737.8070569832381,737.3064296018476,738.3076843646286,0,0,0,1,1,1,0,0,0
