setting,policy,target,delay,damping,period,runs,dispatched_mean,dispatched_ci_low,dispatched_ci_high,queue_end_mean,queue_end_ci_low,queue_end_ci_high,central_budget_mean,central_budget_ci_low,central_budget_ci_high,central_use_mean,central_use_ci_low,central_use_ci_high,next_central_budget_mean,next_central_budget_ci_low,next_central_budget_ci_high,blocked_dispatch_attempts_mean,blocked_dispatch_attempts_ci_low,blocked_dispatch_attempts_ci_high,head_of_line_blocked_attempts_mean,head_of_line_blocked_attempts_ci_low,head_of_line_blocked_attempts_ci_high
p3d_025_t18_d0,P3-D0.25,18,0,0.25,8,30,45.9,45.79081114115189,46.009188858848105,272.53333333333336,263.23565126236963,281.8310154042971,18.958586337867168,18.958280404482377,18.95889227125196,18.140082733391278,18.13953544385463,18.140630022927926,18.937573927858473,18.93726261952223,18.937885236194717,0,0,0,0,0,0
p3d_025_t18_d0,P3-D0.25,18,0,0.25,9,30,45.733333333333334,45.57238289951722,45.894283767149446,356.1333333333333,344.51509246570464,367.751574200962,18.937573927858473,18.93726261952223,18.937885236194717,18.139249354916227,18.13844318282264,18.140055527009814,18.916686524621046,18.916373165107128,18.916999884134963,0,0,0,0,0,0
p3d_025_t18_d0,P3-D0.25,18,0,0.25,10,30,45.96666666666667,45.90133333333333,46.032000000000004,436.7,425.1204312866926,448.27956871330736,18.916686524621046,18.916373165107128,18.916999884134963,18.1404156169179,18.140088399133447,18.14074283470235,18.89562418208336,18.895319859580006,18.895928504586713,0,0,0,0,0,0
p3d_025_t18_d0,P3-D0.25,18,0,0.25,11,30,45.833333333333336,45.69769238290556,45.96897428376111,515.1333333333333,502.0021459621251,528.2645207045415,18.89562418208336,18.895319859580006,18.895928504586713,18.139749151054655,18.13906939586881,18.1404289062405,18.874661809425156,18.874384003700783,18.87493961514953,0,0,0,0,0,0
p3d_025_t18_d0,P3-D0.25,18,0,0.25,12,30,45.833333333333336,45.69769238290556,45.96897428376111,596.9,584.1096351853454,609.6903648146546,18.874661809425156,18.874384003700783,18.87493961514953,18.139746923470057,18.139065762087032,18.14042808485308,18.85369977090465,18.853379338467796,18.854020203341506,0,0,0,0,0,0
p3d_025_t18_d0,P3-D0.25,18,0,0.25,13,30,45.833333333333336,45.69769238290556,45.96897428376111,675.0666666666667,661.3869772256354,688.746356107698,18.85369977090465,18.853379338467796,18.854020203341506,18.139746993793104,18.13906795643729,18.140426031148916,18.83273772183568,18.832423461674495,18.833051981996867,0,0,0,0,0,0
p3d_025_t18_d0,P3-D0.25,18,0,0.25,14,30,45.96666666666667,45.90133333333333,46.032000000000004,757.0333333333333,743.586565130114,770.4801015365526,18.83273772183568,18.832423461674495,18.833051981996867,18.140416876881837,18.140088630055534,18.14074512370814,18.811675190303408,18.81135825805652,18.811992122550297,0,0,0,0,0,0
p3d_025_t18_d0,P3-D0.25,18,0,0.25,15,30,45.93333333333333,45.84254504438612,46.02412162228054,836.8666666666667,823.7445617425378,849.9887715907955,18.811675190303408,18.81135825805652,18.811992122550297,18.140249089304465,18.139793947762378,18.140704230846552,18.790637826907744,18.790316177243042,18.790959476572446,0,0,0,0,0,0
p3d_025_t18_d0,P3-D0.25,18,0,0.25,16,30,45.93333333333333,45.84254504438612,46.02412162228054,924.2666666666667,909.4538004439601,939.0795328893732,18.790637826907744,18.790316177243042,18.790959476572446,18.140250537603443,18.139795022940266,18.14070605226662,18.76960024626722,18.769274976382253,18.76992551615219,0,0,0,0,0,0
p3d_025_t18_d0,P3-D0.25,18,0,0.25,17,30,45.86666666666667,45.7429430840148,45.99039024931854,1007.3666666666667,992.103791448062,1022.6295418852714,18.76960024626722,18.769274976382253,18.76992551615219,18.139915759212133,18.139296154174122,18.140535364250145,18.748612882385405,18.748291242689817,18.748934522080994,0,0,0,0,0,0
p3d_025_t18_d0,P3-D0.25,18,0,0.25,18,30,45.8,45.62671901763155,45.97328098236844,1087.9666666666667,1072.9517146112637,1102.9816187220697,18.748612882385405,18.748291242689817,18.748934522080994,18.13958251205603,18.13871393761755,18.14045108649451,18.727675505576997,18.72734777722044,18.728003233933553,0,0,0,0,0,0
p3d_025_t18_d0,P3-D0.25,18,0,0.25,19,30,45.833333333333336,45.69769238290556,45.96897428376111,1165.9666666666667,1149.7475070038302,1182.1858263295032,18.727675505576997,18.72734777722044,18.728003233933553,18.139744254544475,18.13906489474955,18.1404236143394,18.706713867395326,18.70635773782336,18.70706999696729,0,0,0,0,0,0
p3d_025_t18_d0,P3-D0.25,18,0,0.25,20,30,45.86666666666667,45.7429430840148,45.99039024931854,1249.2333333333333,1232.4927076914637,1265.973958975203,18.706713867395326,18.70635773782336,18.70706999696729,18.139918552532446,18.139298827891633,18.14053827717326,18.685726084515462,18.685373262074418,18.686078906956507,0,0,0,0,0,0
p3d_025_t18_d0,P3-D0.25,18,0,0.25,21,30,45.86666666666667,45.7429430840148,45.99039024931854,1327.8333333333333,1310.487385306483,1345.1792813601835,18.685726084515462,18.685373262074418,18.686078906956507,18.139918594450524,18.139298476001464,18.140538712899584,18.66473829534788,18.664392744250247,18.665083846445516,0,0,0,0,0,0
p3d_025_t18_d0,P3-D0.25,18,0,0.25,22,30,45.8,45.602876781635466,45.99712321836453,1409.7333333333333,1393.2864175484438,1426.180249118223,18.66473829534788,18.664392744250247,18.665083846445516,18.139581198416767,18.13859399740216,18.140568399431373,18.64380111558536,18.643441260000284,18.64416097117044,0,0,0,0,0,0
p3d_025_t18_d0,P3-D0.25,18,0,0.25,23,30,45.9,45.79081114115189,46.009188858848105,1492.9333333333334,1475.8987480478988,1509.967918618768,18.64380111558536,18.643441260000284,18.64416097117044,18.140082398657405,18.139535084648255,18.140629712666556,18.62278875578676,18.622411746988842,18.62316576458468,0,0,0,0,0,0
p3d_025_t18_d0,P3-D0.25,18,0,0.25,24,30,45.833333333333336,45.69769238290556,45.96897428376111,1577.1,1559.9676039775147,1594.232396022485,18.62278875578676,18.622411746988842,18.62316576458468,18.13974800900842,18.139068546706874,18.14042747130997,18.601826554435494,18.601441458448985,18.602211650422003,0,0,0,0,0,0
p3d_05_t18_d0,P3-D0.5,18,0,0.5,1,30,44.36666666666667,43.931092337569346,44.80224099576399,34.1,31.59887503012294,36.60112496987706,20,20,20,19.12736237186346,19.12517509540871,19.129549648318207,19.661791288440963,19.66113510550454,19.662447471377387,0,0,0,0,0,0
p3d_05_t18_d0,P3-D0.5,18,0,0.5,2,30,45.833333333333336,45.69769238290556,45.96897428376111,67.13333333333334,62.78124107039427,71.4854255962724,19.661791288440963,19.66113510550454,19.662447471377387,19.134730750371254,19.134050729180114,19.135410771562395,19.321372063329584,19.320732866655725,19.322011260003443,0,0,0,0,0,0
p3d_05_t18_d0,P3-D0.5,18,0,0.5,3,30,45.96666666666667,45.90133333333333,46.032000000000004,102.06666666666666,96.1657271947401,107.96760613859323,19.321372063329584,19.320732866655725,19.322011260003443,19.13539596930597,19.13506998907013,19.135721949541814,18.9807532725378,18.980118874191806,18.981387670883795,0,0,0,0,0,0
p3d_05_t18_d0,P3-D0.5,18,0,0.5,4,30,45.86666666666667,45.7429430840148,45.99039024931854,134.93333333333334,129.37693958568306,140.4897270809836,18.9807532725378,18.980118874191806,18.981387670883795,18.13991433214266,18.139295076056015,18.140533588229303,18.938778972894998,18.93815405996591,18.939403885824085,0,0,0,0,0,0
p3d_05_t18_d0,P3-D0.5,18,0,0.5,5,30,45.9,45.79081114115189,46.009188858848105,173,166.73321193563416,179.26678806436584,18.938778972894998,18.93815405996591,18.939403885824085,18.14008329555866,18.139535521925236,18.140631069192086,18.896753984227406,18.896122165286155,18.897385803168657,0,0,0,0,0,0
p3d_05_t18_d0,P3-D0.5,18,0,0.5,6,30,45.833333333333336,45.69769238290556,45.96897428376111,204.53333333333333,196.97567080268254,212.09099586398412,18.896753984227406,18.896122165286155,18.897385803168657,18.13975111616623,18.139072185489173,18.14043004684329,18.854828649377527,18.85423343688213,18.855423861872925,0,0,0,0,0,0
p3d_05_t18_d0,P3-D0.5,18,0,0.5,7,30,45.9,45.79081114115189,46.009188858848105,240.63333333333333,232.185273449504,249.08139321716266,18.854828649377527,18.85423343688213,18.855423861872925,18.140083799808377,18.139537110587177,18.140630489029576,18.812803509435017,18.812197504749722,18.813409514120313,0,0,0,0,0,0
p3d_05_t18_d0,P3-D0.5,18,0,0.5,8,30,45.766666666666666,45.58631010199142,45.94702323134191,272.76666666666665,263.47185829084225,282.06147504249105,18.812803509435017,18.812197504749722,18.813409514120313,18.139413189712474,18.13850960587565,18.140316773549298,18.770979552521275,18.77035208001192,18.77160702503063,0,0,0,0,0,0
p3d_05_t18_d0,P3-D0.5,18,0,0.5,9,30,45.8,45.65441485486919,45.945585145130806,356.3,344.6759013460294,367.92409865397065,18.770979552521275,18.77035208001192,18.77160702503063,18.139584527053866,18.13885540707786,18.140313647029874,18.729104194405114,18.728476582849087,18.72973180596114,0,0,0,0,0,0
p3d_05_t18_d0,P3-D0.5,18,0,0.5,10,30,45.9,45.79081114115189,46.009188858848105,436.93333333333334,425.3477475313344,448.5189191353323,18.729104194405114,18.728476582849087,18.72973180596114,18.140080627174008,18.139533501953373,18.140627752394643,18.68708000625291,18.686501420641907,18.68765859186391,0,0,0,0,0,0
p3d_05_t18_d0,P3-D0.5,18,0,0.5,11,30,45.833333333333336,45.69769238290556,45.96897428376111,515.3666666666667,502.24801135523796,528.4853219780954,18.68708000625291,18.686501420641907,18.68765859186391,18.139748193586563,18.13906861731507,18.140427769858057,18.645155548176948,18.64454716816765,18.645763928186245,0,0,0,0,0,0
p3d_05_t18_d0,P3-D0.5,18,0,0.5,12,30,45.86666666666667,45.7429430840148,45.99039024931854,597.1,584.2913510039721,609.908648996028,18.645155548176948,18.64454716816765,18.645763928186245,18.139914537635303,18.13929400864806,18.140535066622544,18.603181186886353,18.602563012563316,18.60379936120939,0,0,0,0,0,0
p3d_05_t18_d0,P3-D0.5,18,0,0.5,13,30,45.86666666666667,45.7429430840148,45.99039024931854,675.2333333333333,661.5288923471678,688.9377743194989,18.603181186886353,18.602563012563316,18.60379936120939,18.13991419767151,18.139294702449035,18.14053369289398,18.561206927584898,18.56060427998034,18.561809575189457,0,0,0,0,0,0
p3d_05_t18_d0,P3-D0.5,18,0,0.5,14,30,45.9,45.79081114115189,46.009188858848105,757.2666666666667,743.8289483418253,770.704384991508,18.561206927584898,18.56060427998034,18.561809575189457,18.140082151246688,18.139534264058053,18.140630038435322,18.519182282210895,18.518509883700766,18.519854680721025,0,0,0,0,0,0
p3d_05_t18_d0,P3-D0.5,18,0,0.5,15,30,45.93333333333333,45.84254504438612,46.02412162228054,837.1,823.9810529788962,850.2189470211039,18.519182282210895,18.518509883700766,18.519854680721025,18.14024902897648,18.139793894533206,18.140704163419755,18.477107573517948,18.47643331213254,18.477781834903357,0,0,0,0,0,0
p3d_05_t18_d0,P3-D0.5,18,0,0.5,16,30,45.93333333333333,45.84254504438612,46.02412162228054,924.5,909.6955374543901,939.3044625456099,18.477107573517948,18.47643331213254,18.477781834903357,18.140250041466476,18.139794575834856,18.140705507098097,18.435032561078007,18.43435816665104,18.435706955504973,0,0,0,0,0,0
p3d_05_t18_d0,P3-D0.5,18,0,0.5,17,30,45.86666666666667,45.7429430840148,45.99039024931854,1007.6,992.3211875529182,1022.8788124470818,18.435032561078007,18.43435816665104,18.435706955504973,18.13991564783987,18.139295778608595,18.140535517071147,18.393057866726043,18.392374696122854,18.39374103732923,0,0,0,0,0,0
p3d_05_t18_d0,P3-D0.5,18,0,0.5,18,30,45.833333333333336,45.66831899516611,45.99834767150056,1088.1666666666667,1073.115409925055,1103.2179234082785,18.393057866726043,18.392374696122854,18.39374103732923,18.139750334137165,18.138923316331923,18.140577351942408,18.3511327664849,18.350453245783687,18.35181228718611,0,0,0,0,0,0
p3d_05_t18_d0,P3-D0.5,18,0,0.5,19,30,45.9,45.79081114115189,46.009188858848105,1166.1,1149.8368321814519,1182.363167818548,18.3511327664849,18.350453245783687,18.35181228718611,18.14007892313083,18.139531922885848,18.14062592337581,18.309109089545647,18.308447399470747,18.309770779620546,0,0,0,0,0,0
p3d_05_t18_d0,P3-D0.5,18,0,0.5,20,30,45.86666666666667,45.7429430840148,45.99039024931854,1249.3666666666666,1232.5894700481763,1266.1438632851568,18.309109089545647,18.308447399470747,18.309770779620546,18.139918474096643,18.13929876057318,18.140538187620106,18.26713354731665,18.266487079828877,18.267780014804423,0,0,0,0,0,0
p3d_05_t18_d0,P3-D0.5,18,0,0.5,21,30,45.8,45.65441485486919,45.945585145130806,1328.0333333333333,1310.6488872283958,1345.4177794382708,18.26713354731665,18.266487079828877,18.267780014804423,18.139584115672232,18.138854140005837,18.140314091338627,18.225258312614987,18.22456708861608,18.225949536613893,0,0,0,0,0,0
p3d_05_t18_d0,P3-D0.5,18,0,0.5,22,30,45.8,45.602876781635466,45.99712321836453,1409.9333333333334,1393.4419104498977,1426.424756216769,18.225258312614987,18.22456708861608,18.225949536613893,18.13958185883966,18.138594568036627,18.14056914964269,18.18338375496309,18.182680799575976,18.1840867103502,0,0,0,0,0,0
p3d_05_t18_d0,P3-D0.5,18,0,0.5,23,30,45.86666666666667,45.7429430840148,45.99039024931854,1493.1666666666667,1476.0895841320907,1510.2437492012427,18.18338375496309,18.182680799575976,18.1840867103502,18.139915984681977,18.13929565977872,18.140536309585233,18.14140895955849,18.140666708454795,18.142151210662185,0,0,0,0,0,0
p3d_05_t18_d0,P3-D0.5,18,0,0.5,24,30,45.43333333333333,45.25297676865809,45.61368989800857,1577.7333333333333,1560.5226143068091,1594.9440523598576,18.14140895955849,18.140666708454795,18.142151210662185,18.137739898221323,18.136833801942156,18.13864599450049,18.100086990092095,18.099520267848398,18.10065371233579,0.7666666666666667,0.38282434591104036,1.1505089874222931,0,0,0
p3d_075_t18_d0,P3-D0.75,18,0,0.75,1,30,44.36666666666667,43.931092337569346,44.80224099576399,34.1,31.59887503012294,36.60112496987706,20,20,20,19.12736237186346,19.12517509540871,19.129549648318207,19.492686932661446,19.49170265825681,19.493671207066082,0,0,0,0,0,0
p3d_075_t18_d0,P3-D0.75,18,0,0.75,2,30,45.833333333333336,45.69769238290556,45.96897428376111,67.13333333333334,62.78124107039427,71.4854255962724,19.492686932661446,19.49170265825681,19.493671207066082,19.134730750371254,19.134050729180114,19.135410771562395,18.98205809499438,18.981099299983594,18.983016890005164,0,0,0,0,0,0
p3d_075_t18_d0,P3-D0.75,18,0,0.75,3,30,45.96666666666667,45.90133333333333,46.032000000000004,102.06666666666666,96.1657271947401,107.96760613859323,18.98205809499438,18.981099299983594,18.983016890005164,18.140417979672087,18.14009193632608,18.140744023018094,18.91887000414194,18.91791868388481,18.91982132439907,0,0,0,0,0,0
p3d_075_t18_d0,P3-D0.75,18,0,0.75,4,30,45.86666666666667,45.7429430840148,45.99039024931854,134.93333333333334,129.37693958568306,140.4897270809836,18.91887000414194,18.91791868388481,18.91982132439907,18.13991459297221,18.13929529917908,18.140533886765343,18.855908437304446,18.85497134629372,18.856845528315173,0,0,0,0,0,0
p3d_075_t18_d0,P3-D0.75,18,0,0.75,5,30,45.86666666666667,45.7429430840148,45.99039024931854,173.03333333333333,166.77395978799538,179.29270687867128,18.855908437304446,18.85497134629372,18.856845528315173,18.139916013244452,18.139295829426057,18.140536197062847,18.79294623134444,18.791988912774467,18.793903549914415,0,0,0,0,0,0
p3d_075_t18_d0,P3-D0.75,18,0,0.75,6,30,45.8,45.65441485486919,45.945585145130806,204.6,197.0231591577079,212.17684084229208,18.79294623134444,18.791988912774467,18.793903549914415,18.13958417311738,18.138855479206104,18.14031286702866,18.73013335344162,18.729180764066324,18.731085942816915,0,0,0,0,0,0
p3d_075_t18_d0,P3-D0.75,18,0,0.75,7,30,45.86666666666667,45.7429430840148,45.99039024931854,240.73333333333332,232.25790321935926,249.20876344730738,18.73013335344162,18.729180764066324,18.731085942816915,18.13991659592997,18.13929653578071,18.140536656079234,18.66717088527313,18.66620578073559,18.66813598981067,0,0,0,0,0,0
p3d_075_t18_d0,P3-D0.75,18,0,0.75,8,30,45.766666666666666,45.58631010199142,45.94702323134191,272.8666666666667,263.592760872756,282.14057246057735,18.66717088527313,18.66620578073559,18.66813598981067,18.139413625521463,18.138510726745622,18.140316524297305,18.604434753788475,18.603478372543872,18.605391135033077,0,0,0,0,0,0
p3d_075_t18_d0,P3-D0.75,18,0,0.75,9,30,45.86666666666667,45.7429430840148,45.99039024931854,356.3333333333333,344.7175251063401,367.94914156032655,18.604434753788475,18.603478372543872,18.605391135033077,18.139918934810677,18.139298847839463,18.14053902178189,18.54147123312367,18.540513174232434,18.542429292014905,0,0,0,0,0,0
p3d_075_t18_d0,P3-D0.75,18,0,0.75,10,30,45.9,45.79081114115189,46.009188858848105,436.96666666666664,425.38620821849923,448.54712511483405,18.54147123312367,18.540513174232434,18.542429292014905,18.1400805487382,18.13953343307262,18.14062766440378,18.478434986191473,18.477551573633313,18.479318398749633,0,0,0,0,0,0
p3d_075_t18_d0,P3-D0.75,18,0,0.75,11,30,45.833333333333336,45.69769238290556,45.96897428376111,515.4,502.2816420147228,528.5183579852771,18.478434986191473,18.477551573633313,18.479318398749633,18.13974853285192,18.139068901590154,18.14042816411369,18.415548146408113,18.41462492887574,18.416471363940488,0,0,0,0,0,0
p3d_075_t18_d0,P3-D0.75,18,0,0.75,12,30,45.833333333333336,45.69769238290556,45.96897428376111,597.1666666666666,584.3581096011882,609.9752237321451,18.415548146408113,18.41462492887574,18.416471363940488,18.13974735186472,18.139067025282642,18.140427678446798,18.352661838068986,18.35169700155561,18.35362667458236,0,0,0,0,0,0
p3d_075_t18_d0,P3-D0.75,18,0,0.75,13,30,45.86666666666667,45.7429430840148,45.99039024931854,675.3,661.5957308572973,689.0042691427026,18.352661838068986,18.35169700155561,18.35362667458236,18.139914111821387,18.13929462869555,18.140533594947225,18.28970048774936,18.288764233233167,18.290636742265555,0,0,0,0,0,0
p3d_075_t18_d0,P3-D0.75,18,0,0.75,14,30,45.9,45.79081114115189,46.009188858848105,757.3333333333334,743.8977839425213,770.7688827241454,18.28970048774936,18.288764233233167,18.290636742265555,18.140081908524955,18.139534050457602,18.14062976659231,18.226663628913133,18.225630277683443,18.227696980142824,0,0,0,0,0,0
p3d_075_t18_d0,P3-D0.75,18,0,0.75,15,30,45.93333333333333,45.84254504438612,46.02412162228054,837.1666666666666,824.0451169848021,850.2882163485311,18.226663628913133,18.225630277683443,18.227696980142824,18.14024902897648,18.139793894533206,18.140704163419755,18.163551565873714,18.16251827505043,18.164584856696997,0,0,0,0,0,0
p3d_075_t18_d0,P3-D0.75,18,0,0.75,16,30,45.93333333333333,45.84254504438612,46.02412162228054,924.5666666666667,909.7720699912155,939.3612633421179,18.163551565873714,18.16251827505043,18.164584856696997,18.140249866487046,18.13979441894662,18.14070531402747,18.100439125954548,18.09940873766522,18.101469514243874,0,0,0,0,0,0
p3d_075_t18_d0,P3-D0.75,18,0,0.75,17,30,37.5,37.295186656325505,37.704813343674495,1016.0333333333333,1000.7652515056341,1031.3014151610325,18.100439125954548,18.09940873766522,18.101469514243874,18.097906366543587,18.096877742850168,18.098934990237005,18.056381261009935,18.05573244397329,18.05703007804658,22.7,20.70173670806171,24.69826329193829,0,0,0
p3d_075_t18_d0,P3-D0.75,18,0,0.75,18,30,28.866666666666667,28.711300038100457,29.022033295232877,1113.5666666666666,1098.4818268465535,1128.6515064867797,18.056381261009935,18.05573244397329,18.05703007804658,18.054568393603844,18.05378805712601,18.05534873008168,18.031825483888205,18.03141858530699,18.03223238246942,46.86666666666667,44.8539085239689,48.87942480936444,0,0,0
p3d_075_t18_d0,P3-D0.75,18,0,0.75,19,30,24.033333333333335,23.968,24.09866666666667,1213.3666666666666,1197.0785028254595,1229.6548305078736,18.031825483888205,18.03141858530699,18.03223238246942,18.030304499347164,18.029976593991904,18.030632404702423,18.01818845918198,18.017860754821513,18.01851616354245,59.2,56.61202185160854,61.78797814839147,0,0,0
p3d_075_t18_d0,P3-D0.75,18,0,0.75,20,30,21,21,21,1321.5,1304.6835634045106,1338.3164365954894,18.01818845918198,18.017860754821513,18.01851616354245,18.015075462088713,18.015073455586155,18.015077468591272,18.01140450124206,18.011076653603308,18.01173234888081,73.33333333333333,70.18786677863221,76.47879988803444,0,0,0
p3d_075_t18_d0,P3-D0.75,18,0,0.75,21,30,20,20,20,1425.9666666666667,1408.4980964290773,1443.435236904256,18.01140450124206,18.011076653603308,18.01173234888081,18.01005725567645,18.01005573925598,18.010058772096922,18.006878736187655,18.0065507824844,18.00720668989091,68.63333333333334,66.22368416092263,71.04298250574405,0,0,0
p3d_075_t18_d0,P3-D0.75,18,0,0.75,22,30,19,19,19,1534.6666666666667,1518.0508329403244,1551.282500393009,18.006878736187655,18.0065507824844,18.00720668989091,18.0050389887787,18.00503714445119,18.00504083310621,18.004611191237238,18.004282918287196,18.00493946418728,76.03333333333333,72.29851943151358,79.76814723515308,0,0,0
p3d_075_t18_d0,P3-D0.75,18,0,0.75,23,30,18.2,18.05441485486919,18.34558514513081,1645.5666666666666,1628.4202727162783,1662.713060617055,18.004611191237238,18.004282918287196,18.00493946418728,18.00102010921127,18.000289462329544,18.001750756093,18.004152142092163,18.00414647384379,18.004157810340537,77.6,74.70868976922664,80.49131023077335,0,0,0
p3d_075_t18_d0,P3-D0.75,18,0,0.75,24,30,18,18,18,1757.5666666666666,1740.2863673202457,1774.8469660130875,18.004152142092163,18.00414647384379,18.004157810340537,18.000016236211472,18.000014394717574,18.00001807770537,18.004144835797003,18.004139041493264,18.004150630100742,76.9,74.39182313773256,79.40817686226745,0,0,0
p3u_t18_d1,P3-U,18,1,1,1,30,44.36666666666667,43.931092337569346,44.80224099576399,34.1,31.59887503012294,36.60112496987706,20,20,20,19.12736237186346,19.12517509540871,19.129549648318207,20,20,20,0,0,0,0,0,0
p3u_t18_d1,P3-U,18,1,1,2,30,45.833333333333336,45.69769238290556,45.96897428376111,67.13333333333334,62.78124107039427,71.4854255962724,20,20,20,19.13473101120081,19.134050947483697,19.135411074917922,19.323582576881922,19.322270211009073,19.32489494275477,0,0,0,0,0,0
p3u_t18_d1,P3-U,18,1,1,3,30,45.96666666666667,45.90133333333333,46.032000000000004,102.06666666666666,96.1657271947401,107.96760613859323,19.323582576881922,19.322270211009073,19.32489494275477,19.13539570847642,19.135069745180903,19.135721671771936,18.64274397016145,18.641465635578367,18.644022304744535,0,0,0,0,0,0
p3u_t18_d1,P3-U,18,1,1,4,30,45.86666666666667,45.7429430840148,45.99039024931854,134.93333333333334,129.37693958568306,140.4897270809836,18.64274397016145,18.641465635578367,18.644022304744535,18.13991433214266,18.139295076056015,18.140533588229303,17.9615065450756,17.960237600768988,17.962775489382214,0,0,0,0,0,0
p3u_t18_d1,P3-U,18,1,1,5,30,45.8,45.65441485486919,45.945585145130806,173.1,166.8682939440458,179.33170605595419,17.9615065450756,17.960237600768988,17.962775489382214,17.144603276588406,17.14387345085369,17.14533310232312,17.87755794579,17.876307969973364,17.878807921606633,0,0,0,0,0,0
p3u_t18_d1,P3-U,18,1,1,6,30,45.766666666666666,45.61272763310584,45.92060570022749,204.7,197.15261768146934,212.24738231853064,17.87755794579,17.876307969973364,17.878807921606633,17.144439587114327,17.143668898733356,17.145210275495298,18.39079597983695,18.38952831840819,18.392063641265707,0,0,0,0,0,0
p3u_t18_d1,P3-U,18,1,1,7,30,45.8,45.65441485486919,45.945585145130806,240.9,232.45305524049584,249.34694475950417,18.39079597983695,18.38952831840819,18.392063641265707,18.13958210232305,18.13885235601787,18.14031184862823,18.904132227568358,18.902848052060122,18.905416403076593,0,0,0,0,0,0
p3u_t18_d1,P3-U,18,1,1,8,30,45.766666666666666,45.58631010199142,45.94702323134191,273.03333333333336,263.78768158450913,282.2789850821576,18.904132227568358,18.902848052060122,18.905416403076593,18.139414165288386,18.13851148582078,18.140316844755993,18.820382966174527,18.81909908548938,18.821666846859674,0,0,0,0,0,0
p3u_t18_d1,P3-U,18,1,1,9,30,45.733333333333334,45.57238289951722,45.894283767149446,356.6333333333333,345.03763290410336,368.2290337625633,18.820382966174527,18.81909908548938,18.821666846859674,18.139249887268836,18.13844273207323,18.14005704246444,18.7367344670015,18.735467712616543,18.738001221386458,0,0,0,0,0,0
p3u_t18_d1,P3-U,18,1,1,10,30,45.833333333333336,45.66831899516611,45.99834767150056,437.3333333333333,425.74683285174,448.9198338149266,18.7367344670015,18.735467712616543,18.738001221386458,18.13974668402751,18.13891924395789,18.14057412409713,18.653184534640193,18.651878119611254,18.654490949669132,0,0,0,0,0,0
p3u_t18_d1,P3-U,18,1,1,11,30,45.8,45.62671901763155,45.97328098236844,515.8,502.69989840874695,528.9001015912529,18.653184534640193,18.651878119611254,18.654490949669132,18.139581186930545,18.13871291677022,18.14044945709087,18.569336524223683,18.568208512698934,18.57046453574843,0,0,0,0,0,0
p3u_t18_d1,P3-U,18,1,1,12,30,45.93333333333333,45.84254504438612,46.02412162228054,597.4666666666667,584.6854940572372,610.2478392760962,18.569336524223683,18.568208512698934,18.57046453574843,18.140249519964875,18.139794677677767,18.140704362251984,18.485587812065358,18.484398367210897,18.48677725691982,0,0,0,0,0,0
p3u_t18_d1,P3-U,18,1,1,13,30,45.833333333333336,45.69769238290556,45.96897428376111,675.6333333333333,661.9754332596963,689.2912334069704,18.485587812065358,18.484398367210897,18.48677725691982,18.139745386595635,18.139066799663002,18.140423973528268,18.40143810008643,18.400282036682718,18.402594163490143,0,0,0,0,0,0
p3u_t18_d1,P3-U,18,1,1,14,30,45.9,45.79081114115189,46.009188858848105,757.6666666666666,744.259081874405,771.0742514589283,18.40143810008643,18.400282036682718,18.402594163490143,18.1400823188118,18.13953507296999,18.140629564653608,18.317590868129052,18.316454763285353,18.31872697297275,0,0,0,0,0,0
p3u_t18_d1,P3-U,18,1,1,15,30,45.93333333333333,45.84254504438612,46.02412162228054,837.5,824.4119204187002,850.5880795812998,18.317590868129052,18.316454763285353,18.31872697297275,18.140248354580898,18.139793282731066,18.14070342643073,18.23354147684197,18.232233830086738,18.234849123597204,0,0,0,0,0,0
p3u_t18_d1,P3-U,18,1,1,16,30,45.93333333333333,45.84254504438612,46.02412162228054,924.9,910.134482251177,939.6655177488229,18.23354147684197,18.232233830086738,18.234849123597204,18.140249747700466,18.13979386019329,18.14070563520764,18.14939246409343,18.148105144561814,18.150679783625048,0,0,0,0,0,0
p3u_t18_d1,P3-U,18,1,1,17,30,45.86666666666667,45.7429430840148,45.99039024931854,1008,992.7569502553707,1023.2430497446293,18.14939246409343,18.148105144561814,18.150679783625048,18.13991573368999,18.139296027636746,18.140535439743232,18.06524261547315,18.06397997390032,18.06650525704598,0,0,0,0,0,0
p3u_t18_d1,P3-U,18,1,1,18,30,30.666666666666668,30.395384765811116,30.93794856752222,1103.7333333333333,1088.646371443505,1118.8202952231618,18.06524261547315,18.06397997390032,18.06650525704598,18.063607103321523,18.062245399872214,18.064968806770832,17.981293175259157,17.98003029420505,17.982556056313264,40.9,38.79582453421664,43.004175465783355,0,0,0
p3u_t18_d1,P3-U,18,1,1,19,30,45.96666666666667,45.90133333333333,46.032000000000004,1181.6,1165.3240083332648,1197.875991666735,17.981293175259157,17.98003029420505,17.982556056313264,17.145443991912874,17.145118166720582,17.145769817105165,17.94312891326625,17.942521565119257,17.943736261413243,0,0,0,0,0,0
p3u_t18_d1,P3-U,18,1,1,20,30,45.9,45.79081114115189,46.009188858848105,1264.8333333333333,1248.0294176338527,1281.6372490328138,17.94312891326625,17.942521565119257,17.943736261413243,17.14509858967547,17.144552112415766,17.145645066935174,18.455862518118522,18.455249761174766,18.456475275062278,0,0,0,0,0,0
