setting,factor,level,demand,seed,policy,requests,dispatched,completion_rate,final_queue,peak_queue,mean_wait,peak_lae_db,peak_budget_utilization,population_weighted_equivalent,route_1_share,route_2_share,route_3_share,budget_reference_missions,source_adjustment_db,validation_adjustment_db,altitude_m,speed_mps,route_weight_km
source_plus_1,source level,+1 dB,80,522,P2,2712,1079,0.3978613569321534,1633,1633,2787.841236001758,76.0999548300684,0.9536768160208633,457.0586349014359,0.3336422613531047,0.3336422613531047,0.33271547729379053,20,1,0,80,15,0.35
source_plus_1,source level,+1 dB,80,522,P3-U,2712,817,0.30125368731563423,1895,1895,3228.2045150536,76.35553428770967,0.999970226279432,345.6359850917826,0.33414932680538556,0.3329253365973072,0.3329253365973072,20,1,0,80,15,0.35
source_plus_1,source level,+1 dB,80,522,P3-D,2712,834,0.3075221238938053,1878,1878,3065.8464848415124,76.09994739832317,0.9749033273535336,353.0838584863487,0.3333333333333333,0.3333333333333333,0.3333333333333333,20,1,0,80,15,0.35
source_plus_1,source level,+1 dB,80,523,P0,2661,1103,0.41450582487786547,1558,1558,2640.0797963722075,80.9232269383049,2.895559169164181,1020.1537033567703,0,1,0,20,1,0,80,15,0.35
source_plus_1,source level,+1 dB,80,523,P1,2661,1066,0.4006012777151447,1595,1595,2727.0725899011063,80.20671085373293,2.4551545778526016,183.98735746466673,0.8048780487804879,0,0.1951219512195122,20,1,0,80,15,0.35
source_plus_1,source level,+1 dB,80,523,P2,2661,1079,0.4054866591506952,1582,1582,2693.43042138586,76.09995605156999,0.9536770842531288,457.05876420717266,0.3336422613531047,0.3336422613531047,0.33271547729379053,20,1,0,80,15,0.35
source_plus_1,source level,+1 dB,80,523,P3-U,2661,817,0.3070274332957535,1844,1844,3134.2832647697855,76.35533735911883,0.9999379864429271,345.6360060212542,0.3329253365973072,0.3329253365973072,0.33414932680538556,20,1,0,80,15,0.35
source_plus_1,source level,+1 dB,80,523,P3-D,2661,834,0.3134160090191657,1827,1827,2971.4300123132157,76.09995099035842,0.9781263871888055,353.08398735675087,0.3333333333333333,0.3333333333333333,0.3333333333333333,20,1,0,80,15,0.35
source_plus_1,source level,+1 dB,80,524,P0,2669,1103,0.41326339452978644,1566,1566,2789.71541763072,80.92322649398936,2.8955568934576936,1020.1537033567703,0,1,0,20,1,0,80,15,0.35
source_plus_1,source level,+1 dB,80,524,P1,2669,1067,0.39977519670288497,1602,1602,2865.528491101116,80.20679145562596,2.455196845425934,184.15991407918906,0.7928772258669166,0,0.20712277413308341,20,1,0,80,15,0.35
source_plus_1,source level,+1 dB,80,524,P2,2669,1079,0.4042712626451855,1590,1590,2842.356841251587,76.09995473810935,0.9536767958273749,457.0582029745766,0.3336422613531047,0.3336422613531047,0.33271547729379053,20,1,0,80,15,0.35
source_plus_1,source level,+1 dB,80,524,P3-U,2669,817,0.3061071562382915,1852,1852,3283.944005797626,76.35533659614823,0.9999356460471267,345.635994303521,0.3329253365973072,0.3329253365973072,0.33414932680538556,20,1,0,80,15,0.35
source_plus_1,source level,+1 dB,80,524,P3-D,2669,834,0.31247658298988384,1835,1835,3121.29713232554,76.09995049976558,0.9781238443886111,353.08418902819835,0.3333333333333333,0.3333333333333333,0.3333333333333333,20,1,0,80,15,0.35
source_plus_1,source level,+1 dB,80,525,P0,2621,1103,0.4208317436093094,1518,1518,2710.1496844453163,80.92322716046266,2.8955603070174254,1020.1538505758593,0,1,0,20,1,0,80,15,0.35
source_plus_1,source level,+1 dB,80,525,P1,2621,1070,0.4082411293399466,1551,1551,2790.831123700469,80.20671111574003,2.455155715705169,184.6775402343696,0.7925233644859813,0,0.20747663551401868,20,1,0,80,15,0.35
source_plus_1,source level,+1 dB,80,525,P2,2621,1079,0.411674933231591,1542,1542,2764.0441719346754,76.09995698111847,0.9536772883748019,457.0586347666512,0.3336422613531047,0.3336422613531047,0.33271547729379053,20,1,0,80,15,0.35
source_plus_1,source level,+1 dB,80,525,P3-U,2621,817,0.3117130866081648,1804,1804,3219.9235439284867,76.35553547518154,0.9998417166566095,345.63588396064284,0.33414932680538556,0.3329253365973072,0.3329253365973072,20,1,0,80,15,0.35
source_plus_1,source level,+1 dB,80,525,P3-D,2621,834,0.31819916062571535,1787,1787,3057.659598254873,76.09995037960695,0.9781251452775309,353.0840018003216,0.3333333333333333,0.3333333333333333,0.3333333333333333,20,1,0,80,15,0.35
source_plus_1,source level,+1 dB,80,526,P0,2671,1104,0.4133283414451516,1567,1567,2721.178737040106,80.92322649398936,2.8955568934576936,1021.0788411180087,0,1,0,20,1,0,80,15,0.35
source_plus_1,source level,+1 dB,80,526,P1,2671,1070,0.4005990265818046,1601,1601,2797.617832171169,80.09407649584026,2.392290566704424,184.67742009130623,0.7869158878504673,0,0.2130841121495327,20,1,0,80,15,0.35
source_plus_1,source level,+1 dB,80,526,P2,2671,1078,0.4035941594908274,1593,1593,2783.812870638913,76.09995697375778,0.9536772867584549,456.8863159922555,0.3339517625231911,0.3339517625231911,0.3320964749536178,20,1,0,80,15,0.35
source_plus_1,source level,+1 dB,80,526,P3-U,2671,817,0.3058779483339573,1854,1854,3232.968305812325,76.35533607917834,0.9999290992100222,345.6361726642616,0.33414932680538556,0.3329253365973072,0.3329253365973072,20,1,0,80,15,0.35
source_plus_1,source level,+1 dB,80,526,P3-D,2671,834,0.31224260576563084,1837,1837,3070.205736571536,76.09995694555835,0.9781248424716487,353.08399654276417,0.3333333333333333,0.3333333333333333,0.3333333333333333,20,1,0,80,15,0.35
source_plus_1,source level,+1 dB,80,527,P0,2693,1102,0.409209060527293,1591,1591,2686.7372220583393,80.92322671614713,2.8955580313109373,1019.2288253939245,0,1,0,20,1,0,80,15,0.35
source_plus_1,source level,+1 dB,80,527,P1,2693,1066,0.39584106943928704,1627,1627,2753.5884872301926,80.20671111574003,2.455155715705169,183.98729193208663,0.7908067542213884,0,0.20919324577861162,20,1,0,80,15,0.35
source_plus_1,source level,+1 dB,80,527,P2,2693,1079,0.4006683995544003,1614,1614,2733.98624693807,76.09995476630881,0.9536768020197554,457.0585132061393,0.3336422613531047,0.3336422613531047,0.33271547729379053,20,1,0,80,15,0.35
source_plus_1,source level,+1 dB,80,527,P3-U,2693,817,0.3033791310805793,1876,1876,3201.073338886732,76.3553352503332,0.9999305137859011,345.6363160456269,0.33414932680538556,0.3329253365973072,0.3329253365973072,20,1,0,80,15,0.35
source_plus_1,source level,+1 dB,80,527,P3-D,2693,834,0.3096917935388043,1859,1859,3038.4556904991923,76.09995153735018,0.9781250453635283,353.084280151963,0.3333333333333333,0.3333333333333333,0.3333333333333333,20,1,0,80,15,0.35
source_plus_1,source level,+1 dB,80,528,P0,2647,1103,0.4166981488477522,1544,1544,2690.347436608713,80.9232273826204,2.8955614448706686,1020.1539025355378,0,1,0,20,1,0,80,15,0.35
source_plus_1,source level,+1 dB,80,528,P1,2647,1071,0.40460899131091804,1576,1576,2762.8174029232537,80.20671137774714,2.4551568535577375,184.85006408260193,0.7936507936507936,0,0.20634920634920634,20,1,0,80,15,0.35
source_plus_1,source level,+1 dB,80,528,P2,2647,1078,0.40725349452210047,1569,1569,2746.095616800431,76.09995621464925,0.9536771200640726,456.8858925438778,0.3339517625231911,0.3339517625231911,0.3320964749536178,20,1,0,80,15,0.35
