model_version,protocol_version,config_id,seed,demand_stream_id,policy,demand,population,delay,gain,fixed_budget,requests_received,requests_dispatched,completion_rate,final_queue,mean_wait_minutes,p95_wait_minutes,distance_units,energy_points,charging_minutes,mean_utilization,peak_period_exposure,cumulative_exposure,population_weighted_burden,exposure_gini,total_budget_adjustment,budget_at_bound_share,budget_oscillations,route_switching,route_1_share,route_2_share,route_3_share
0.6,0.1,P3-U_D80_D_L0_G0p15,439,d80-s439,P3-U,80,dispersed,0,0.15,,2589,1498,0.578601776747779,1091,1571.3277703604806,3716.5999999999995,21308,42616,10654,0.5274305555555555,39.19999999999998,4605.200000000001,511.68888888888887,0.21008618276923663,174.1800000000001,0.19907407407407407,2,0.3862221194766807,0.4532710280373832,0.35447263017356473,0.19225634178905207
0.6,0.1,P3-U_D80_D_L0_G0p6,439,d80-s439,P3-U,80,dispersed,0,0.6,,2589,1492,0.5762842796446505,1097,1603.5871313672922,3744.45,21366,42732,10683,0.5284288194444444,39.19999999999998,4548.400000000001,505.37777777777785,0.15674376337466644,247.55999999999995,0.5,18,0.6203126967339022,0.42091152815013405,0.3304289544235925,0.24865951742627346
0.6,0.1,P3-U_D80_D_L0_G1p5,439,d80-s439,P3-U,80,dispersed,0,1.5,,2589,1489,0.5751255310930862,1100,1619.441235728677,3763.6,21374,42748,10687,0.5284722222222222,39.19999999999998,4531.900000000001,503.5444444444444,0.14667872930411807,333.9000000000002,0.6527777777777778,45,1.1349806518764738,0.4150436534586971,0.32572196104768303,0.2592343854936199
0.6,0.1,P3-U_D80_D_L1_G0p15,439,d80-s439,P3-U,80,dispersed,1,0.15,,2589,1502,0.5801467748165314,1087,1559.8222370173103,3702.5000000000005,21342,42684,10671,0.5283420138888889,39.19999999999998,4617,513,0.20930378071378697,171.54000000000005,0.18518518518518517,2,0.41545858934971847,0.45272969374167776,0.35419440745672437,0.19307589880159787
0.6,0.1,P3-U_D80_D_L1_G0p6,439,d80-s439,P3-U,80,dispersed,1,0.6,,2589,1492,0.5762842796446505,1097,1602.1018766756033,3744.45,21358,42716,10679,0.5282552083333333,39.19999999999998,4549.400000000001,505.48888888888894,0.1580037416411444,274.0200000000001,0.48148148148148145,11,0.5901001664106503,0.4215817694369973,0.33109919571045576,0.24731903485254692
0.6,0.1,P3-U_D80_D_L1_G1p5,439,d80-s439,P3-U,80,dispersed,1,1.5,,2589,1506,0.5816917728852838,1083,1611.242363877822,3678,21370,42740,10685,0.5291232638888889,69.99999999999999,4651.200000000001,516.8000000000002,0.2062836830638688,2393.2999999999997,0.48148148148148145,49,6.4973974615027075,0.4203187250996016,0.3804780876494024,0.199203187250996
0.6,0.1,P3-U_D80_D_L3_G0p15,439,d80-s439,P3-U,80,dispersed,3,0.15,,2589,1502,0.5801467748165314,1087,1559.8082556591212,3702.5000000000005,21334,42668,10667,0.5281684027777779,39.19999999999998,4620.2,513.3555555555556,0.21162143052970306,167.74500000000003,0.16203703703703703,3,0.46321117590617855,0.45272969374167776,0.35685752330226367,0.1904127829560586
0.6,0.1,P3-U_D80_D_L3_G0p6,439,d80-s439,P3-U,80,dispersed,3,0.6,,2589,1490,0.5755117806102742,1099,1590.7060402684563,3743,21390,42780,10695,0.5288628472222222,54.599999999999966,4534.6,503.84444444444443,0.17614686092611387,637.8400000000007,0.33796296296296297,17,2.0774438406254276,0.44966442953020136,0.3167785234899329,0.23355704697986576
0.6,0.1,P3-U_D80_D_L3_G1p5,439,d80-s439,P3-U,80,dispersed,3,1.5,,2589,1502,0.5801467748165314,1087,1608.5705725699067,3663.8,21334,42668,10667,0.5281684027777779,69.99999999999999,4645.200000000001,516.1333333333333,0.1893806749141289,1731.9999999999998,0.5092592592592593,25,4.0499547184181175,0.37083888149134486,0.3981358189081225,0.2310252996005326
0.6,0.1,P3-D_D80_D_L0_G0p15,439,d80-s439,P3-D,80,dispersed,0,0.15,,2589,1512,0.5840092699884125,1077,1545.5145502645503,3677.3500000000004,21364,42728,10682,0.5292534722222222,39.19999999999998,4683.8,520.4222222222223,0.2545131920425485,131.71500000000003,0.05555555555555555,1,0.40857014848950324,0.4781746031746032,0.3776455026455027,0.14417989417989419
0.6,0.1,P3-D_D80_D_L0_G0p6,439,d80-s439,P3-D,80,dispersed,0,0.6,,2589,1492,0.5762842796446505,1097,1596.4886058981233,3744.45,21302,42604,10651,0.5270399305555556,39.19999999999998,4562.400000000001,506.9333333333334,0.17652502581487317,223.14000000000001,0.3425925925925926,13,0.3972064835100265,0.43297587131367293,0.339142091152815,0.22788203753351208
0.6,0.1,P3-D_D80_D_L0_G1p5,439,d80-s439,P3-D,80,dispersed,0,1.5,,2589,1490,0.5755117806102742,1099,1611.3208053691276,3757,21354,42708,10677,0.5280815972222221,39.19999999999998,4540.8,504.5333333333334,0.15448574896249312,256.12500000000017,0.5462962962962963,21,0.47684898390874064,0.41946308724832215,0.3295302013422819,0.25100671140939596
0.6,0.1,P3-D_D80_D_L1_G0p15,439,d80-s439,P3-D,80,dispersed,1,0.15,,2589,1512,0.5840092699884125,1077,1543.7592592592594,3681,21352,42704,10676,0.5289930555555555,39.19999999999998,4686,520.6666666666666,0.25756153080096733,130.60499999999996,0.046296296296296294,1,0.4356815451573516,0.4801587301587302,0.37896825396825395,0.14087301587301587
0.6,0.1,P3-D_D80_D_L1_G0p6,439,d80-s439,P3-D,80,dispersed,1,0.6,,2589,1496,0.5778292777134029,1093,1584.177139037433,3724.75,21348,42696,10674,0.5282118055555557,39.19999999999998,4573.8,508.20000000000005,0.17446227547237614,227.16000000000025,0.3148148148148148,8,0.3741141586907717,0.43114973262032086,0.33890374331550804,0.22994652406417113
0.6,0.1,P3-D_D80_D_L1_G1p5,439,d80-s439,P3-D,80,dispersed,1,1.5,,2589,1490,0.5755117806102742,1099,1615.4838926174496,3754,21374,42748,10687,0.5285156250000002,39.19999999999998,4540.6,504.5111111111111,0.15384163620079572,315.975,0.5092592592592593,16,0.9410586277521762,0.41879194630872485,0.3295302013422819,0.2516778523489933
0.6,0.1,P3-D_D80_D_L3_G0p15,439,d80-s439,P3-D,80,dispersed,3,0.15,,2589,1510,0.5832367709540363,1079,1544.2973509933774,3691.2,21304,42608,10652,0.5278645833333333,39.19999999999998,4686.400000000001,520.7111111111111,0.26528773567011865,128.36250000000007,0.027777777777777776,1,0.49343973348468334,0.48410596026490066,0.3834437086092715,0.13245033112582782
0.6,0.1,P3-D_D80_D_L3_G0p6,439,d80-s439,P3-D,80,dispersed,3,0.6,,2589,1496,0.5778292777134029,1093,1575.6069518716577,3719,21344,42688,10672,0.528125,39.19999999999998,4576.800000000001,508.53333333333336,0.17825166540426096,254.82,0.27314814814814814,6,0.6155216450876815,0.43315508021390375,0.3409090909090909,0.22593582887700533
0.6,0.1,P3-D_D80_D_L3_G1p5,439,d80-s439,P3-D,80,dispersed,3,1.5,,2589,1499,0.5789880262649671,1090,1612.378252168112,3753.4999999999995,21378,42756,10689,0.5289930555555555,69.99999999999999,4595.1,510.56666666666666,0.18999465614337963,1007.0750000000003,0.3611111111111111,19,2.806163095045064,0.43962641761174115,0.3468979319546364,0.2134756504336224
0.6,0.1,P0_D80_C,439,d80-s439,P0,80,concentrated,,,,2589,1660,0.6411741985322519,929,1255.9156626506024,3182.25,21210,42420,10605,0.5323350694444443,86.80000000000005,5608.400000000002,1176.0622222222228,0.5758188114653415,0,0,0,1.1687604807809413,0.20240963855421687,0.7975903614457831,0
0.6,0.1,P1_D80_C,439,d80-s439,P1,80,concentrated,,,,2589,1409,0.5442255697180378,1180,1799.1596877217885,4086.599999999999,21442,42884,10721,0.5264756944444444,52,3859.6999999999994,171.5422222222222,0.5457361395387665,0,0,0,1.3067970920873195,0.19659332860184528,0,0.8034066713981547
0.6,0.1,P2_D80_C_B28,439,d80-s439,P2,80,concentrated,,,28,2589,1490,0.5755117806102742,1099,1621.413422818792,3757,21410,42820,10705,0.5292968749999999,27.99999999999999,4527,537.2,0.13140907640576294,0,0,0,0.24578960105405628,0.40268456375838924,0.3221476510067114,0.2751677852348993
0.6,0.1,P2_D80_C_B34,439,d80-s439,P2,80,concentrated,,,34,2589,1515,0.5851680185399768,1074,1561.7755775577557,3677.2999999999993,21386,42772,10693,0.5298611111111111,33.59999999999999,4695.3,611.8800000000001,0.25411226829666544,0,0,0,0.24547811059907826,0.4752475247524752,0.3801980198019802,0.14455445544554454
0.6,0.1,P2_D80_C_B40,439,d80-s439,P2,80,concentrated,,,40,2589,1534,0.5925067593665508,1055,1524.5977835723597,3619.7999999999993,21328,42656,10664,0.5294270833333333,39.19999999999998,4827.2,684.9422222222222,0.31563731447722154,0,0,0,1.0313339438339435,0.4817470664928292,0.4380704041720991,0.08018252933507171
0.6,0.1,P3-U_D80_C_L0_G0p15,439,d80-s439,P3-U,80,concentrated,0,0.15,,2589,1498,0.578601776747779,1091,1571.3277703604806,3716.5999999999995,21308,42616,10654,0.5274305555555555,39.19999999999998,4605.200000000001,576.3755555555556,0.21008618276923663,174.1800000000001,0.19907407407407407,2,0.3862221194766807,0.4532710280373832,0.35447263017356473,0.19225634178905207
0.6,0.1,P3-U_D80_C_L0_G0p6,439,d80-s439,P3-U,80,concentrated,0,0.6,,2589,1492,0.5762842796446505,1097,1603.5871313672922,3744.45,21366,42732,10683,0.5284288194444444,39.19999999999998,4548.400000000001,547.2511111111111,0.15674376337466644,247.55999999999995,0.5,18,0.6203126967339022,0.42091152815013405,0.3304289544235925,0.24865951742627346
0.6,0.1,P3-U_D80_C_L0_G1p5,439,d80-s439,P3-U,80,concentrated,0,1.5,,2589,1489,0.5751255310930862,1100,1619.441235728677,3763.6,21374,42748,10687,0.5284722222222222,39.19999999999998,4531.900000000001,540.9177777777777,0.14667872930411807,333.9000000000002,0.6527777777777778,45,1.1349806518764738,0.4150436534586971,0.32572196104768303,0.2592343854936199
0.6,0.1,P3-U_D80_C_L1_G0p15,439,d80-s439,P3-U,80,concentrated,1,0.15,,2589,1502,0.5801467748165314,1087,1559.8222370173103,3702.5000000000005,21342,42684,10671,0.5283420138888889,39.19999999999998,4617,577.6,0.20930378071378697,171.54000000000005,0.18518518518518517,2,0.41545858934971847,0.45272969374167776,0.35419440745672437,0.19307589880159787
0.6,0.1,P3-U_D80_C_L1_G0p6,439,d80-s439,P3-U,80,concentrated,1,0.6,,2589,1492,0.5762842796446505,1097,1602.1018766756033,3744.45,21358,42716,10679,0.5282552083333333,39.19999999999998,4549.400000000001,547.9955555555556,0.1580037416411444,274.0200000000001,0.48148148148148145,11,0.5901001664106503,0.4215817694369973,0.33109919571045576,0.24731903485254692
0.6,0.1,P3-U_D80_C_L1_G1p5,439,d80-s439,P3-U,80,concentrated,1,1.5,,2589,1506,0.5816917728852838,1083,1611.242363877822,3678,21370,42740,10685,0.5291232638888889,69.99999999999999,4651.200000000001,607.82,0.2062836830638688,2393.2999999999997,0.48148148148148145,49,6.4973974615027075,0.4203187250996016,0.3804780876494024,0.199203187250996
0.6,0.1,P3-U_D80_C_L3_G0p15,439,d80-s439,P3-U,80,concentrated,3,0.15,,2589,1502,0.5801467748165314,1087,1559.8082556591212,3702.5000000000005,21334,42668,10667,0.5281684027777779,39.19999999999998,4620.2,580.5422222222222,0.21162143052970306,167.74500000000003,0.16203703703703703,3,0.46321117590617855,0.45272969374167776,0.35685752330226367,0.1904127829560586
0.6,0.1,P3-U_D80_C_L3_G0p6,439,d80-s439,P3-U,80,concentrated,3,0.6,,2589,1490,0.5755117806102742,1099,1590.7060402684563,3743,21390,42780,10695,0.5288628472222222,54.599999999999966,4534.6,531.9377777777777,0.17614686092611387,637.8400000000007,0.33796296296296297,17,2.0774438406254276,0.44966442953020136,0.3167785234899329,0.23355704697986576
0.6,0.1,P3-U_D80_C_L3_G1p5,439,d80-s439,P3-U,80,concentrated,3,1.5,,2589,1502,0.5801467748165314,1087,1608.5705725699067,3663.8,21334,42668,10667,0.5281684027777779,69.99999999999999,4645.200000000001,625.0533333333333,0.1893806749141289,1731.9999999999998,0.5092592592592593,25,4.0499547184181175,0.37083888149134486,0.3981358189081225,0.2310252996005326
0.6,0.1,P3-D_D80_C_L0_G0p15,439,d80-s439,P3-D,80,concentrated,0,0.15,,2589,1512,0.5840092699884125,1077,1545.5145502645503,3677.3500000000004,21364,42728,10682,0.5292534722222222,39.19999999999998,4683.8,607.8688888888889,0.2545131920425485,131.71500000000003,0.05555555555555555,1,0.40857014848950324,0.4781746031746032,0.3776455026455027,0.14417989417989419
0.6,0.1,P3-D_D80_C_L0_G0p6,439,d80-s439,P3-D,80,concentrated,0,0.6,,2589,1492,0.5762842796446505,1097,1596.4886058981233,3744.45,21302,42604,10651,0.5270399305555556,39.19999999999998,4562.400000000001,556.9733333333334,0.17652502581487317,223.14000000000001,0.3425925925925926,13,0.3972064835100265,0.43297587131367293,0.339142091152815,0.22788203753351208
0.6,0.1,P3-D_D80_C_L0_G1p5,439,d80-s439,P3-D,80,concentrated,0,1.5,,2589,1490,0.5755117806102742,1099,1611.3208053691276,3757,21354,42708,10677,0.5280815972222221,39.19999999999998,4540.8,545.5133333333333,0.15448574896249312,256.12500000000017,0.5462962962962963,21,0.47684898390874064,0.41946308724832215,0.3295302013422819,0.25100671140939596
0.6,0.1,P3-D_D80_C_L1_G0p15,439,d80-s439,P3-D,80,concentrated,1,0.15,,2589,1512,0.5840092699884125,1077,1543.7592592592594,3681,21352,42704,10676,0.5289930555555555,39.19999999999998,4686,609.3666666666667,0.25756153080096733,130.60499999999996,0.046296296296296294,1,0.4356815451573516,0.4801587301587302,0.37896825396825395,0.14087301587301587
0.6,0.1,P3-D_D80_C_L1_G0p6,439,d80-s439,P3-D,80,concentrated,1,0.6,,2589,1496,0.5778292777134029,1093,1584.177139037433,3724.75,21348,42696,10674,0.5282118055555557,39.19999999999998,4573.8,558.18,0.17446227547237614,227.16000000000025,0.3148148148148148,8,0.3741141586907717,0.43114973262032086,0.33890374331550804,0.22994652406417113
0.6,0.1,P3-D_D80_C_L1_G1p5,439,d80-s439,P3-D,80,concentrated,1,1.5,,2589,1490,0.5755117806102742,1099,1615.4838926174496,3754,21374,42748,10687,0.5285156250000002,39.19999999999998,4540.6,545.5044444444444,0.15384163620079572,315.975,0.5092592592592593,16,0.9410586277521762,0.41879194630872485,0.3295302013422819,0.2516778523489933
0.6,0.1,P3-D_D80_C_L3_G0p15,439,d80-s439,P3-D,80,concentrated,3,0.15,,2589,1510,0.5832367709540363,1079,1544.2973509933774,3691.2,21304,42608,10652,0.5278645833333333,39.19999999999998,4686.400000000001,613.5844444444444,0.26528773567011865,128.36250000000007,0.027777777777777776,1,0.49343973348468334,0.48410596026490066,0.3834437086092715,0.13245033112582782
0.6,0.1,P3-D_D80_C_L3_G0p6,439,d80-s439,P3-D,80,concentrated,3,0.6,,2589,1496,0.5778292777134029,1093,1575.6069518716577,3719,21344,42688,10672,0.528125,39.19999999999998,4576.800000000001,560.4133333333333,0.17825166540426096,254.82,0.27314814814814814,6,0.6155216450876815,0.43315508021390375,0.3409090909090909,0.22593582887700533
0.6,0.1,P3-D_D80_C_L3_G1p5,439,d80-s439,P3-D,80,concentrated,3,1.5,,2589,1499,0.5789880262649671,1090,1612.378252168112,3753.4999999999995,21378,42756,10689,0.5289930555555555,69.99999999999999,4595.1,568.2266666666667,0.18999465614337963,1007.0750000000003,0.3611111111111111,19,2.806163095045064,0.43962641761174115,0.3468979319546364,0.2134756504336224
0.6,0.1,P0_D18_D,440,d18-s440,P0,18,dispersed,,,,551,551,1,0,1.4827586206896552,10,7046,14092,3523,0.1768229166666667,46.199999999999974,1864.2999999999997,207.14444444444442,0.5807005310304136,0,0,0,2.252006623140924,0.19419237749546278,0.8058076225045372,0
0.6,0.1,P1_D18_D,440,d18-s440,P1,18,dispersed,,,,551,551,1,0,1.4827586206896552,10,7046,14092,3523,0.1768229166666667,39.19999999999998,1776.2999999999997,197.36666666666667,0.35615855680034025,0,0,0,3.4049003894132253,0.19419237749546278,0.6061705989110708,0.1996370235934664
0.6,0.1,P2_D18_D_B28,440,d18-s440,P2,18,dispersed,,,28,551,551,1,0,1.6479128856624319,11.5,7190,14380,3595,0.17994791666666668,27.99999999999999,1834.7,203.85555555555555,0.5210782265341591,0,0,0,2.807607017893288,0.2595281306715064,0.7223230490018149,0.018148820326678767
0.6,0.1,P2_D18_D_B34,440,d18-s440,P2,18,dispersed,,,34,551,551,1,0,1.5117967332123412,10,7114,14228,3557,0.17829861111111114,33.59999999999999,1850.8999999999999,205.65555555555557,0.5542408798122231,0,0,0,2.5442754594829866,0.2250453720508167,0.7676950998185118,0.007259528130671506
0.6,0.1,P2_D18_D_B40,440,d18-s440,P2,18,dispersed,,,40,551,551,1,0,1.4900181488203266,10,7082,14164,3541,0.17760416666666667,39.19999999999998,1858.1,206.45555555555552,0.568980260600733,0,0,0,2.2893826719586206,0.21052631578947367,0.7876588021778584,0.0018148820326678765
0.6,0.1,P3-U_D18_D_L0_G0p15,440,d18-s440,P3-U,18,dispersed,0,0.15,,551,551,1,0,1.4827586206896552,10,7046,14092,3523,0.1768229166666667,46.199999999999974,1864.2999999999997,207.14444444444442,0.5807005310304136,271.8299999999997,0.4722222222222222,15,2.252006623140924,0.19419237749546278,0.8058076225045372,0
0.6,0.1,P3-U_D18_D_L0_G0p6,440,d18-s440,P3-U,18,dispersed,0,0.6,,551,551,1,0,1.4827586206896552,10,7046,14092,3523,0.1768229166666667,46.199999999999974,1864.2999999999997,207.14444444444442,0.5807005310304136,341.28,0.7916666666666666,15,2.252006623140924,0.19419237749546278,0.8058076225045372,0
0.6,0.1,P3-U_D18_D_L0_G1p5,440,d18-s440,P3-U,18,dispersed,0,1.5,,551,551,1,0,1.5208711433756805,10,7094,14188,3547,0.17786458333333335,46.199999999999974,1853.1,205.9,0.5576841209025118,401.99999999999983,0.8703703703703703,16,2.5726693911721132,0.2159709618874773,0.7749546279491834,0.009074410163339383
0.6,0.1,P3-U_D18_D_L1_G0p15,440,d18-s440,P3-U,18,dispersed,1,0.15,,551,551,1,0,1.4827586206896552,10,7046,14092,3523,0.1768229166666667,46.199999999999974,1864.2999999999997,207.14444444444442,0.5807005310304136,267.1049999999997,0.4398148148148148,13,2.252006623140924,0.19419237749546278,0.8058076225045372,0
0.6,0.1,P3-U_D18_D_L1_G0p6,440,d18-s440,P3-U,18,dispersed,1,0.6,,551,551,1,0,1.4827586206896552,10,7046,14092,3523,0.1768229166666667,46.199999999999974,1864.2999999999997,207.14444444444442,0.5807005310304136,322.38,0.7592592592592593,13,2.252006623140924,0.19419237749546278,0.8058076225045372,0
0.6,0.1,P3-U_D18_D_L1_G1p5,440,d18-s440,P3-U,18,dispersed,1,1.5,,551,551,1,0,1.5190562613430127,10,7086,14172,3543,0.17769097222222227,46.199999999999974,1855.0999999999997,206.12222222222218,0.5618744721758036,393.5999999999998,0.8333333333333334,15,2.31438479078225,0.21234119782214156,0.7803992740471869,0.007259528130671506
0.6,0.1,P3-U_D18_D_L3_G0p15,440,d18-s440,P3-U,18,dispersed,3,0.15,,551,551,1,0,1.4827586206896552,10,7046,14092,3523,0.1768229166666667,46.199999999999974,1864.2999999999997,207.14444444444442,0.5807005310304136,263.9549999999997,0.37962962962962965,9,2.252006623140924,0.19419237749546278,0.8058076225045372,0
0.6,0.1,P3-U_D18_D_L3_G0p6,440,d18-s440,P3-U,18,dispersed,3,0.6,,551,551,1,0,1.4827586206896552,10,7046,14092,3523,0.1768229166666667,46.199999999999974,1864.2999999999997,207.14444444444442,0.5807005310304136,309.78,0.6990740740740741,9,2.252006623140924,0.19419237749546278,0.8058076225045372,0
0.6,0.1,P3-U_D18_D_L3_G1p5,440,d18-s440,P3-U,18,dispersed,3,1.5,,551,551,1,0,1.4827586206896552,10,7046,14092,3523,0.1768229166666667,46.199999999999974,1864.2999999999997,207.14444444444442,0.5807005310304136,369.4499999999998,0.7731481481481481,11,2.252006623140924,0.19419237749546278,0.8058076225045372,0
0.6,0.1,P3-D_D18_D_L0_G0p15,440,d18-s440,P3-D,18,dispersed,0,0.15,,551,551,1,0,1.4827586206896552,10,7050,14100,3525,0.17690972222222226,46.199999999999974,1863.6999999999998,207.07777777777778,0.579623568409317,228.12749999999974,0.2175925925925926,15,2.2783224126146084,0.19600725952813067,0.8039927404718693,0
0.6,0.1,P3-D_D18_D_L0_G0p6,440,d18-s440,P3-D,18,dispersed,0,0.6,,551,551,1,0,1.4827586206896552,10,7046,14092,3523,0.1768229166666667,46.199999999999974,1864.2999999999997,207.14444444444442,0.5807005310304136,305.64000000000004,0.6898148148148148,15,2.252006623140924,0.19419237749546278,0.8058076225045372,0
0.6,0.1,P3-D_D18_D_L0_G1p5,440,d18-s440,P3-D,18,dispersed,0,1.5,,551,551,1,0,1.4827586206896552,10,7050,14100,3525,0.17690972222222226,46.199999999999974,1863.6999999999998,207.07777777777778,0.579623568409317,356.475,0.8055555555555556,17,2.2783224126146084,0.19600725952813067,0.8039927404718693,0
0.6,0.1,P3-D_D18_D_L1_G0p15,440,d18-s440,P3-D,18,dispersed,1,0.15,,551,551,1,0,1.4827586206896552,10,7050,14100,3525,0.17690972222222226,46.199999999999974,1863.6999999999998,207.07777777777778,0.579623568409317,226.02749999999975,0.18981481481481483,13,2.2783224126146084,0.19600725952813067,0.8039927404718693,0
0.6,0.1,P3-D_D18_D_L1_G0p6,440,d18-s440,P3-D,18,dispersed,1,0.6,,551,551,1,0,1.4827586206896552,10,7046,14092,3523,0.1768229166666667,46.199999999999974,1864.2999999999997,207.14444444444442,0.5807005310304136,296.19000000000005,0.6574074074074074,13,2.252006623140924,0.19419237749546278,0.8058076225045372,0
0.6,0.1,P3-D_D18_D_L1_G1p5,440,d18-s440,P3-D,18,dispersed,1,1.5,,551,551,1,0,1.4827586206896552,10,7046,14092,3523,0.1768229166666667,46.199999999999974,1864.2999999999997,207.14444444444442,0.5807005310304136,335.475,0.7731481481481481,15,2.252006623140924,0.19419237749546278,0.8058076225045372,0
0.6,0.1,P3-D_D18_D_L3_G0p15,440,d18-s440,P3-D,18,dispersed,3,0.15,,551,551,1,0,1.4827586206896552,10,7046,14092,3523,0.1768229166666667,46.199999999999974,1864.2999999999997,207.14444444444442,0.5807005310304136,223.92749999999972,0.13425925925925927,9,2.252006623140924,0.19419237749546278,0.8058076225045372,0
0.6,0.1,P3-D_D18_D_L3_G0p6,440,d18-s440,P3-D,18,dispersed,3,0.6,,551,551,1,0,1.4827586206896552,10,7046,14092,3523,0.1768229166666667,46.199999999999974,1864.2999999999997,207.14444444444442,0.5807005310304136,289.89000000000004,0.5972222222222222,9,2.252006623140924,0.19419237749546278,0.8058076225045372,0
0.6,0.1,P3-D_D18_D_L3_G1p5,440,d18-s440,P3-D,18,dispersed,3,1.5,,551,551,1,0,1.4827586206896552,10,7046,14092,3523,0.1768229166666667,46.199999999999974,1864.2999999999997,207.14444444444442,0.5807005310304136,319.725,0.7129629629629629,11,2.252006623140924,0.19419237749546278,0.8058076225045372,0
0.6,0.1,P0_D18_C,440,d18-s440,P0,18,concentrated,,,,551,551,1,0,1.4827586206896552,10,7046,14092,3523,0.1768229166666667,46.199999999999974,1864.2999999999997,393.6577777777777,0.5807005310304136,0,0,0,2.252006623140924,0.19419237749546278,0.8058076225045372,0
0.6,0.1,P1_D18_C,440,d18-s440,P1,18,concentrated,,,,551,551,1,0,2.3883847549909256,14,8382,16764,4191,0.20581597222222223,33,1509.1000000000001,67.07111111111111,0.5473902767654011,0,0,0,2.252006623140924,0.19419237749546278,0,0.8058076225045372
0.6,0.1,P2_D18_C_B28,440,d18-s440,P2,18,concentrated,,,28,551,551,1,0,1.6479128856624319,11.5,7190,14380,3595,0.17994791666666668,27.99999999999999,1834.7,360.14222222222224,0.5210782265341591,0,0,0,2.807607017893288,0.2595281306715064,0.7223230490018149,0.018148820326678767
0.6,0.1,P2_D18_C_B34,440,d18-s440,P2,18,concentrated,,,34,551,551,1,0,1.5117967332123412,10,7114,14228,3557,0.17829861111111114,33.59999999999999,1850.8999999999999,378.3622222222222,0.5542408798122231,0,0,0,2.5442754594829866,0.2250453720508167,0.7676950998185118,0.007259528130671506
0.6,0.1,P2_D18_C_B40,440,d18-s440,P2,18,concentrated,,,40,551,551,1,0,1.4900181488203266,10,7082,14164,3541,0.17760416666666667,39.19999999999998,1858.1,386.38222222222214,0.568980260600733,0,0,0,2.2893826719586206,0.21052631578947367,0.7876588021778584,0.0018148820326678765
0.6,0.1,P3-U_D18_C_L0_G0p15,440,d18-s440,P3-U,18,concentrated,0,0.15,,551,551,1,0,1.4827586206896552,10,7046,14092,3523,0.1768229166666667,46.199999999999974,1864.2999999999997,393.6577777777777,0.5807005310304136,271.8299999999997,0.4722222222222222,15,2.252006623140924,0.19419237749546278,0.8058076225045372,0
0.6,0.1,P3-U_D18_C_L0_G0p6,440,d18-s440,P3-U,18,concentrated,0,0.6,,551,551,1,0,1.4827586206896552,10,7046,14092,3523,0.1768229166666667,46.199999999999974,1864.2999999999997,393.6577777777777,0.5807005310304136,341.28,0.7916666666666666,15,2.252006623140924,0.19419237749546278,0.8058076225045372,0
0.6,0.1,P3-U_D18_C_L0_G1p5,440,d18-s440,P3-U,18,concentrated,0,1.5,,551,551,1,0,1.5208711433756805,10,7094,14188,3547,0.17786458333333335,46.199999999999974,1853.1,381.26,0.5576841209025118,401.99999999999983,0.8703703703703703,16,2.5726693911721132,0.2159709618874773,0.7749546279491834,0.009074410163339383
0.6,0.1,P3-U_D18_C_L1_G0p15,440,d18-s440,P3-U,18,concentrated,1,0.15,,551,551,1,0,1.4827586206896552,10,7046,14092,3523,0.1768229166666667,46.199999999999974,1864.2999999999997,393.6577777777777,0.5807005310304136,267.1049999999997,0.4398148148148148,13,2.252006623140924,0.19419237749546278,0.8058076225045372,0
0.6,0.1,P3-U_D18_C_L1_G0p6,440,d18-s440,P3-U,18,concentrated,1,0.6,,551,551,1,0,1.4827586206896552,10,7046,14092,3523,0.1768229166666667,46.199999999999974,1864.2999999999997,393.6577777777777,0.5807005310304136,322.38,0.7592592592592593,13,2.252006623140924,0.19419237749546278,0.8058076225045372,0
0.6,0.1,P3-U_D18_C_L1_G1p5,440,d18-s440,P3-U,18,concentrated,1,1.5,,551,551,1,0,1.5190562613430127,10,7086,14172,3543,0.17769097222222227,46.199999999999974,1855.0999999999997,383.4488888888888,0.5618744721758036,393.5999999999998,0.8333333333333334,15,2.31438479078225,0.21234119782214156,0.7803992740471869,0.007259528130671506
0.6,0.1,P3-U_D18_C_L3_G0p15,440,d18-s440,P3-U,18,concentrated,3,0.15,,551,551,1,0,1.4827586206896552,10,7046,14092,3523,0.1768229166666667,46.199999999999974,1864.2999999999997,393.6577777777777,0.5807005310304136,263.9549999999997,0.37962962962962965,9,2.252006623140924,0.19419237749546278,0.8058076225045372,0
0.6,0.1,P3-U_D18_C_L3_G0p6,440,d18-s440,P3-U,18,concentrated,3,0.6,,551,551,1,0,1.4827586206896552,10,7046,14092,3523,0.1768229166666667,46.199999999999974,1864.2999999999997,393.6577777777777,0.5807005310304136,309.78,0.6990740740740741,9,2.252006623140924,0.19419237749546278,0.8058076225045372,0
0.6,0.1,P3-U_D18_C_L3_G1p5,440,d18-s440,P3-U,18,concentrated,3,1.5,,551,551,1,0,1.4827586206896552,10,7046,14092,3523,0.1768229166666667,46.199999999999974,1864.2999999999997,393.6577777777777,0.5807005310304136,369.4499999999998,0.7731481481481481,11,2.252006623140924,0.19419237749546278,0.8058076225045372,0
