demand,target,policy,policy_id,period,runs,dispatched_mean,dispatched_ci_low,dispatched_ci_high,queue_end_mean,queue_end_ci_low,queue_end_ci_high,mean_wait_minutes_mean,mean_wait_minutes_ci_low,mean_wait_minutes_ci_high,p95_wait_minutes_mean,p95_wait_minutes_ci_low,p95_wait_minutes_ci_high,oldest_queue_age_mean,oldest_queue_age_ci_low,oldest_queue_age_ci_high,north_dispatched_mean,north_dispatched_ci_low,north_dispatched_ci_high,central_dispatched_mean,central_dispatched_ci_low,central_dispatched_ci_high,south_dispatched_mean,south_dispatched_ci_low,south_dispatched_ci_high,central_budget_mean,central_budget_ci_low,central_budget_ci_high,central_use_mean,central_use_ci_low,central_use_ci_high,next_central_budget_mean,next_central_budget_ci_low,next_central_budget_ci_high,population_weighted_exposure_mean,population_weighted_exposure_ci_low,population_weighted_exposure_ci_high,peak_budget_use_mean,peak_budget_use_ci_low,peak_budget_use_ci_high
45,14.05,P2 fixed,p2,68,30,39,39,39,2059.366666666667,2042.4359417177752,2076.2973916155584,13495.713438167144,13411.05402905525,13580.372847279037,13557.280703443052,13472.771824391655,13641.789582494448,13638.133333333333,13553.800814082708,13722.465852583959,7.266666666666667,6.355870257134406,8.177463076198928,23.566666666666666,22.49649481095083,24.636838522382504,8.166666666666666,7.103117054388152,9.23021627894518,14.050000000000008,14.050000000000006,14.05000000000001,13.130531534329286,13.130527057011681,13.13053601164689,14.050000000000008,14.050000000000006,14.05000000000001,13.115202646561194,13.115188207393869,13.115217085728519,0.9345574045785969,0.9345570859083048,0.9345577232488891
45,14.05,P2 fixed,p2,69,30,39,39,39,2093.133333333333,2075.6210244422327,2110.6456422244337,13704.388061426287,13618.564918113349,13790.211204739226,13773.779702855496,13686.926375829209,13860.633029881783,13860.266666666666,13773.151719747288,13947.381613586045,7.833333333333333,7.024476422677494,8.642190243989173,23.233333333333334,22.15904330492662,24.30762336174005,7.933333333333334,6.899895266709168,8.9667713999575,14.050000000000008,14.050000000000006,14.05000000000001,13.13052989333942,13.13052657545748,13.130533211221358,14.050000000000008,14.050000000000006,14.05000000000001,13.115197260816368,13.11518648825026,13.115208033382476,0.9345572877821647,0.9345570516339841,0.9345575239303454
45,14.05,P2 fixed,p2,70,30,39,39,39,2127.1,2110.5996321211333,2143.6003678788666,13931.270576260715,13843.99496179607,14018.54619072536,14005.867602818684,13917.878786621419,14093.856419015949,14090,14002.448407412556,14177.551592587444,7.933333333333334,6.989209956760351,8.877456709906317,23.233333333333334,22.258151306902203,24.208515359764466,7.833333333333333,6.931550509957106,8.735116156709559,14.050000000000008,14.050000000000006,14.05000000000001,13.130533883664642,13.130529888467533,13.13053787886175,14.050000000000008,14.050000000000006,14.05000000000001,13.11520992717766,13.115197073850988,13.11522278050433,0.9345575717910773,0.9345572874354113,0.9345578561467434
45,14.05,P2 fixed,p2,71,30,39,39,39,2162.7,2146.481747855558,2178.918252144442,14157.385445246622,14069.891705543427,14244.879184949817,14229.066995327994,14141.530944431048,14316.60304622494,14313.733333333334,14227.433298082167,14400.0333685845,8.233333333333333,7.253633762524942,9.213032904141723,23.1,21.970932680707545,24.229067319292458,7.666666666666667,6.8191549153721045,8.51417841796123,14.050000000000008,14.050000000000006,14.05000000000001,13.130533086347352,13.13052939149761,13.130536781197094,14.050000000000008,14.050000000000006,14.05000000000001,13.115207313550096,13.115195481728403,13.115219145371789,0.9345575150425163,0.934557252063887,0.9345577780211456
45,14.05,P2 fixed,p2,72,30,39,39,39,2195.7,2178.938690183681,2212.4613098163186,14380.72568864338,14291.713429563975,14469.737947722786,14446.340034624829,14354.878544012761,14537.801525236897,14525.933333333332,14433.391910646742,14618.474756019923,8.366666666666667,7.348076280162393,9.385257053170942,23.6,22.262384898066884,24.93761510193312,7.033333333333333,6.119874360516734,7.946792306149932,14.050000000000008,14.050000000000006,14.05000000000001,13.130532180779484,13.130528180258295,13.130536181300673,14.050000000000008,14.050000000000006,14.05000000000001,13.115204696902172,13.11519157116229,13.115217822642053,0.9345574505892873,0.9345571658546831,0.9345577353238915
45,14.05,P2 fixed,p2,73,30,39,39,39,2228.3,2210.6940387159457,2245.9059612840547,14592.820774604817,14500.024094934177,14685.617454275458,14662.319346388873,14568.287385536423,14756.351307241323,14746.4,14651.73780960688,14841.062190393119,7.833333333333333,6.769783721054819,8.896882945611846,24.4,23.099203992597776,25.70079600740222,6.766666666666667,5.881688722486235,7.651644610847098,14.050000000000008,14.050000000000006,14.05000000000001,13.130539544177424,13.130536440362985,13.130542647991863,14.050000000000008,14.050000000000006,14.05000000000001,13.115228584350934,13.115218618353389,13.11523855034848,0.9345579746745494,0.9345577537624896,0.9345581955866091
45,14.05,P2 fixed,p2,74,30,39,39,39,2259.866666666667,2242.9056501352857,2276.827683198048,14811.705435734255,14717.197769155338,14906.213102313171,14879.530530905171,14784.4458141663,14974.615247644042,14965.766666666666,14870.619706812922,15060.91362652041,8.6,7.756317649795862,9.443682350204137,23.1,21.940067619886065,24.259932380113938,7.3,6.309245219803225,8.290754780196774,14.050000000000008,14.050000000000006,14.05000000000001,13.130533201552662,13.13052965980157,13.130536743303754,14.050000000000008,14.050000000000006,14.05000000000001,13.115207741948632,13.11519640416434,13.115219079732924,0.9345575232421822,0.934557271160254,0.9345577753241104
45,14.05,P2 fixed,p2,75,30,39,39,39,2293.3,2276.416634082931,2310.1833659170693,15037.133510207905,14940.686541915094,15133.580478500715,15112.019089127316,15015.107375808415,15208.930802446217,15193.866666666667,15093.873288481618,15293.860044851715,7.366666666666666,6.712320325575332,8.021013007758,23.7,22.661376419231328,24.73862358076867,7.933333333333334,7.04214028906874,8.824526377597927,14.050000000000008,14.050000000000006,14.05000000000001,13.130533703536644,13.130530207105258,13.13053719996803,14.050000000000008,14.050000000000006,14.05000000000001,13.115209622273282,13.115198373844716,13.115220870701847,0.9345575589705789,0.9345573101142525,0.9345578078269053
45,14.05,P2 fixed,p2,76,30,39,39,39,2327.1666666666665,2311.3174641751575,2343.0158691581755,15263.458959914871,15165.972509526886,15360.945410302857,15330.52117536951,15234.559714303436,15426.482636435583,15417.166666666666,15321.303699563015,15513.029633770317,7.566666666666666,6.62840771001781,8.504925623315524,22.866666666666667,21.868880181625002,23.864453151708332,8.566666666666666,7.754540900213959,9.378792433119374,14.050000000000008,14.050000000000006,14.05000000000001,13.130532146685006,13.130528369208385,13.130535924161627,14.050000000000008,14.050000000000006,14.05000000000001,13.115204260748094,13.115192158565184,13.115216362931003,0.934557448162634,0.934557179303088,0.9345577170221799
45,14.05,P2 fixed,p2,77,30,39,39,39,2359.1666666666665,2342.399052991713,2375.9342803416203,15481.72518982899,15384.773749479626,15578.676630178355,15552.513790489904,15454.807546090067,15650.22003488974,15637.766666666666,15540.256553645688,15735.276779687645,8.366666666666667,7.415321613617204,9.31801171971613,22.966666666666665,21.7288956134922,24.20443771984113,7.666666666666667,6.684041829365459,8.649291503967875,14.050000000000008,14.050000000000006,14.05000000000001,13.130533515295879,13.130531054273437,13.13053597631832,14.050000000000008,14.050000000000006,14.05000000000001,13.115208659127289,13.115200600526833,13.115216717727744,0.9345575455726606,0.9345573704109209,0.9345577207344002
45,14.05,P2 fixed,p2,78,30,39,39,39,2390.5333333333333,2373.546562688205,2407.5201039784615,15706.113638218583,15606.368060324696,15805.85921611247,15776.391581303167,15675.615631145909,15877.167531460425,15859.733333333334,15758.499392399493,15960.967274267174,7.966666666666667,6.926626909100636,9.006706424232696,22.833333333333332,21.713165721354123,23.95350094531254,8.2,7.346948897247036,9.053051102752962,14.050000000000008,14.050000000000006,14.05000000000001,13.130531452771802,13.13052773664927,13.130535168894333,14.050000000000008,14.050000000000006,14.05000000000001,13.115201987701596,13.115189998291788,13.115213977111404,0.9345573987737932,0.9345571342810863,0.9345576632665
45,14.05,P2 fixed,p2,79,30,39,39,39,2423.5,2406.431279963683,2440.568720036317,15931.283514631486,15830.106018146244,16032.46101111673,16003.96783675653,15903.506693982245,16104.428979530816,16088.633333333333,15987.322455316526,16189.94421135014,7.966666666666667,7.087696562257851,8.845636771075482,23.066666666666666,21.737883718775866,24.395449614557467,7.966666666666667,7.1341361476260134,8.799197185707321,14.050000000000008,14.050000000000006,14.05000000000001,13.130529735058008,13.130526000642362,13.130533469473654,14.050000000000008,14.050000000000006,14.05000000000001,13.115196637633453,13.115184416316563,13.115208858950343,0.9345572765165838,0.9345570107218759,0.9345575423112917
45,14.05,P2 fixed,p2,80,30,39,39,39,2460.366666666667,2442.614508878229,2478.1188244551045,16162.637437612719,16060.449897899034,16264.824977326403,16243.021587341975,16139.286433490055,16346.756741193894,16329.033333333333,16225.076828273253,16432.989838393412,8.1,7.2951563870047105,8.904843612995288,23.266666666666666,22.23751022900518,24.29582310432815,7.633333333333334,6.5681243005492025,8.698542366117465,14.050000000000008,14.050000000000006,14.05000000000001,13.130533080342834,13.130527923000026,13.130538237685643,14.050000000000008,14.050000000000006,14.05000000000001,13.115207418247353,13.115190975151464,13.115223861343242,0.9345575146151485,0.9345571475444859,0.934557881685811
45,14.05,P2 fixed,p2,81,30,39,39,39,2494.4666666666667,2475.998827732963,2512.9345056003704,16394.08918167764,16290.739507066306,16497.43885628897,16464.807430895227,16361.612570017824,16568.00229177263,16547.033333333333,16443.844352856286,16650.22231381038,8.533333333333333,7.576204036727354,9.490462629939312,23.4,22.380903984084338,24.41909601591566,7.066666666666666,6.046127375681531,8.087205957651802,14.050000000000008,14.050000000000006,14.05000000000001,13.130534080887024,13.130530960190528,13.13053720158352,14.050000000000008,14.050000000000006,14.05000000000001,13.115210648953953,13.115200571065463,13.115220726842443,0.9345575858282577,0.934557363714628,0.9345578079418873
45,14.05,P2 fixed,p2,82,30,39,39,39,2525.1,2506.9401496436362,2543.2598503563636,16613.120659025233,16508.212495921944,16718.028822128523,16683.081127077417,16578.167090277708,16787.995163877127,16767,16663.012810019696,16870.987189980304,6.866666666666666,6.048851841585459,7.684481491747873,23.8,22.768843256393552,24.83115674360645,8.333333333333334,7.440160590862584,9.226506075804084,14.050000000000008,14.050000000000006,14.05000000000001,13.13052998090142,13.130526696854444,13.130533264948395,14.050000000000008,14.050000000000006,14.05000000000001,13.115197814978707,13.115187196974265,13.115208432983149,0.934557294014336,0.9345570602743376,0.9345575277543343
45,14.05,P2 fixed,p2,83,30,39,39,39,2557.366666666667,2540.103547466001,2574.6297858673324,16828.27505956063,16722.684214754136,16933.865904367125,16894.541875954128,16787.009707575387,17002.07404433287,16976.733333333334,16868.810890241206,17084.65577642546,8.333333333333334,7.420599743853915,9.246066922812753,23.4,22.25443206877223,24.54556793122777,7.266666666666667,6.497832509201077,8.035500824132257,14.050000000000008,14.050000000000006,14.05000000000001,13.130532698857325,13.130528700499395,13.130536697215254,14.050000000000008,14.050000000000006,14.05000000000001,13.115206295375684,13.115193315979896,13.115219274771471,0.9345574874631546,0.9345572028825191,0.9345577720437901
45,14.05,P2 fixed,p2,84,30,39,39,39,2587.733333333333,2570.4111140565105,2605.0555526101557,17051.401536992416,16945.506184251037,17157.296889733796,17125.271077610396,17020.326833582152,17230.21532163864,17206.333333333332,17101.88269909203,17310.783967574633,7.7,6.9017671241185745,8.498232875881426,23.433333333333334,22.383994742159253,24.482671924507414,7.866666666666666,6.84699309558086,8.886340237752473,14.050000000000008,14.050000000000006,14.05000000000001,13.13053150936101,13.13052744589603,13.13053557282599,14.050000000000008,14.050000000000006,14.05000000000001,13.115202535274797,13.115189380632863,13.115215689916731,0.9345574028014954,0.9345571135869061,0.9345576920160846
45,14.05,P2 fixed,p2,85,30,39,39,39,2619.3,2601.0231321227543,2637.576867877246,17267.92395905603,17162.411980265755,17373.4359378463,17332.421101964326,17225.750483627624,17439.09172030103,17411.066666666666,17305.599090537944,17516.534242795387,7.4,6.443486022838272,8.356513977161729,23.8,22.602420218384875,24.997579781615126,7.8,6.760314105789306,8.839685894210694,14.050000000000008,14.050000000000006,14.05000000000001,13.130535990120762,13.130532607533091,13.130539372708434,14.050000000000008,14.050000000000006,14.05000000000001,13.11521692587341,13.115206120170596,13.115227731576224,0.9345577217167803,0.9345574809632095,0.9345579624703512
45,14.05,P2 fixed,p2,86,30,39,39,39,2653.5666666666666,2635.0682603797163,2672.065072953617,17473.26535000449,17368.08857668044,17578.442123328543,17540.72010206356,17435.839627930833,17645.600576196284,17623.2,17518.637816969556,17727.762183030445,9.066666666666666,8.0332286000425,10.100104733290832,22.733333333333334,21.578806517454908,23.88786014921176,7.2,6.258374308693345,8.141625691306656,14.050000000000008,14.050000000000006,14.05000000000001,13.13053230628194,13.130529114175298,13.130535498388584,14.050000000000008,14.050000000000006,14.05000000000001,13.11520465093484,13.115194368611165,13.115214933258516,0.9345574595218462,0.9345572323256439,0.9345576867180485
45,14.05,P2 fixed,p2,87,30,39,39,39,2685.1,2665.810345971176,2704.3896540288238,17690.60991712692,17589.41961665633,17791.80021759751,17760.006043719328,17660.668764866285,17859.34332257237,17839.966666666667,17740.45074102875,17939.482592304583,8.433333333333334,7.418216904550569,9.448449762116098,22.666666666666668,21.510611013019535,23.8227223203138,7.9,7.03181314580725,8.76818685419275,14.050000000000008,14.050000000000006,14.05000000000001,13.130531806009847,13.130528593953144,13.13053501806655,14.050000000000008,14.050000000000006,14.05000000000001,13.11520303558154,13.115192772494114,13.115213298668968,0.9345574239152916,0.9345571952991562,0.9345576525314271
45,14.05,P2 fixed,p2,88,30,39,39,39,2717.866666666667,2698.7304483027365,2737.002885030597,17903.658382929494,17801.45319165868,18005.86357420031,17971.82180824434,17868.03918335171,18075.604433136974,18055.3,17951.0857458749,18159.514254125097,7.766666666666667,7.084566641417844,8.44876669191549,23.4,22.515437948480432,24.284562051519565,7.833333333333333,6.981922964088139,8.684743702578526,14.050000000000008,14.050000000000006,14.05000000000001,13.1305339843434,13.130530337065613,13.130537631621186,14.050000000000008,14.050000000000006,14.05000000000001,13.115210336161306,13.115198558806892,13.11522211351572,0.9345575789568255,0.9345573193641005,0.9345578385495504
45,14.05,P2 fixed,p2,89,30,39,39,39,2750.766666666667,2730.952533019985,2770.580800313349,18127.113930489464,18023.95418345327,18230.27367752566,18203.261354361992,18100.770673883468,18305.752034840516,18286.933333333334,18184.793917231647,18389.07274943502,8.033333333333333,7.059057329420291,9.007609337246375,23.666666666666668,22.553418820819427,24.77991451251391,7.3,6.541477176636577,8.058522823363422,14.050000000000008,14.050000000000006,14.05000000000001,13.130529791647216,13.130526369963095,13.130533213331338,14.050000000000008,14.050000000000006,14.05000000000001,13.115197185206656,13.115186222861672,13.11520814755164,0.9345572805442857,0.9345570370080492,0.9345575240805222
45,14.05,P2 fixed,p2,90,30,39,39,39,2783.633333333333,2763.7489473620253,2803.517719304641,18356.711949028988,18255.59141425711,18457.832483800867,18427.924294797143,18326.981007233957,18528.86758236033,18508.066666666666,18406.773378893977,18609.359954439355,8,7.014383908177342,8.985616091822658,23.6,22.526052549499383,24.67394745050062,7.4,6.380903984084339,8.419096015915661,14.050000000000008,14.050000000000006,14.05000000000001,13.130532102897538,13.13052832881685,13.130535876978227,14.050000000000008,14.050000000000006,14.05000000000001,13.115204499715416,13.115192337284896,13.115216662145937,0.9345574450460882,0.9345571764282455,0.9345577136639308
45,14.05,P2 fixed,p2,91,30,39,39,39,2817.5666666666666,2797.720023203192,2837.4133101301413,18579.662162114757,18478.73711466688,18680.587209562633,18657.754190384767,18555.144999128654,18760.36338164088,18740.033333333333,18637.175278229668,18842.891388436998,7.566666666666666,6.6331257702063215,8.500207563127011,23.2,22.106494995255026,24.293505004744972,8.233333333333333,7.075941603253047,9.390725063413619,14.050000000000008,14.050000000000006,14.05000000000001,13.13053127592298,13.130527862760264,13.130534689085696,14.050000000000008,14.050000000000006,14.05000000000001,13.115201646502543,13.115190844701633,13.115212448303453,0.934557386186689,0.9345571432569584,0.9345576291164197
45,14.05,P2 fixed,p2,92,30,39,39,39,2849.766666666667,2830.0418755037304,2869.4914578296034,18807.37161949084,18704.940799473457,18909.802439508225,18873.93142172837,18772.392059525453,18975.47078393129,18955.166666666668,18852.897675236603,19057.435658096732,6.966666666666667,6.082687193594888,7.850646139738446,23.966666666666665,22.87282520918774,25.06050812414559,8.066666666666666,7.200601588103564,8.93273174522977,14.050000000000008,14.050000000000006,14.05000000000001,13.1305309030098,13.130527497599132,13.130534308420469,14.050000000000008,14.050000000000006,14.05000000000001,13.115200816390645,13.115189755092473,13.115211877688818,0.9345573596448257,0.9345571172668421,0.9345576020228092
45,14.05,P2 fixed,p2,93,30,39,39,39,2881.7,2860.8466642134813,2902.5533357865183,19021.920684180666,18917.466895380094,19126.37447298124,19092.050291958738,18986.772593018333,19197.327990899143,19175,19069.438471062018,19280.561528937982,7.433333333333334,6.499792436872989,8.366874229793678,24.9,23.82708093951835,25.972919060481647,6.666666666666667,5.980371710919851,7.352961622413483,14.050000000000008,14.050000000000006,14.05000000000001,13.13053421464681,13.130530755754409,13.13053767353921,14.050000000000008,14.050000000000006,14.05000000000001,13.115211827465613,13.115200905331815,13.115222749599411,0.9345575953485271,0.9345573491640147,0.9345578415330396
45,14.05,P2 fixed,p2,94,30,39,39,39,2915.5,2894.9315894701576,2936.0684105298424,19242.13726911935,19135.46440543023,19348.81013280847,19315.8456138475,19208.786399966695,19422.904827728307,19399.8,19292.843647627942,19506.756352372056,8.233333333333333,7.421207566880624,9.04545909978604,22.4,21.53054256580034,23.26945743419966,8.366666666666667,7.6062058666562455,9.127127466677088,14.050000000000008,14.050000000000006,14.05000000000001,13.130532548701591,13.130529127168368,13.130535970234815,14.050000000000008,14.050000000000006,14.05000000000001,13.115205298337392,13.115194251258012,13.115216345416771,0.9345574767759145,0.9345572332504182,0.9345577203014108
45,14.05,P2 fixed,p2,95,30,39,39,39,2947.633333333333,2927.849352307613,2967.4173143590533,19466.927602423228,19357.225236184022,19576.629968662433,19536.35089944942,19424.547228888085,19648.154570010753,19619.766666666666,19508.430643737905,19731.102689595427,7.2,6.336658403270364,8.063341596729638,23.833333333333332,22.77394364421513,24.892723022451534,7.966666666666667,7.029349422155377,8.903983911177956,14.050000000000008,14.050000000000006,14.05000000000001,13.130532617444404,13.130528574378584,13.130536660510224,14.050000000000008,14.050000000000006,14.05000000000001,13.115206202753459,13.115193248322216,13.115219157184702,0.9345574816686409,0.9345571939059492,0.9345577694313327
45,14.05,P2 fixed,p2,96,30,39,39,39,2980.0333333333333,2960.1693878759447,2999.897278790722,19685.4049084506,19576.66046438175,19794.14935251945,19758.778824380985,19651.279694325884,19866.277954436086,19841.166666666668,19734.083288035075,19948.25004529826,7.766666666666667,6.971019466311541,8.562313867021793,23.6,22.648113597041156,24.551886402958846,7.633333333333334,6.74437271936887,8.522293947297797,14.050000000000008,14.050000000000006,14.05000000000001,13.130532035155243,13.130528870135086,13.1305352001754,14.050000000000008,14.050000000000006,14.05000000000001,13.115204294022407,13.115194175269167,13.115214412775646,0.9345574402245721,0.9345572149562336,0.9345576654929106
45,14.05,P2 fixed,p2,97,30,39,39,39,3014.1,2993.65203427143,3034.54796572857,19915.880842952483,19808.291578187298,20023.47010771767,19988.207492638554,19879.31768111726,20097.097304159848,20074.5,19964.828108639987,20184.171891360013,8.033333333333333,7.019087253177679,9.047579413488988,22.833333333333332,21.648045615865513,24.01862105080115,8.133333333333333,7.2332659369636705,9.033400729702995,14.050000000000008,14.050000000000006,14.05000000000001,13.130532602773277,13.130528849507849,13.130536356038705,14.050000000000008,14.050000000000006,14.05000000000001,13.115205617101196,13.11519354953256,13.115217684669833,0.9345574806244324,0.934557213488103,0.934557747760762
45,14.05,P2 fixed,p2,98,30,39,39,39,3046.1666666666665,3025.4830094535714,3066.8503238797616,20144.779606549284,20038.541178266696,20251.01803483187,20215.782176372846,20110.763880492632,20320.80047225306,20302.333333333332,20197.40906892802,20407.257597738644,7.633333333333334,6.632233279388843,8.634433387277825,23.8,22.65906688722954,24.940933112770463,7.566666666666666,6.4841872932512965,8.649146040082037,14.050000000000008,14.050000000000006,14.05000000000001,13.130535565005285,13.130532307984451,13.13053882202612,14.050000000000008,14.050000000000006,14.05000000000001,13.115215576109447,13.115205169119616,13.115225983099279,0.9345576914594507,0.9345574596430212,0.9345579232758802
45,14.05,P2 fixed,p2,99,30,39,39,39,3081.2,3060.8013182846503,3101.5986817153494,20369.503011874673,20261.866338028954,20477.13968572039,20440.285196324337,20330.70689840872,20549.863494239955,20520.166666666668,20410.898812642416,20629.43452069092,7.666666666666667,7.006609313997779,8.326724019335554,23.566666666666666,22.7654889511748,24.367844382158534,7.766666666666667,6.906998335362818,8.626334997970515,14.050000000000008,14.050000000000006,14.05000000000001,13.130536268202196,13.130532308538246,13.130540227866145,14.050000000000008,14.050000000000006,14.05000000000001,13.115217708164016,13.115204949080962,13.11523046724707,0.934557741509053,0.9345574596824374,0.9345580233356686
45,14.05,P2 fixed,p2,100,30,39,39,39,3115.5,3094.133023933956,3136.866976066044,20583.066058701384,20474.793043658847,20691.339073743922,20650.87487724709,20543.261317231467,20758.488437262713,20738.033333333333,20630.938351672427,20845.12831499424,8.666666666666666,7.851014423136693,9.48231891019664,23.333333333333332,22.37805118408405,24.288615482582614,7,6.041641249712367,7.958358750287633,14.050000000000008,14.050000000000006,14.05000000000001,13.130533445130327,13.130530355142188,13.130536535118466,14.050000000000008,14.050000000000006,14.05000000000001,13.11520862221463,13.115198830959407,13.11521841346985,0.9345575405786714,0.93455732065069,0.9345577605066527
45,14.05,P2 fixed,p2,101,30,39,39,39,3149.3,3127.9098083149815,3170.690191685019,20808.80148596341,20702.900887711734,20914.702084215085,20879.028566776025,20773.835982527802,20984.22115102425,20963.633333333335,20859.61750655381,21067.649160112862,7.333333333333333,6.545213887731083,8.121452778935584,24.1,22.913719267200428,25.286280732799575,7.566666666666666,6.661950678548247,8.471382654785087,14.050000000000008,14.050000000000006,14.05000000000001,13.130530492722956,13.130526317240898,13.130534668205014,14.050000000000008,14.050000000000006,14.05000000000001,13.11519958641934,13.115186122261656,13.115213050577024,0.934557330442915,0.9345570332555799,0.9345576276302501
45,14.05,P2 fixed,p2,102,30,39,39,39,3181.5333333333333,3161.1107821078035,3201.955884558863,21040.61084110882,20937.482364609612,21143.73931760803,21116.77484088791,21012.78773024946,21220.761951526358,21197.4,21092.616842722204,21302.1831572778,7.733333333333333,6.847108882204965,8.619557784461701,23.633333333333333,22.663600139391335,24.60306652727533,7.633333333333334,6.822295721589689,8.44437094507698,14.050000000000008,14.050000000000006,14.05000000000001,13.130534014554526,13.1305302490605,13.13053778004855,14.050000000000008,14.050000000000006,14.05000000000001,13.115210607854525,13.115198596504493,13.115222619204557,0.9345575811070835,0.9345573131003914,0.9345578491137757
45,14.05,P2 fixed,p2,103,30,39,39,39,3213.7,3193.7361254860384,3233.663874513961,21268.02840725371,21163.494798621996,21372.562015885425,21338.908806409265,21234.46445535234,21443.35315746619,21426.133333333335,21321.91358881472,21530.35307785195,7.1,6.236914170302114,7.963085829697885,24,22.900053083830496,25.099946916169504,7.9,7.134523422432405,8.665476577567595,14.050000000000008,14.050000000000006,14.05000000000001,13.13053218632441,13.13052851031709,13.130535862331731,14.050000000000008,14.050000000000006,14.05000000000001,13.115204957686759,13.11519317254968,13.115216742823836,0.934557450983944,0.9345571893464123,0.9345577126214758
45,14.05,P2 fixed,p2,104,30,39,39,39,3246.4,3225.2248671021557,3267.5751328978445,21492.303299949563,21387.920318577373,21596.686281321752,21563.711587269623,21458.56192565131,21668.861248887937,21645.666666666668,21539.571634352775,21751.76169898056,7.533333333333333,6.8131322545575985,8.253534412109067,22.533333333333335,21.47123784080498,23.59542882586169,8.933333333333334,8.04214028906874,9.824526377597927,14.050000000000008,14.050000000000006,14.05000000000001,13.130530505695136,13.130526282191132,13.13053472919914,14.050000000000008,14.050000000000006,14.05000000000001,13.115198875003264,13.115185148435245,13.115212601571283,0.934557331366202,0.9345570307609348,0.9345576319714692
45,14.05,P2 fixed,p2,105,30,39,39,39,3280.9,3260.4857494579055,3301.3142505420947,21711.776123637075,21605.635293950716,21817.916953323434,21785.79360066708,21677.207293729374,21894.379907604784,21872.2,21762.817304822795,21981.582695177207,7.933333333333334,7.077526000126332,8.789140666540336,24.033333333333335,23.100738913185744,24.965927753480926,7.033333333333333,6.25564803614948,7.811018630517187,14.050000000000008,14.050000000000006,14.05000000000001,13.130532089226927,13.130528442861497,13.130535735592357,14.050000000000008,14.050000000000006,14.05000000000001,13.115204612786203,13.115192779828687,13.115216445743718,0.9345574440730906,0.934557184545302,0.9345577036008792
45,14.05,P2 fixed,p2,106,30,39,39,39,3316.133333333333,3296.1653489598743,3336.101317706792,21937.02268458496,21827.255228572434,22046.790140597488,22007.05448400551,21898.536680646805,22115.57228736422,22088.966666666667,21980.965018957086,22196.96831437625,7.633333333333334,6.896464572371637,8.370202094295031,23.166666666666668,22.260000507099534,24.073332826233802,8.2,7.383986928209275,9.016013071790724,14.050000000000008,14.050000000000006,14.05000000000001,13.130532001362841,13.130528131490815,13.130535871234867,14.050000000000008,14.050000000000006,14.05000000000001,13.115203958246092,13.11519165735277,13.115216259139412,0.9345574378194194,0.9345571623836879,0.9345577132551508
45,14.05,P2 fixed,p2,107,30,39,39,39,3348.266666666667,3328.389732382517,3368.1436009508166,22149.139513412756,22042.590449956664,22255.688576868848,22212.62657210942,22105.910177967377,22319.342966251465,22291.366666666665,22185.05314212426,22397.68019120907,7.766666666666667,6.912150209552512,8.62118312378082,22.733333333333334,21.65801622604542,23.80865044062125,8.5,7.585252877101778,9.414747122898222,14.050000000000008,14.050000000000006,14.05000000000001,13.130534421719691,13.130530847312707,13.130537996126675,14.050000000000008,14.050000000000006,14.05000000000001,13.115211408260896,13.115199913582877,13.115222902938914,0.9345576100868104,0.9345573556806194,0.9345578644930014
45,14.05,P2 fixed,p2,108,30,39,39,39,3384.233333333333,3364.299887039877,3404.1667796267893,22359.940766105214,22254.799359513792,22465.082172696635,22432.522514524357,22328.206122434847,22536.838906613866,22514.3,22411.358195158624,22617.241804841375,8.033333333333333,7.129594009034824,8.937072657631841,23.133333333333333,22.04252368640874,24.224142980257927,7.833333333333333,6.931550509957106,8.735116156709559,14.050000000000008,14.050000000000006,14.05000000000001,13.130532708141022,13.130528867648787,13.130536548633257,14.050000000000008,14.050000000000006,14.05000000000001,13.11520615438375,13.115193873095109,13.115218435672393,0.934557488123916,0.934557214779273,0.9345577614685591
45,14.05,P2 fixed,p2,109,30,39,39,39,3413.233333333333,3393.3886923593327,3433.0779743073335,22582.388962275956,22479.469985353542,22685.30793919837,22654.086645930376,22550.168363883764,22758.00492797699,22740.3,22636.23779817423,22844.36220182577,8.233333333333333,7.150853959917963,9.315812706748702,23.033333333333335,22.129594009034825,23.937072657631845,7.733333333333333,6.953097157280559,8.513569509386107,14.050000000000008,14.050000000000006,14.05000000000001,13.130535580545285,13.130532685338048,13.130538475752521,14.050000000000008,14.050000000000006,14.05000000000001,13.115215262150405,13.115205997325878,13.115224526974933,0.9345576925655006,0.9345574865009286,0.9345578986300725
45,14.05,P2 fixed,p2,110,30,39,39,39,3448.5,3426.9206032915918,3470.0793967084082,22812.94539559417,22708.227781551668,22917.663009636675,22886.691531908502,22779.914042978482,22993.469020838522,22969.5,22862.19053235843,23076.80946764157,8.5,7.604769727176683,9.395230272823317,23.166666666666668,22.119855929089663,24.213477404243672,7.333333333333333,6.528581164252786,8.138085502413881,14.050000000000008,14.050000000000006,14.05000000000001,13.130534426710756,13.1305316499352,13.130537203486313,14.050000000000008,14.050000000000006,14.05000000000001,13.115211636937573,13.115202898489702,13.115220375385444,0.9345576104420468,0.9345574128067758,0.9345578080773177
