budget,method,method_id,period,cases,dispatched_mean,dispatched_ci_low,dispatched_ci_high,queue_end_mean,queue_end_ci_low,queue_end_ci_high,mean_wait_minutes_mean,mean_wait_minutes_ci_low,mean_wait_minutes_ci_high,p95_wait_minutes_mean,p95_wait_minutes_ci_low,p95_wait_minutes_ci_high,oldest_queue_age_mean,oldest_queue_age_ci_low,oldest_queue_age_ci_high,north_dispatched_mean,north_dispatched_ci_low,north_dispatched_ci_high,central_dispatched_mean,central_dispatched_ci_low,central_dispatched_ci_high,south_dispatched_mean,south_dispatched_ci_low,south_dispatched_ci_high,north_trips_mean,north_trips_ci_low,north_trips_ci_high,central_trips_mean,central_trips_ci_low,central_trips_ci_high,south_trips_mean,south_trips_ci_low,south_trips_ci_high,peak_budget_use_mean,peak_budget_use_ci_low,peak_budget_use_ci_high
14.1,Rolling 3 fair,rolling3_fair,98,30,41,41,41,8141.6,8107.143319692125,8176.0566803078755,30270.666036849503,30203.11226593472,30338.219807764286,30394.200812665353,30325.712380074732,30462.689245255973,30468.266666666666,30399.633915557504,30536.89941777583,8.566666666666666,7.696786118210515,9.436547215122818,24.333333333333332,23.252282616974014,25.41438404969265,8.1,7.439831160571991,8.760168839428008,14,14,14,13,13,13,14,14,14,0.9982575152726997,0.9982572381378776,0.9982577924075218
14.1,Rolling 3 fair,rolling3_fair,99,30,41,41,41,8229.933333333332,8195.868025295553,8263.998641371112,30596.708347624342,30528.141904856544,30665.27479039214,30719.794392014144,30651.7871394995,30787.801644528787,30795.3,30726.494514194917,30864.10548580508,9,7.949329715858961,10.050670284141038,23.833333333333332,22.685903889096384,24.98076277757028,8.166666666666666,7.279695152223868,9.053638181109465,14,14,14,13,13,13,14,14,14,0.9982572870126168,0.9982570541010711,0.9982575199241626
14.1,Rolling 3 fair,rolling3_fair,100,30,41,41,41,8311.533333333333,8277.645187439486,8345.42147922718,30924.468459928084,30855.31632904144,30993.620590814728,31047.509487991952,30977.22567515978,31117.793300824123,31122.733333333334,31052.77939756879,31192.687269097878,8.266666666666667,7.195463783521632,9.337869549811703,24.733333333333334,23.533788694315607,25.93287797235106,8,7.098625315510203,8.901374684489797,14,14,14,13,13,13,14,14,14,0.9982572525248123,0.9982569660634323,0.9982575389861924
14.1,Rolling 3 fair,rolling3_fair,101,30,41,41,41,8402.066666666668,8367.3889526568,8436.744380676535,31253.76651659243,31183.26674497917,31324.26628820569,31377.969039389245,31307.289234371492,31448.648844407,31453.366666666665,31383.169594049094,31523.563739284236,7.566666666666666,6.696786118210515,8.436547215122818,25.266666666666666,23.985250878775812,26.54808245455752,8.166666666666666,7.23596808670466,9.097365246628673,14,14,14,13,13,13,14,14,14,0.998257411606359,0.9982571270495434,0.9982576961631745
14.1,Rolling 3 fair,rolling3_fair,102,30,41,41,41,8491.666666666666,8457.623609125616,8525.709724207716,31578.36922166653,31507.388895368567,31649.34954796449,31699.743723123527,31627.202034217677,31772.285412029378,31774.466666666667,31701.630932813594,31847.30240051974,8.7,7.907318185038842,9.492681814961157,24.966666666666665,23.833175697237362,26.100157636095968,7.333333333333333,6.647038377586516,8.01962828908015,14,14,14,13,13,13,14,14,14,0.9982575085942574,0.998257231957198,0.9982577852313169
14.1,Rolling 3 fair,rolling3_fair,103,30,41,41,41,8580.733333333334,8547.783946919591,8613.682719747076,31902.72206099564,31829.48750395885,31975.956618032425,32024.809487305138,31951.77961490188,32097.839359708396,32102.166666666668,32029.022198940616,32175.31113439272,8.3,7.388153773802905,9.211846226197096,24.066666666666666,23.113235243371207,25.020098089962126,8.633333333333333,7.654535603376534,9.612131063290132,14,14,14,13,13,13,14,14,14,0.9982573282474683,0.9982570482585074,0.9982576082364292
14.1,Rolling 3 fair,rolling3_fair,104,30,41,41,41,8668.933333333332,8635.00947793905,8702.857188727616,32230.198574107853,32156.875266143426,32303.52188207228,32354.76032839027,32281.471466127758,32428.049190652786,32431.033333333333,32357.9636160344,32504.103050632264,8.5,7.547418027782856,9.452581972217144,24.233333333333334,22.79676823038145,25.66989843628522,8.266666666666667,7.2994411128113885,9.233892220521946,14,14,14,13,13,13,14,14,14,0.9982577026423999,0.9982573691259314,0.9982580361588683
14.1,Rolling 3 fair,rolling3_fair,105,30,41,41,41,8753.133333333333,8718.982736725451,8787.283929941215,32562.17209681142,32488.30842917683,32636.035764446013,32684.401678791222,32609.530870700844,32759.2724868816,32759.5,32685.38224480017,32833.61775519983,8.333333333333334,7.615588888476666,9.05107777819,23.9,22.717447374260374,25.082552625739623,8.766666666666667,7.7173280754925875,9.816005257840747,14,14,14,13,13,13,14,14,14,0.9982574524330163,0.9982571866538068,0.9982577182122259
14.1,Rolling 3 fair,rolling3_fair,106,30,41,41,41,8841.266666666666,8807.258180697489,8875.275152635844,32888.61657841169,32813.03243038879,32964.20072643459,33006.68573040984,32929.419463926955,33083.95199689272,33083.5,33006.20055129786,33160.79944870214,7.8,6.84440974490518,8.75559025509482,25.166666666666668,23.92675701725776,26.406576316075576,8.033333333333333,7.129594009034824,8.937072657631841,14,14,14,13,13,13,14,14,14,0.9982573659601928,0.9982571178283107,0.9982576140920748
14.1,Rolling 3 fair,rolling3_fair,107,30,41,41,41,8928.533333333333,8894.306664442145,8962.76000222452,33211.213595724745,33134.45532673624,33287.97186471325,33334.96974498246,33259.42753475208,33410.51195521284,33410.5,33335.0620638317,33485.9379361683,7.666666666666667,6.631520907222607,8.701812426110727,24.9,23.831204394667992,25.968795605332005,8.433333333333334,7.53351126492799,9.333155401738678,14,14,14,13,13,13,14,14,14,0.9982574276029985,0.9982571960417311,0.9982576591642659
14.1,Rolling 3 fair,rolling3_fair,108,30,41,41,41,9017.633333333333,8981.568612992369,9053.698053674298,33532.20058899256,33455.31850100691,33609.08267697821,33650.0732074255,33571.830830668696,33728.3155841823,33725.03333333333,33646.3099535002,33803.75671316647,8.3,7.571164935171107,9.028835064828895,25.266666666666666,24.115970831871667,26.417362501461664,7.433333333333334,6.409554112641535,8.457112554025132,14,14,14,13,13,13,14,14,14,0.9982575743287363,0.9982573248068854,0.9982578238505871
14.1,Rolling 3 fair,rolling3_fair,109,30,41,41,41,9105.466666666667,9068.791954216915,9142.14137911642,33853.70186551301,33776.27463990117,33931.12909112485,33976.60640561031,33899.94429748709,34053.268513733536,34050.666666666664,33974.12683520718,34127.20649812615,7.633333333333334,6.73941933436705,8.527247332299616,25.6,24.559465035909774,26.64053496409023,7.766666666666667,6.747209640425496,8.786123692907836,14,14,14,13,13,13,14,14,14,0.998257483526858,0.9982572085063952,0.9982577585473207
14.1,Rolling 3 fair,rolling3_fair,110,30,41,41,41,9191.366666666667,9155.274898038664,9227.45843529467,34178.40979862591,34101.6684586872,34255.151138564615,34302.920758262095,34226.926563265646,34378.91495325854,34379.2,34303.385833843684,34455.01416615631,8.566666666666666,7.647425233603221,9.485908099730112,24.566666666666666,23.517328075492586,25.616005257840747,7.866666666666666,7.0652134272202485,8.668119906113084,14,14,14,13,13,13,14,14,14,0.9982574591772649,0.9982572417074819,0.998257676647048
14.1,Rolling 3 fair,rolling3_fair,111,30,41,41,41,9275.1,9238.707432394518,9311.492567605483,34509.031630774945,34432.06060461705,34586.00265693284,34632.33822896791,34554.518076063156,34710.15838187266,34708.433333333334,34630.61006788943,34786.25659877724,8.5,7.35771312257173,9.64228687742827,25.133333333333333,23.919881172927383,26.346785493739283,7.366666666666666,6.623829648708459,8.109503684624874,14,14,14,13,13,13,14,14,14,0.9982575478009206,0.9982573172392155,0.9982577783626256
14.1,Rolling 3 fair,rolling3_fair,112,30,41,41,41,9363.8,9326.158262275201,9401.441737724797,34835.98051827575,34757.31702934901,34914.644007202485,34954.29129728384,34874.989089709874,35033.5935048578,35027.63333333333,34948.30387312497,35106.962793541694,8.566666666666666,7.85914599423673,9.274187339096603,23.966666666666665,23.029349422155374,24.903983911177956,8.466666666666667,7.586441547429322,9.346891785904011,14,14,14,13,13,13,14,14,14,0.9982577995969847,0.9982574914352076,0.9982581077587618
14.1,Rolling 3 fair,rolling3_fair,113,30,41,41,41,9454.966666666667,9416.615217067265,9493.31811626607,35161.59862287507,35082.41779178643,35240.77945396371,35282.44697632607,35202.76459433073,35362.129358321414,35357.23333333333,35277.344980972215,35437.121685694445,8.066666666666666,7.085840960878885,9.047492372454448,24.233333333333334,22.952779310511968,25.5138873561547,8.7,7.563914929524939,9.83608507047506,14,14,14,13,13,13,14,14,14,0.9982575700896181,0.9982573192235549,0.9982578209556814
14.1,Rolling 3 fair,rolling3_fair,114,30,41,41,41,9544.433333333332,9507.08278843299,9581.783878233675,35489.109183739776,35408.02114487501,35570.19722260454,35614.83726542632,35532.748210171456,35696.92632068119,35688.76666666667,35606.84781431113,35770.68551902221,9.3,8.042176080886417,10.557823919113584,23.866666666666667,22.55527749945019,25.178055833883143,7.833333333333333,7.1953881165499025,8.471278550116764,14,14,14,13,13,13,14,14,14,0.9982574897904694,0.9982571101160392,0.9982578694648995
14.1,Rolling 3 fair,rolling3_fair,115,30,41,41,41,9631.5,9594.249833813532,9668.750166186468,35816.516799408935,35735.02626003349,35898.00733878438,35937.81584689984,35856.263084099985,36019.36860969969,36013.36666666667,35931.6243303944,36095.10900293894,8.233333333333333,7.23135151170121,9.235315154965456,24.7,23.648699502695738,25.75130049730426,8.066666666666666,7.14622512677807,8.987108206555263,14,14,14,13,13,13,14,14,14,0.9982575490234603,0.9982572477294416,0.998257850317479
14.1,Rolling 3 fair,rolling3_fair,116,30,41,41,41,9716.266666666666,9677.842583225933,9754.6907501074,36140.871552572,36058.843606343034,36222.89949880097,36263.046841177544,36180.9446070774,36345.14907527769,36339.03333333333,36256.659792251965,36421.4068744147,8.7,7.879938550101764,9.520061449898234,23.733333333333334,22.79389856400459,24.67276810266208,8.566666666666666,7.733076048912566,9.400257284420768,14,14,14,13,13,13,14,14,14,0.998257344844226,0.9982570163529653,0.9982576733354868
14.1,Rolling 3 fair,rolling3_fair,117,30,41,41,41,9801.5,9762.505805194802,9840.494194805198,36468.676623992935,36386.78690439339,36550.56634359248,36592.59145781651,36510.79030505696,36674.39261057606,36669.03333333333,36586.99685311645,36751.06981355022,8.166666666666666,7.315256297421472,9.01807703591186,24.633333333333333,23.35346914034627,25.913197526320396,8.2,7.130997844157738,9.26900215584226,14,14,14,13,13,13,14,14,14,0.998257420860506,0.9982571630655263,0.9982576786554856
14.1,Rolling 3 fair,rolling3_fair,118,30,41,41,41,9883.933333333332,9844.556663097834,9923.310003568831,36798.200959754926,36717.94384368821,36878.45807582164,36922.59374747746,36843.1466145394,37002.04088041552,36997.36666666667,36917.269502236064,37077.46383109727,8.6,7.530172040901451,9.669827959098548,23.766666666666666,22.54252681539193,24.9908065179414,8.633333333333333,7.734493246379203,9.532173420287464,14,14,14,13,13,13,14,14,14,0.9982572921756735,0.9982570061122369,0.9982575782391101
14.1,Rolling 3 fair,rolling3_fair,119,30,41,41,41,9968.766666666666,9928.012935557785,10009.520397775548,37126.027231523585,37045.982290939945,37206.072172107226,37244.96979437712,37164.8669895575,37325.072599196734,37318.6,37237.74186753545,37399.45813246455,8.866666666666667,7.942395256394368,9.790938076938966,24.166666666666668,23.13258788475348,25.200745448579855,7.966666666666667,7.16109187603887,8.772241457294463,14,14,14,13,13,13,14,14,14,0.9982574540241308,0.9982571825725594,0.9982577254757022
14.1,Rolling 3 fair,rolling3_fair,120,30,41,41,41,10055.9,10015.33537964832,10096.464620351679,37447.51313854577,37367.259879488,37527.76639760354,37569.56832076057,37489.84412121361,37649.29252030753,37644.333333333336,37565.05766915522,37723.60899751145,8,7.0188742098528065,8.981125790147193,25.1,24.027080939518353,26.17291906048165,7.9,7.117409312662075,8.682590687337925,14,14,14,13,13,13,14,14,14,0.9982576095238719,0.9982573927032667,0.998257826344477
14.1,Rolling 10 fair,rolling10_fair,1,30,40.96666666666667,40.90133333333333,41.032000000000004,37.5,34.8407454159993,40.1592545840007,82.09331956008855,74.73853420570853,89.44810491446856,163.6272646671264,151.5430728367948,175.71145649745802,222.86666666666667,209.0141510668038,236.71918226652954,8.133333333333333,7.117999433966694,9.148667232699973,25.166666666666668,23.895109621934633,26.438223711398702,7.666666666666667,6.829640000516333,8.503693332817,14,14,14,13,13,13,13.966666666666667,13.901333333333334,14.032,0.9982557645893061,0.9982523410278634,0.9982591881507488
14.1,Rolling 10 fair,rolling10_fair,2,30,41,41,41,75.36666666666666,71.00064594406449,79.73268738926883,305.0619009539099,291.26181851739267,318.86198339042716,386.5832568924737,370.86887292244063,402.29764086250674,455.26666666666665,438.957790817028,471.5755425163053,7.533333333333333,6.5093384818137086,8.557328184852958,25.366666666666667,24.132468175455138,26.600865157878196,8.1,7.221699970096359,8.97830002990364,14,14,14,13,13,13,14,14,14,0.9982575205326557,0.9982572704745619,0.9982577705907495
14.1,Rolling 10 fair,rolling10_fair,3,30,41,41,41,115.26666666666667,109.29950074136539,121.23383259196794,539.1837618171123,520.3104272755058,558.0570963587188,622.4269827082327,600.5317435349009,644.3222218815645,688.3333333333334,664.5530026736574,712.1136639930094,8.833333333333334,7.888508672432305,9.778157994234363,24.4,23.31378781099629,25.48621218900371,7.766666666666667,6.823713256311937,8.709620077021397,14,14,14,13,13,13,14,14,14,0.9982575475002162,0.9982573417947394,0.9982577532056931
14.1,Rolling 10 fair,rolling10_fair,4,30,41,41,41,153,147.35525006407897,158.64474993592103,769.1682807545407,743.7106766385843,794.625884870497,848.9285420786442,821.7758834241746,876.0812007331139,913.9,886.1713242184611,941.6286757815388,8,7.1647336442442615,8.835266355755738,25.133333333333333,23.945626595531802,26.321040071134863,7.866666666666666,6.868880181625001,8.864453151708332,14,14,14,13,13,13,14,14,14,0.9982574753282536,0.998257172723958,0.9982577779325492
14.1,Rolling 10 fair,rolling10_fair,5,30,41,41,41,195.96666666666667,189.70658771792773,202.2267456154056,1000.7444655369019,970.4505689728956,1031.0383621009082,1085.5756075376003,1052.5175424310776,1118.633672644123,1154.8,1121.1611668085416,1188.4388331914583,8.633333333333333,7.724721187997744,9.541945478668922,23.866666666666667,22.720584912613678,25.012748420719657,8.5,7.467345569702142,9.532654430297857,14,14,14,13,13,13,14,14,14,0.9982573658243287,0.9982571274339652,0.9982576042146921
14.1,Rolling 10 fair,rolling10_fair,6,30,41,41,41,232.33333333333334,224.7589794276776,239.9076872389891,1238.6610830425839,1204.2142363174114,1273.1079297677563,1324.1874365905862,1289.195972898552,1359.1789002826204,1391.7333333333333,1355.9591678172033,1427.5074988494634,7.8,6.730997844157739,8.869002155842262,24,23.046259872981608,24.953740127018392,9.2,8.032289754095304,10.367710245904695,14,14,14,13,13,13,14,14,14,0.9982576291533072,0.998257312323281,0.9982579459833334
14.1,Rolling 10 fair,rolling10_fair,7,30,41,41,41,273.3333333333333,264.8837839427318,281.78288272393485,1469.5228355108368,1434.5536643797057,1504.492006641968,1550.1755334456025,1514.2137389078716,1586.1373279833333,1618.3666666666666,1583.1838639458056,1653.5494693875276,7.933333333333334,6.961553246894808,8.905113419771858,24.8,23.747649986114823,25.85235001388518,8.266666666666667,7.346225126778071,9.187108206555264,14,14,14,13,13,13,14,14,14,0.9982574628012751,0.9982572123054981,0.9982577132970522
14.1,Rolling 10 fair,rolling10_fair,8,30,41,41,41,310.23333333333335,300.93662489428,319.5300417723867,1701.9289276239786,1668.8322127149343,1735.0256425330228,1786.163520536244,1753.1066644750513,1819.2203765974368,1856.1333333333334,1823.3334689807498,1888.933197685917,7.866666666666666,6.961706677288418,8.771626656044914,24.833333333333332,23.75330424333203,25.913362423334636,8.3,7.309245219803226,9.290754780196774,14,14,14,13,13,13,14,14,14,0.9982572571889095,0.9982569468846125,0.9982575674932064
14.1,Rolling 10 fair,rolling10_fair,9,30,41,41,41,398.56666666666666,386.9750795971894,410.15825373614393,1941.4045210405432,1907.7787746468455,1975.0302674342408,2027.232747160898,1991.6266781808688,2062.838816140927,2094.4,2058.214622545602,2130.585377454398,8.2,7.445855832557622,8.954144167442376,24.133333333333333,23.109338481813708,25.157328184852958,8.666666666666666,7.824381142503654,9.508952190829678,14,14,14,13,13,13,14,14,14,0.9982572674701387,0.9982569571962141,0.9982575777440632
14.1,Rolling 10 fair,rolling10_fair,10,30,41,41,41,484.1,472.54096502456986,495.6590349754302,2184.8792756478497,2147.770857850478,2221.9876934452213,2270.250800660048,2230.9228106810997,2309.578790638996,2339.8333333333335,2301.307091130939,2378.359575535728,7.233333333333333,6.3384319474692505,8.128234719197415,25.766666666666666,24.7515502378839,26.78178309544943,8,7.278165810105153,8.721834189894846,14,14,14,13,13,13,14,14,14,0.9982575801141575,0.998257338953204,0.9982578212751111
14.1,Rolling 10 fair,rolling10_fair,11,30,41,41,41,567.3666666666667,554.2688966736765,580.4644366596568,2413.039777053314,2372.4593708844964,2453.620183222132,2486.530199551569,2445.132669533911,2527.9277295692264,2553.366666666667,2511.0054458194954,2595.727887513838,7.933333333333334,7.2431887652142946,8.623477901452372,25.333333333333332,24.39202031867196,26.274646347994704,7.733333333333333,6.867268254770231,8.599398411896436,14,14,14,13,13,13,14,14,14,0.9982574771844871,0.99825709712517,0.9982578572438042
14.1,Rolling 10 fair,rolling10_fair,12,30,41,41,41,653.9666666666667,641.1624540720328,666.7708792613006,2637.5570939850213,2593.421036500585,2681.6931514694575,2725.0985964095435,2679.501126447154,2770.696066371933,2794.9,2749.3992703718977,2840.4007296281025,7.933333333333334,7.087908195999903,8.778758470666764,23.533333333333335,22.594839096297118,24.471827570369552,9.533333333333333,8.643131789146832,10.423534877519835,14,14,14,13,13,13,14,14,14,0.9982575368602856,0.9982572908783058,0.9982577828422654
14.1,Rolling 10 fair,rolling10_fair,13,30,41,41,41,736.9666666666667,723.3003633151741,750.6329700181593,2881.634611653522,2835.0353042455677,2928.233919061476,2967.3279949576604,2918.6319166355215,3016.0240732797993,3037.1,2988.0849215843537,3086.115078415646,8.566666666666666,7.657083089679426,9.476250243653908,24.7,23.71819935539483,25.68180064460517,7.733333333333333,6.947458181169027,8.51920848549764,14,14,14,13,13,13,14,14,14,0.9982576191715633,0.9982574012804131,0.9982578370627135
14.1,Rolling 10 fair,rolling10_fair,14,30,41,41,41,823.9,810.4605018771866,837.3394981228133,3118.6760019465114,3068.1957744973006,3169.156229395722,3200.0801134543103,3149.5177935132565,3250.642433395364,3266.0333333333333,3215.2815008886773,3316.7851657779893,8.033333333333333,7.327061962653376,8.73960470401329,24.7,23.48503257694683,25.91496742305317,8.266666666666667,7.195463783521632,9.337869549811703,14,14,14,13,13,13,14,14,14,0.9982574476380687,0.9982571860430327,0.9982577092331046
14.1,Rolling 10 fair,rolling10_fair,15,30,41,41,41,908.6666666666666,895.5366226652579,921.7967106680753,3350.4448883386185,3297.8961053089006,3402.9936713683364,3436.6961969842164,3383.866516459438,3489.5258775089947,3507.8,3455.451190525235,3560.1488094747656,8.3,7.422706041480296,9.177293958519705,23.966666666666665,23.015321613617203,24.918011719716127,8.733333333333333,7.748015958320634,9.718650708346031,14,14,14,13,13,13,14,14,14,0.9982573183370519,0.9982570703203945,0.9982575663537093
14.1,Rolling 10 fair,rolling10_fair,16,30,41,41,41,1001,986.1510883405125,1015.8489116594875,3600.0191588777943,3553.364824603569,3646.6734931520195,3701.885485496897,3660.3859380141184,3743.385032979676,3775.6,3734.8075073573577,3816.392492642642,7.2,6.311453414568061,8.08854658543194,25.233333333333334,24.027363991417943,26.439302675248726,8.566666666666666,7.72779565013583,9.405537683197503,14,14,14,13,13,13,14,14,14,0.9982572630245985,0.9982569930374549,0.9982575330117421
14.1,Rolling 10 fair,rolling10_fair,17,30,41,41,41,1088.9666666666667,1073.66940284602,1104.2639304873135,3902.0769186478306,3863.6705345904907,3940.4833027051704,4022.614214124183,3985.4997185741527,4059.7287096742134,4097.566666666667,4060.0068650350636,4135.126468298269,7.466666666666667,6.460068237069525,8.473265096263809,25.133333333333333,23.88049253992028,26.386174126746386,8.4,7.662432453901698,9.137567546098303,14,14,14,13,13,13,14,14,14,0.9982573093693631,0.9982571115968509,0.9982575071418752
14.1,Rolling 10 fair,rolling10_fair,18,30,41,41,41,1174.3666666666666,1159.2971145698566,1189.4362187634765,4225.048507495439,4186.876126866349,4263.220888124528,4348.0255221271655,4309.661450764055,4386.389593490276,4423.833333333333,4385.1767666421165,4462.48990002455,8.433333333333334,7.379795131228152,9.486871535438516,25.1,23.705020034750223,26.49497996524978,7.466666666666667,6.6222867699604,8.311046563372933,14,14,14,13,13,13,14,14,14,0.9982574083682084,0.9982570975110516,0.9982577192253652
14.1,Rolling 10 fair,rolling10_fair,19,30,41,41,41,1257.2,1240.9563791590979,1273.4436208409022,4554.208701378347,4513.93146079227,4594.485941964424,4676.67759054234,4634.655101012192,4718.700080072488,4752.166666666667,4710.408521154344,4793.92481217899,8.066666666666666,7.05919128168647,9.074142051646863,24.9,23.774850344564584,26.025149655435413,8.033333333333333,7.216869450463642,8.849797216203024,14,14,14,13,13,13,14,14,14,0.9982575723489321,0.9982573828121005,0.9982577618857637
14.1,Rolling 10 fair,rolling10_fair,20,30,41,41,41,1345.3333333333333,1328.5580186467096,1362.108648019957,4880.380275016174,4837.726174927074,4923.034375105274,5000.283317949007,4956.220931418657,5044.345704479358,5075.9,5031.882121109973,5119.917878890026,8.2,7.249041814134623,9.150958185865376,24.2,23.09444720229844,25.30555279770156,8.6,7.652763778263249,9.54723622173675,14,14,14,13,13,13,14,14,14,0.998257513501928,0.9982572349854125,0.9982577920184436
14.1,Rolling 10 fair,rolling10_fair,21,30,41,41,41,1428.8,1411.3721953005067,1446.2278046994932,5202.791944707207,5159.003004487011,5246.5808849274035,5325.904858588544,5283.078218398079,5368.731498779009,5402.333333333333,5358.98635635477,5445.680310311896,7.6,6.69569082695144,8.50430917304856,25.5,24.580438385306135,26.419561614693865,7.9,7.134523422432405,8.665476577567595,14,14,14,13,13,13,14,14,14,0.9982573562911763,0.998257088661196,0.9982576239211566
14.1,Rolling 10 fair,rolling10_fair,22,30,41,41,41,1515.5,1498.9266295577486,1532.0733704422514,5528.763379329102,5484.875239752462,5572.651518905741,5645.861280269974,5600.111384875738,5691.611175664209,5722.633333333333,5677.170745557283,5768.095921109383,8.466666666666667,7.740360355089004,9.19297297824433,23.9,22.93544118834079,24.864558811659208,8.633333333333333,7.734493246379202,9.532173420287464,14,14,14,13,13,13,14,14,14,0.9982573579854288,0.9982570943292675,0.9982576216415902
14.1,Rolling 10 fair,rolling10_fair,23,30,41,41,41,1603.6,1586.4765626396309,1620.723437360369,5850.241059271596,5804.916549816849,5895.565568726343,5971.115711751283,5926.0655089474185,6016.1659145551475,6046.133333333333,6001.326589434794,6090.940077231872,7.733333333333333,6.743544672118359,8.723121994548308,24.266666666666666,23.127541076088036,25.405792257245295,9,7.9326513674303625,10.067348632569638,14,14,14,13,13,13,14,14,14,0.9982574985264261,0.9982572124452763,0.9982577846075759
14.1,Rolling 10 fair,rolling10_fair,24,30,41,41,41,1692.6,1675.3427349858061,1709.8572650141937,6168.9147780831645,6123.842206700383,6213.987349465946,6288.571120496465,6242.142980781914,6334.999260211015,6361.2,6314.506586000844,6407.893413999155,7.833333333333333,6.697507406353997,8.969159260312669,25.6,24.43911630964651,26.76088369035349,7.566666666666666,6.2930277552681675,8.840305578065164,14,14,14,13,13,13,14,14,14,0.9982573149564715,0.9982570830607236,0.9982575468522195
14.1,Rolling 10 fair,rolling10_fair,25,30,41,41,41,1782.8333333333333,1765.452037101541,1800.2146295651255,6491.7587184873755,6446.548338134574,6536.969098840177,6618.814472072575,6574.432794468664,6663.196149676486,6693.733333333334,6648.9909680694145,6738.475698597253,8.866666666666667,8.038123597865631,9.695209735467703,24.266666666666666,23.162979332409012,25.37035400092432,7.866666666666666,7.048851841585459,8.684481491747874,14,14,14,13,13,13,14,14,14,0.9982574371345633,0.9982571314025496,0.998257742866577
14.1,Rolling 10 fair,rolling10_fair,26,30,41,41,41,1870.3,1852.531515938632,1888.0684840613678,6825.992368696027,6781.272684753514,6870.712052638541,6950.550181507528,6905.4859386277685,6995.614424387287,7025.733333333334,6980.755520649992,7070.711146016675,8.166666666666666,7.1198559290896615,9.21347740424367,24.866666666666667,23.821333333333335,25.912,7.966666666666667,7.22382964870846,8.709503684624874,14,14,14,13,13,13,14,14,14,0.9982573104456934,0.9982570915195266,0.9982575293718603
14.1,Rolling 10 fair,rolling10_fair,27,30,41,41,41,1958.0333333333333,1940.0682888088606,1975.998377857806,7151.348744740027,7105.499314480192,7197.198174999861,7272.110340395508,7225.0330797678735,7319.187601023142,7346.333333333333,7298.961143564177,7393.705523102489,7.566666666666666,6.586967095858276,8.546366237475057,25.166666666666668,24.14116366888098,26.192169664452354,8.266666666666667,7.276878005451693,9.256455327881643,14,14,14,13,13,13,14,14,14,0.9982574898602892,0.9982572083118019,0.9982577714087765
14.1,Rolling 10 fair,rolling10_fair,28,30,41,41,41,2045.9666666666667,2027.6173826896982,2064.315950643635,7472.374774712798,7423.89238909346,7520.857160332136,7591.30231097922,7541.302087991772,7641.302533966668,7667.3,7617.630944987457,7716.969055012543,8.633333333333333,7.632233279388842,9.634433387277824,24.3,23.304798362717097,25.295201637282904,8.066666666666666,7.195518008472022,8.93781532486131,14,14,14,13,13,13,14,14,14,0.9982574524665849,0.9982571512873916,0.9982577536457783
14.1,Rolling 10 fair,rolling10_fair,29,30,41,41,41,2131.1,2112.8818862553285,2149.3181137446713,7795.303280144472,7745.114479081876,7845.492081207069,7912.643870620694,7862.655226368534,7962.632514872853,7988.466666666666,7937.995044113422,8038.93828921991,8,6.9705575663797745,9.029442433620225,24.433333333333334,23.295177239021505,25.57148942764516,8.566666666666666,7.722548282348866,9.410785050984467,14,14,14,13,13,13,14,14,14,0.998257398175811,0.9982571269155404,0.9982576694360817
14.1,Rolling 10 fair,rolling10_fair,30,30,41,41,41,2212.133333333333,2194.78823811265,2229.4784285540163,8112.899594375314,8062.316969117644,8163.482219632985,8233.785853209665,8183.188654263957,8284.383052155374,8309.2,8258.7396937554,8359.660306244601,8.633333333333333,7.55576009840758,9.710906568259086,24.4,23.231533709829687,25.56846629017031,7.966666666666667,7.062927342368158,8.870405990965175,14,14,14,13,13,13,14,14,14,0.9982574072715137,0.9982570945076716,0.9982577200353557
14.1,Rolling 10 fair,rolling10_fair,31,30,41,41,41,2299.1666666666665,2281.217458011659,2317.115875321674,8438.249067764327,8386.352455019636,8490.145680509018,8561.370635805632,8508.52255231663,8614.218719294633,8637.433333333332,8584.008619686365,8690.8580469803,8.533333333333333,7.890904799209935,9.175761867456732,24,22.974855883414378,25.025144116585622,8.466666666666667,7.5520000000000005,9.381333333333334,14,14,14,13,13,13,14,14,14,0.9982571621767098,0.9982569356794431,0.9982573886739765
14.1,Rolling 10 fair,rolling10_fair,32,30,41,41,41,2385.766666666667,2368.1119832078607,2403.421350125473,8764.925235380371,8711.846239648576,8818.004231112167,8888.87219448923,8836.277284844127,8941.467104134332,8965.7,8912.976100500033,9018.423899499969,8.466666666666667,7.596532348414153,9.33680098491918,24.2,23.199267578565404,25.200732421434594,8.333333333333334,7.382684754569071,9.283981912097596,14,14,14,13,13,13,14,14,14,0.9982573993036392,0.9982571756580959,0.9982576229491825
14.1,Rolling 10 fair,rolling10_fair,33,30,41,41,41,2472.5333333333333,2455.139174479352,2489.927492187315,9086.923192803562,9034.599961816255,9139.24642379087,9203.813483833663,9151.20282633252,9256.424141334806,9278.833333333334,9225.386358013104,9332.280308653564,8.733333333333333,7.852105489123924,9.614561177542742,24.066666666666666,23.020488846861955,25.112844486471378,8.2,7.230646334542633,9.169353665457367,14,14,14,13,13,13,14,14,14,0.998257296608277,0.9982570044902108,0.9982575887263432
