setting,policy,target,delay,damping,runs,periods,requests_mean,requests_ci_low,requests_ci_high,dispatched_mean,dispatched_ci_low,dispatched_ci_high,completion_rate_mean,completion_rate_ci_low,completion_rate_ci_high,first24_completion_rate_mean,first24_completion_rate_ci_low,first24_completion_rate_ci_high,late24_service_ratio_mean,late24_service_ratio_ci_low,late24_service_ratio_ci_high,final_queue_mean,final_queue_ci_low,final_queue_ci_high,final_queue_north_mean,final_queue_north_ci_low,final_queue_north_ci_high,final_queue_central_mean,final_queue_central_ci_low,final_queue_central_ci_high,final_queue_south_mean,final_queue_south_ci_low,final_queue_south_ci_high,late_trip_north_share_mean,late_trip_north_share_ci_low,late_trip_north_share_ci_high,late_trip_central_share_mean,late_trip_central_share_ci_low,late_trip_central_share_ci_high,late_trip_south_share_mean,late_trip_south_share_ci_low,late_trip_south_share_ci_high,late_budget_mean_mean,late_budget_mean_ci_low,late_budget_mean_ci_high,late_budget_sd_mean,late_budget_sd_ci_low,late_budget_sd_ci_high,late_dispatch_mean_mean,late_dispatch_mean_ci_low,late_dispatch_mean_ci_high,late_dispatch_sd_mean,late_dispatch_sd_ci_low,late_dispatch_sd_ci_high,late_use_mean_mean,late_use_mean_ci_low,late_use_mean_ci_high,late_use_sd_mean,late_use_sd_ci_low,late_use_sd_ci_high,late_direction_changes_mean,late_direction_changes_ci_low,late_direction_changes_ci_high,final_central_budget_mean,final_central_budget_ci_low,final_central_budget_ci_high,target_gap_mean,target_gap_ci_low,target_gap_ci_high,first_sustained_within_point_one_mean,first_sustained_within_point_one_ci_low,first_sustained_within_point_one_ci_high,first_sustained_dispatch_below_40_mean,first_sustained_dispatch_below_40_ci_low,first_sustained_dispatch_below_40_ci_high
p2_b16,P2,16,0,0,30,120,14975.866666666667,14935.292753039002,15016.440580294331,5395.966666666666,5394.116810522316,5397.8165228110165,0.3603311390485173,0.3593295948616741,0.36133268323536055,0.4031553735727021,0.40055423445521965,0.40575651269018453,0.3509246548433895,0.3480941965039469,0.35375511318283215,9579.9,9539.057555260222,9620.742444739777,1918.3333333333333,1901.226218369802,1935.4404482968646,5741.933333333333,5715.573788018968,5768.292878647699,1919.6333333333334,1900.8968486489134,1938.3698180177535,0.33350850722781744,0.33341806651857914,0.33359894793705575,0.33350850722781744,0.33341806651857914,0.33359894793705575,0.33298298554436506,0.3328021041258884,0.3331638669628417,16,16,16,0,0,0,44.97638888888888,44.9642042505761,44.98857352720165,0.09392715593538202,0.05076391812795026,0.1370903937428138,15.150514612409593,15.150454097792851,15.150575127026334,0.0004770506510841602,0.000263338772220157,0.0006907625299481634,0,0,0,16,16,16,0,0,0,1,1,1,0,0,0
p3u_t16,P3-U,16,1,1,30,120,14975.866666666667,14935.292753039002,15016.440580294331,5315.633333333333,5312.971202144336,5318.295464522331,0.35496622841000364,0.35399110864550526,0.355941348174502,0.39704244598004323,0.39439002497855485,0.3996948669815316,0.3442894390295852,0.34153912906514217,0.34703974899402823,9660.233333333334,9619.659207489014,9700.807459177653,1935.0333333333333,1917.4963946384164,1952.5702720282502,5789.233333333334,5762.6345309969165,5815.832135669751,1935.9666666666667,1917.330374056881,1954.6029592764523,0.360709471634397,0.360326149325353,0.36109279394344096,0.35882120977402676,0.3584169307668607,0.3592254887811928,0.28046931859157626,0.2796864296839786,0.2812522074991739,16.45076011553895,16.449180754761244,16.45233947631666,0.3387538560256366,0.3380992374353238,0.3394084746159495,44.12638888888889,44.07693985018546,44.17583792759232,4.704576066277093,4.618699519645795,4.79045261290839,15.975392868386141,15.975144857607146,15.975640879165136,0.3761503950474694,0.3758442697930548,0.376456520301884,4,4,4,16.515016658879073,16.50705921888896,16.522974098869188,0.4507601155389492,0.44918075476123986,0.4523394763166585,0,0,0,0,0,0
p3d_025_t16,P3-D0.25,16,1,0.25,30,120,14975.866666666667,14935.292753039002,15016.440580294331,3263,3263,3263,0.21789598751517095,0.2173041801645405,0.2184877948658014,0.4025084594160927,0.3998860964096159,0.4051308224225695,0.12483811985243362,0.12384152840314412,0.12583471130172313,11712.866666666667,11672.292753039002,11753.440580294331,2349.366666666667,2328.946980471563,2369.7863528617704,7019.7,6991.979160142759,7047.420839857241,2343.8,2325.254220033261,2362.3457799667394,0,0,0,1,1,1,0,0,0,16.003451476180093,16.003446631426726,16.00345632093346,0.00001608550948708483,0.000015794577838117597,0.000016376441136052065,16,16,16,0,0,0,16.000015066210725,16.000014783522623,16.000015348898827,0.0000045688828065949594,0.000004313394565073717,0.000004824371048116202,0,0,0,16.003425460984726,16.003420666874916,16.003430255094536,0.003451476180092783,0.003446631426724765,0.003456320933460801,44,44,44,43,43,43
p3d_05_t16,P3-D0.5,16,1,0.5,30,120,14975.866666666667,14935.292753039002,15016.440580294331,2222.4666666666667,2186.423715954625,2258.5096173787083,0.14840785285996247,0.14600098518721785,0.15081472053270709,0.24668737873702037,0.24508745686731243,0.24828730060672832,0.1310662665355613,0.12211399545760776,0.14001853761351485,12753.4,12701.145477732742,12805.654522267258,2556.6666666666665,2537.5280025368393,2575.8053307964938,7644.333333333333,7607.238471981694,7681.428194684972,2552.4,2531.9824511271063,2572.817548872894,0.020281332794467644,-0.008259730873857233,0.04882239646279252,0.9720749322675767,0.9330883702249896,1.011061494310164,0.007643734937955604,-0.002858582233981986,0.018146052109893195,16.008501332861968,15.998705421479764,16.01829724424417,0.009115385300888236,-0.0036959798319180105,0.021926750433694485,16.809722222222224,15.633552204268868,17.98589224017558,0.8819026044030234,-0.32230443573058376,2.0861096445366307,16.001316365161543,15.998760462652374,16.00387226767071,0.01102072487426871,-0.006860057898339959,0.028901507646877378,0.06666666666666667,-0.06399999999999996,0.1973333333333333,16.001801309013874,16.001718620246095,16.001883997781654,0.008501332861967133,-0.0012945785202364193,0.018297244244170688,10,10,10,10,10,10
p3d_075_t16,P3-D0.75,16,1,0.75,30,120,14975.866666666667,14935.292753039002,15016.440580294331,5086.8,5086.654414854869,5086.945585145131,0.3396853432790074,0.3387632019844845,0.3406074845735303,0.3788234144950641,0.37641197648465513,0.3812348525054731,0.33386468129462005,0.331220618696957,0.3365087438922831,9889.066666666668,9848.500350038063,9929.632983295272,1982.5,1965.001308002905,1999.998691997095,5926.366666666667,5900.030324084061,5952.703009249272,1980.2,1961.1519765384148,1999.2480234615853,0.3628167299756627,0.36224143170074363,0.3633920282505818,0.3719695467816347,0.37184456834020546,0.3720945252230639,0.2652137232427028,0.2645713768681716,0.265856069617234,16.32368636646222,16.323130807696746,16.324241925227692,0.22494166305226038,0.2247922715211691,0.22509105458335166,42.79027777777777,42.77589976594195,42.804655789613584,7.099645698578371,7.03960071087639,7.159690686280352,16.051599233101317,16.051526862799527,16.051671603403108,0.27843464629177817,0.2783262210742063,0.27854307150935004,2,2,2,16.06862507332357,16.067361316467693,16.069888830179448,0.323686366462225,0.3231308076967531,0.32424192522769685,0,0,0,0,0,0
p2_b17,P2,17,0,0,30,120,14975.866666666667,14935.292753039002,15016.440580294331,5457.833333333333,5456.197298785365,5459.469367881301,0.3644615471939922,0.36349521228779946,0.36542788210018495,0.40763855827005563,0.40503122203152037,0.4102458945085909,0.35497612769745374,0.35212564633154636,0.3578266090633611,9518.033333333333,9477.866002707638,9558.200663959027,1906.0666666666666,1889.0899848974657,1923.0433484358675,5704.666666666667,5678.507494383137,5730.825838950197,1907.3,1888.7623765339213,1925.8376234660786,0.3516818231422708,0.35143885234078887,0.35192479394375276,0.3516818231422708,0.35143885234078887,0.35192479394375276,0.29663635371545827,0.2961504121124943,0.2971222953184222,17,17,17,0,0,0,45.49583333333333,45.46442286030136,45.5272438063653,0.613815273806087,0.5839230803352722,0.6437074672769019,16.1480990722765,16.14794229171428,16.148255852838723,0.0030766444743983126,0.002926494941049047,0.0032267940077475785,0,0,0,17,17,17,0,0,0,1,1,1,0,0,0
p3u_t17,P3-U,17,1,1,30,120,14975.866666666667,14935.292753039002,15016.440580294331,5230.566666666667,5230.171487983574,5230.96184534976,0.3492859537890206,0.3483282992538731,0.3502436083241681,0.3958245485843754,0.3925837906227813,0.39906530654596944,0.3413390614832922,0.3384775302921443,0.3442005926744401,9745.3,9704.595004586829,9786.00499541317,1951.9,1934.5460944698484,1969.2539055301518,5841.1,5814.561749082746,5867.6382509172545,1952.3,1933.2601497977494,1971.3398502022505,0.3805448581680045,0.3796618117017138,0.38142790463429516,0.3867078150740183,0.38548056574094597,0.38793506440709064,0.23274732675797719,0.23149678374855628,0.2339978697673981,17.424227102725435,17.420285882508292,17.42816832294258,0.29656247713419487,0.2963300850360012,0.2967948692323885,43.74861111111111,43.61226646471417,43.88495575750805,5.978972948915543,5.749510523852933,6.208435373978153,17.051388659215682,17.05070423540576,17.052073083025604,0.2791516239027414,0.2790444405760308,0.279258807229452,2,2,2,17.090465722480168,17.079907904295876,17.10102354066446,0.42422710272543884,0.42028588250829424,0.42816832294258345,0,0,0,0,0,0
p3d_025_t17,P3-D0.25,17,1,0.25,30,120,14975.866666666667,14935.292753039002,15016.440580294331,3244,3244,3244,0.21662720916310585,0.2160388478252434,0.2172155705009683,0.39798499014472816,0.3954236370036698,0.40054634328578653,0.13264050234321073,0.13158162392834064,0.13369938075808083,11731.866666666667,11691.292753039002,11772.440580294331,2353.0333333333333,2332.6110523765224,2373.4556142901442,7031.4,7003.397778111145,7059.402221888854,2347.4333333333334,2328.8244982858687,2366.042168380798,0,0,0,1,1,1,0,0,0,17.003616293527177,17.00361318631678,17.003619400737573,0.00001699626751260773,0.000016671909528885394,0.000017320625496330065,17,17,17,0,0,0,17.000015906127462,17.000015614372867,17.000016197882058,0.000004779328140158793,0.000004545641760050093,0.000005013014520267494,0,0,0,17.003588501760856,17.003585209692563,17.00359179382915,0.0036162935271768504,0.0036131863167799495,0.0036194007375737513,41,41,41,40.13333333333333,40.00960975068146,40.2570569159852
p3d_05_t17,P3-D0.5,17,1,0.5,30,120,14975.866666666667,14935.292753039002,15016.440580294331,2732.133333333333,2684.3300076092423,2779.936659057424,0.18242828344054754,0.17932827533476595,0.18552829154632913,0.3041779225095487,0.3022417254293005,0.30611411958979695,0.22555771433377728,0.2096813256510901,0.24143410301646445,12243.733333333334,12190.011877770396,12297.454788896272,2454.6,2432.1035617347834,2477.0964382652164,7339.266666666666,7305.996673811506,7372.536659521827,2449.866666666667,2429.832451452463,2469.9008818808707,0.3030486759233613,0.25937575951336084,0.3467215923333618,0.6142713564445461,0.558997683884009,0.6695450290050833,0.08267996763209245,0.07077563280670825,0.09458430245747666,17.10197151034323,17.08198556250633,17.12195745818013,0.1330790191551051,0.1110310316016408,0.15512700670856938,28.886111111111116,26.90835266120771,30.86386956101452,12.089244763820384,10.575138304218463,13.603351223422305,16.996116325768806,16.990807571638488,17.001425079899125,0.220331333695316,0.1909592577098338,0.24970340968079818,1.7333333333333334,1.5044254146213716,1.9622412520452952,17.052030983023908,17.022148102616814,17.081913863431,0.1019715103432284,0.08198556250632925,0.12195745818012756,15,15,15,14.033333333333333,13.968,14.098666666666666
p3d_075_t17,P3-D0.75,17,1,0.75,30,120,14975.866666666667,14935.292753039002,15016.440580294331,5212.9,5207.94212750485,5217.857872495149,0.34810631045900325,0.34709218109538964,0.34912043982261687,0.38492015786448375,0.38193479062501234,0.38790552510395515,0.3429907849770029,0.33994636084093405,0.3460352091130718,9762.966666666667,9721.888873153155,9804.04446018018,1955.6666666666667,1938.6081466642067,1972.7251866691267,5851.433333333333,5824.633259929191,5878.233406737476,1955.8666666666666,1936.6470992684867,1975.0862340648464,0.39422234674019807,0.39335356204123445,0.3950911314391617,0.3829702096726997,0.38147191023087645,0.3844685091145229,0.22280744358710233,0.22158816122794664,0.22402672594625803,17.358821524116326,17.355689189329887,17.361953858902766,0.2606609306007111,0.2588965899767929,0.26242527122462933,43.95972222222223,43.789022728190574,44.13042171625389,5.6270469481613095,5.262679531474514,5.991414364848105,16.96953258725145,16.96867579674725,16.97038937775565,0.3753847273578412,0.37509542799374157,0.3756740267219408,4,4,4,17.437357571676202,17.426239611941885,17.44847553141052,0.3588215241163219,0.3556891893298827,0.3619538589027611,0,0,0,0,0,0
p2_b18,P2,18,0,0,30,120,14975.866666666667,14935.292753039002,15016.440580294331,5476.9,5475.520937716558,5478.279062283441,0.3657353493467695,0.3647391122417776,0.3667315864517614,0.40917216437405385,0.4065350576872067,0.411809271060901,0.3560727987423535,0.35318169233955204,0.3589639051451549,9498.966666666667,9458.388318485795,9539.54501484754,1902.3333333333333,1885.2128015623102,1919.4538651043563,5693.333333333333,5666.8550524339435,5719.811614232723,1903.3,1884.7288209301084,1921.8711790698915,0.3723608248361666,0.37213001298816323,0.37259163668417,0.37251319909785063,0.3722722277305803,0.372754170465121,0.2551259760659829,0.2546706692261057,0.25558128290586013,18,18,18,0,0,0,45.63611111111111,45.60656614426419,45.66565607795803,0.5170570291754973,0.49133377843219855,0.5427802799187962,17.143781797418647,17.14363423084149,17.143929363995806,0.0025913568426001524,0.002462368233947221,0.002720345451253084,0,0,0,18,18,18,0,0,0,1,1,1,0,0,0
p3u_t18,P3-U,18,1,1,30,120,14975.866666666667,14935.292753039002,15016.440580294331,5357.066666666667,5356.668704347266,5357.4646289860675,0.35773315362139513,0.35676196929827253,0.3587043379445177,0.40508498137048593,0.4024979472876202,0.4076720154533517,0.35081557891832305,0.34799491843403785,0.35363623940260824,9618.8,9578.235374205608,9659.364625794391,1926.1333333333334,1908.9031778131693,1943.3634888534975,5765.1,5738.558754277432,5791.641245722569,1927.5666666666666,1908.8119970631067,1946.3213362702265,0.4007358282910945,0.3996635550787161,0.4018081015034729,0.39848079332065117,0.39830607077854224,0.3986555158627601,0.20078337838825452,0.19966591986188426,0.2019008369146248,18.506200893878738,18.505749896101428,18.50665189165605,0.3079675912113423,0.3077115876586552,0.30822359476402944,44.9625,44.9427853449302,44.9822146550698,3.9462805550126965,3.8778165633326322,4.014744546692761,18.052461435219723,18.05236248090521,18.052560389534236,0.28008492326145107,0.2800038747483081,0.280165971774594,2,2,2,18.29782480809221,18.296612180952057,18.29903743523236,0.5062008938787366,0.5057498961014246,0.5066518916560485,0,0,0,0,0,0
p3d_025_t18,P3-D0.25,18,1,0.25,30,120,14975.866666666667,14935.292753039002,15016.440580294331,3423,3423,3423,0.2285804367957186,0.22795961039019974,0.22920126320123746,0.41096224918949775,0.408392457549871,0.4135320408291245,0.14044288483398787,0.1393217194535372,0.14156405021443855,11552.866666666667,11512.292753039002,11593.440580294331,2317.133333333333,2296.974317052523,2337.2923496141434,6922.533333333334,6895.085653182075,6949.981013484593,2313.2,2294.427747216311,2331.9722527836884,0,0,0,1,1,1,0,0,0,18.003911304042862,18.003907545302276,18.00391506278345,0.0000178315097271576,0.00001745438338561766,0.000018208636068697542,18,18,18,0,0,0,18.000016821211844,18.00001647773795,18.000017164685737,0.000004837929861096842,0.000004567974341885467,0.000005107885380308216,0,0,0,18.003882589675396,18.0038788346897,18.00388634466109,0.003911304042864453,0.003907545302279786,0.00391506278344912,43,43,43,43,43,43
p3d_05_t18,P3-D0.5,18,1,0.5,30,120,14975.866666666667,14935.292753039002,15016.440580294331,2925.1,2857.7642243206124,2992.4357756793875,0.19530281238831596,0.19093859156316362,0.1996670332134683,0.3612598687279907,0.3589365956580704,0.363583141797911,0.14044288483398787,0.1393217194535372,0.14156405021443855,12050.766666666666,11984.041861285998,12117.491472047335,2417.366666666667,2396.4053371937534,2438.32799613958,7222.2,7181.147484402614,7263.252515597385,2411.2,2387.5529805314254,2434.847019468574,0,0,0,1,1,1,0,0,0,18.001441557569432,18.00127473388919,18.001608381249675,0.00003580566815779586,0.000034927459982666824,0.0000366838763329249,18,18,18,0,0,0,18.000016880038697,18.000016494701388,18.000017265376005,0.000004855462351579999,0.0000046451038925465835,0.000005065820810613414,0,0,0,18.00138322878363,18.001216525031374,18.001549932535887,0.0014415575694330348,0.0012747338891922683,0.0016083812496738013,19.033333333333335,18.968,19.09866666666667,19,19,19
p3d_075_t18,P3-D0.75,18,1,0.75,30,120,14975.866666666667,14935.292753039002,15016.440580294331,5172.933333333333,5172.582549995372,5173.284116671295,0.3454372161671333,0.3444954343100206,0.346378998024246,0.39905804116949817,0.3964564877457112,0.40165959459328515,0.3418420738961403,0.3391065522447,0.3445775955475806,9802.933333333332,9762.308823843998,9843.557842822667,1963.7,1946.5444749129765,1980.8555250870236,5875.633333333333,5849.259460962239,5902.007205704427,1963.6,1944.5530892866025,1982.6469107133973,0.4183883572392389,0.4169511689199787,0.4198255455584991,0.40894004775312476,0.40878606847464355,0.40909402703160597,0.1726715950076364,0.171155741455916,0.1741874485593568,18.368769836603253,18.368503473476462,18.369036199730044,0.23388579316133076,0.23373653679719922,0.2340350495254623,43.812499999999986,43.79600321251134,43.828996787488634,6.586971468698361,6.546920993088385,6.627021944308337,18.046686265632367,18.046603849578013,18.04676868168672,0.27952697362760875,0.27944764795031124,0.27960629930490627,2,2,2,18.24377588600889,18.243070727673246,18.244481044344536,0.3687698366032481,0.368503473476459,0.36903619973003715,0,0,0,0,0,0
