seed,period,budget,method,requests,served,service_rate,gap_to_upper_bound,blocked_requests_examined,north_route_share,central_route_share,south_route_share,peak_budget_use
505,12,15,FIFO-skip,113,42,0.37168141592920356,0,71,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9427047320935097
505,12,15,MILP-upper-bound,113,42,0.37168141592920356,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9427011429289299
505,12,16,FIFO-stop,113,45,0.39823008849557523,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469142811628728
505,12,16,FIFO-skip,113,45,0.39823008849557523,0,68,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469142811628728
505,12,16,MILP-upper-bound,113,45,0.39823008849557523,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469196607723861
505,12,17,FIFO-stop,113,46,0.40707964601769914,0,0,0.34782608695652173,0.34782608695652173,0.30434782608695654,0.9500365102187869
505,12,17,FIFO-skip,113,46,0.40707964601769914,0,0,0.34782608695652173,0.34782608695652173,0.30434782608695654,0.9500365102187869
505,12,17,MILP-upper-bound,113,46,0.40707964601769914,0,0,0.30434782608695654,0.34782608695652173,0.34782608695652173,0.9500407036316657
505,12,18,FIFO-stop,113,46,0.40707964601769914,0,0,0.3695652173913043,0.3695652173913043,0.2608695652173913,0.9525331518044848
505,12,18,FIFO-skip,113,46,0.40707964601769914,0,0,0.3695652173913043,0.3695652173913043,0.2608695652173913,0.9525331518044848
505,12,18,MILP-upper-bound,113,46,0.40707964601769914,0,0,0.2608695652173913,0.3695652173913043,0.3695652173913043,0.952536403724185
505,13,13,FIFO-stop,139,36,0.2589928057553957,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9323480399108889
505,13,13,FIFO-skip,139,36,0.2589928057553957,0,103,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9323480399108889
505,13,13,MILP-upper-bound,139,36,0.2589928057553957,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9323417897099306
505,13,13.5,FIFO-stop,139,39,0.2805755395683453,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9726336024301792
505,13,13.5,FIFO-skip,139,39,0.2805755395683453,0,100,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9726336024301792
505,13,13.5,MILP-upper-bound,139,39,0.2805755395683453,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9726281633393723
505,13,13.75,FIFO-stop,139,39,0.2805755395683453,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9549493551132667
505,13,13.75,FIFO-skip,139,39,0.2805755395683453,0,100,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9549493551132667
505,13,13.75,MILP-upper-bound,139,39,0.2805755395683453,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9549441860476838
505,13,14,FIFO-stop,139,39,0.2805755395683453,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378966880576727
505,13,14,FIFO-skip,139,39,0.2805755395683453,0,100,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378966880576727
505,13,14,MILP-upper-bound,139,39,0.2805755395683453,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.937891443220109
505,13,14.05,FIFO-stop,139,23,0.16546762589928057,16,1,0.34782608695652173,0.6086956521739131,0.043478260869565216,0.9996585820608113
505,13,14.05,FIFO-skip,139,23,0.16546762589928057,16,116,0.34782608695652173,0.6086956521739131,0.043478260869565216,0.9996585820608113
505,13,14.05,MILP-upper-bound,139,39,0.2805755395683453,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513541
505,13,14.1,FIFO-stop,139,33,0.23741007194244604,8,1,0.42424242424242425,0.42424242424242425,0.15151515151515152,0.9996741772423864
505,13,14.1,FIFO-skip,139,33,0.23741007194244604,8,106,0.42424242424242425,0.42424242424242425,0.15151515151515152,0.9996741772423864
505,13,14.1,MILP-upper-bound,139,41,0.2949640287769784,0,0,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896122
505,13,14.15,FIFO-stop,139,42,0.302158273381295,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993355530559185
505,13,14.15,FIFO-skip,139,42,0.302158273381295,0,97,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993355530559185
505,13,14.15,MILP-upper-bound,139,42,0.302158273381295,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935652
505,13,14.2,FIFO-stop,139,42,0.302158273381295,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.995816765897271
505,13,14.2,FIFO-skip,139,42,0.302158273381295,0,97,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.995816765897271
505,13,14.2,MILP-upper-bound,139,42,0.302158273381295,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9958110664742218
505,13,14.25,FIFO-stop,139,42,0.302158273381295,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9923226719818419
505,13,14.25,FIFO-skip,139,42,0.302158273381295,0,97,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9923226719818419
505,13,14.25,MILP-upper-bound,139,42,0.302158273381295,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9923169925567683
505,13,14.5,FIFO-stop,139,42,0.302158273381295,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.975213660395948
505,13,14.5,FIFO-skip,139,42,0.302158273381295,0,97,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.975213660395948
505,13,14.5,MILP-upper-bound,139,42,0.302158273381295,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9752080788919965
505,13,15,FIFO-stop,139,42,0.302158273381295,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9427065383827498
