demand,target,policy,policy_id,runs,periods,requests_mean,requests_ci_low,requests_ci_high,dispatched_mean,dispatched_ci_low,dispatched_ci_high,completion_rate_mean,completion_rate_ci_low,completion_rate_ci_high,first24_completion_rate_mean,first24_completion_rate_ci_low,first24_completion_rate_ci_high,late24_service_ratio_mean,late24_service_ratio_ci_low,late24_service_ratio_ci_high,final_queue_mean,final_queue_ci_low,final_queue_ci_high,mean_wait_minutes_mean,mean_wait_minutes_ci_low,mean_wait_minutes_ci_high,late_mean_wait_minutes_mean,late_mean_wait_minutes_ci_low,late_mean_wait_minutes_ci_high,late_p95_wait_mean_mean,late_p95_wait_mean_ci_low,late_p95_wait_mean_ci_high,final_oldest_queue_age_mean,final_oldest_queue_age_ci_low,final_oldest_queue_age_ci_high,north_completion_rate_mean,north_completion_rate_ci_low,north_completion_rate_ci_high,central_completion_rate_mean,central_completion_rate_ci_low,central_completion_rate_ci_high,south_completion_rate_mean,south_completion_rate_ci_low,south_completion_rate_ci_high,north_route_share_mean,north_route_share_ci_low,north_route_share_ci_high,central_route_share_mean,central_route_share_ci_low,central_route_share_ci_high,south_route_share_mean,south_route_share_ci_low,south_route_share_ci_high,population_weighted_exposure_mean_mean,population_weighted_exposure_mean_ci_low,population_weighted_exposure_mean_ci_high,late_population_weighted_exposure_mean_mean,late_population_weighted_exposure_mean_ci_low,late_population_weighted_exposure_mean_ci_high,late_central_use_mean_mean,late_central_use_mean_ci_low,late_central_use_mean_ci_high,late_central_budget_mean_mean,late_central_budget_mean_ci_low,late_central_budget_mean_ci_high,late_central_budget_sd_mean,late_central_budget_sd_ci_low,late_central_budget_sd_ci_high,late_target_gap_mean,late_target_gap_ci_low,late_target_gap_ci_high,late_budget_direction_changes_mean,late_budget_direction_changes_ci_low,late_budget_direction_changes_ci_high,final_central_budget_mean,final_central_budget_ci_low,final_central_budget_ci_high,runtime_ms_mean,runtime_ms_ci_low,runtime_ms_ci_high
80,14.1,P3-U,p3u,30,120,14975.866666666667,14935.292753039002,15016.440580294331,5066.6,5066.358574349276,5066.841425650725,0.3383365184543268,0.3374137065137055,0.33925933039494804,0.38701026015900003,0.38451246225060237,0.3895080580673977,0.3276348578344762,0.32502098854143835,0.3302487271275141,9909.266666666666,9868.636505493025,9949.896827840308,17741.419577205517,17690.51435447564,17792.324799935395,33195.404484797815,33120.01861670919,33270.79035288644,33320.40097063491,33244.90342639385,33395.89851487597,37090.96666666667,37009.53639914344,37172.39693418989,0.3376402918441471,0.33483288281624024,0.340447700872054,0.3386154067844989,0.33736758003554157,0.33986323353345627,0.33822185848568,0.33481402091174745,0.3416296960596125,0.3338135999623172,0.33378954475415157,0.3338376551704828,0.3323728000753657,0.3323569637332281,0.33238863641750327,0.3338135999623172,0.33378954475415157,0.3338376551704828,14.174439821662267,14.174162498007362,14.174717145317171,14.098081848019556,14.096831098527252,14.099332597511859,14.099091620360742,14.099044893355494,14.09913834736599,14.502064065702347,14.444312060605998,14.559816070798696,0.25845482441588963,0.2486396628255657,0.26826998600621355,0.4020640657023457,0.34431206060599684,0.4598160707986946,1.2333333333333334,1.0793942997725117,1.3872723668941551,15.117903111249042,15.025876335971065,15.20992988652702,164.43963603333492,157.41859076083472,171.46068130583512
80,14.15,P2 fixed,p2,30,120,14975.866666666667,14935.292753039002,15016.440580294331,5039.933333333333,5039.8026666666665,5040.064,0.33655567505943934,0.33564278059689817,0.3374685695219805,0.37669401590672064,0.37429140121621174,0.37909663059722953,0.3277000646126384,0.32508401205825344,0.33031611716702336,9935.933333333332,9895.377903137422,9976.488763529243,17932.352546806876,17881.783712379405,17982.921381234348,33296.30662725184,33221.4723047001,33371.14094980358,33418.13502467525,33343.145556914635,33493.12449243586,37190.76666666667,37108.235185187434,37273.29814814591,0.3357172169665878,0.33296438591495015,0.33847004801822544,0.3368809940935768,0.3356580071578206,0.338103981029333,0.33644300340052863,0.33311664769607174,0.3397693591049855,0.3333377442547748,0.3333290988487495,0.3333463896608001,0.33333112787261254,0.3333268051695999,0.3333354505756252,0.33333112787261254,0.3333268051695999,0.3333354505756252,14.12382647855497,14.123352188105859,14.12430076900408,14.12406981703702,14.124067034113384,14.124072599960655,14.140574170406726,14.140573303307981,14.14057503750547,14.149999999999995,14.149999999999993,14.149999999999997,1.814562432596919e-15,1.814562432596919e-15,1.814562432596919e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,0,0,0,14.149999999999995,14.149999999999993,14.149999999999997,172.91939713333414,160.45297960131208,185.3858146653562
80,14.15,P3-D0.50,p3d_05,30,120,14975.866666666667,14935.292753039002,15016.440580294331,5108,5108,5108,0.3411010432814873,0.3401746099541749,0.34202747660879973,0.39764867328837933,0.3950936002655685,0.40020374631119016,0.3290004616944344,0.3263740279791194,0.33162689540974943,9867.866666666667,9827.292753039002,9908.440580294331,17545.083234753296,17493.85615475529,17596.310314751303,33032.33123917974,32956.496155696645,33108.16632266283,33166.442283704855,33090.44022310239,33242.44434430732,36930.6,36847.537242070524,37013.66275792947,0.3405202218417843,0.33774403426766414,0.3432964094159045,0.34127103851592605,0.34003400951509083,0.34250806751676127,0.3411974465377778,0.3378555501403092,0.34453934293524635,0.33379013312451083,0.3337901331245107,0.33379013312451095,0.3324197337509787,0.33241973375097866,0.3324197337509788,0.33379013312451083,0.3337901331245107,0.33379013312451095,14.29141929367984,14.291417959259736,14.291420628099946,14.146956092061293,14.146953437864447,14.14695874625814,14.141422457562452,14.14142162064351,14.141423294481395,14.826727183237356,14.826712549350136,14.826741817124576,0.018416678045781176,0.01841453740777547,0.01841881868378688,0.6767271832373555,0.676712549350136,0.6767418171245749,2,2,2,14.858077667795701,14.858062656680572,14.85809267891083,162.91673056666525,156.66693211974547,169.16652901358503
80,14.15,P3-U,p3u,30,120,14975.866666666667,14935.292753039002,15016.440580294331,5084,5084,5084,0.3394983758894052,0.338576295420326,0.34042045635848434,0.3875077932465505,0.3850220201095726,0.3899935663835284,0.3283502631535363,0.32572902001868637,0.3309715062883863,9891.866666666667,9851.292753039002,9932.440580294331,17708.334742468924,17657.28650124111,17759.382983696738,33140.632931263535,33065.1020764777,33216.16378604937,33259.777319990826,33184.032728630285,33335.52191135137,37023.833333333336,36941.05069782651,37106.61596884016,0.3388491093520025,0.33603100599911856,0.3416672127048865,0.33973687299133093,0.33848454176857784,0.340989204214084,0.3394535251322329,0.3361069151920595,0.34280013507240636,0.3337922895357987,0.33379228953579865,0.33379228953579876,0.33241542092840265,0.3324154209284026,0.3324154209284027,0.3337922895357987,0.33379228953579865,0.33379228953579876,14.224181400487327,14.224179226431296,14.224183574543357,14.135526439875642,14.135524314801291,14.135528564949993,14.141002597685008,14.141001940237379,14.141003255132636,14.503734830483763,14.503687343795974,14.503782317171552,0.03808710967381393,0.038083643660026104,0.038090575687601755,0.35373483048376525,0.35368734379597566,0.35378231717155484,2,2,2,14.557909893997795,14.557862132176421,14.55795765581917,174.04804583333316,163.99945247497513,184.0966391916912
80,14.2,P2 fixed,p2,30,120,14975.866666666667,14935.292753039002,15016.440580294331,5039.933333333333,5039.8026666666665,5040.064,0.33655567505943934,0.33564278059689817,0.3374685695219805,0.37669401590672064,0.37429140121621174,0.37909663059722953,0.3277000646126384,0.32508401205825344,0.33031611716702336,9935.933333333332,9895.377903137422,9976.488763529243,17932.352546806876,17881.783712379405,17982.921381234348,33296.30662725184,33221.4723047001,33371.14094980358,33418.13502467525,33343.145556914635,33493.12449243586,37190.76666666667,37108.235185187434,37273.29814814591,0.3357172169665878,0.33296438591495015,0.33847004801822544,0.3368809940935768,0.3356580071578206,0.338103981029333,0.33644300340052863,0.33311664769607174,0.3397693591049855,0.3333377442547748,0.3333290988487495,0.3333463896608001,0.33333112787261254,0.3333268051695999,0.3333354505756252,0.33333112787261254,0.3333268051695999,0.3333354505756252,14.12382647855497,14.123352188105859,14.12430076900408,14.12406981703702,14.124067034113384,14.124072599960655,14.140574170406726,14.140573303307981,14.14057503750547,14.19999999999999,14.199999999999989,14.199999999999992,5.443687297790757e-15,5.443687297790756e-15,5.4436872977907576e-15,-5.329070518200751e-15,-5.329070518200751e-15,-5.329070518200751e-15,0,0,0,14.199999999999992,14.19999999999999,14.199999999999994,166.54043883333264,159.657825857208,173.4230518094573
80,14.25,P2 fixed,p2,30,120,14975.866666666667,14935.292753039002,15016.440580294331,5039.933333333333,5039.8026666666665,5040.064,0.33655567505943934,0.33564278059689817,0.3374685695219805,0.37669401590672064,0.37429140121621174,0.37909663059722953,0.3277000646126384,0.32508401205825344,0.33031611716702336,9935.933333333332,9895.377903137422,9976.488763529243,17932.352546806876,17881.783712379405,17982.921381234348,33296.30662725184,33221.4723047001,33371.14094980358,33418.13502467525,33343.145556914635,33493.12449243586,37190.76666666667,37108.235185187434,37273.29814814591,0.3357172169665878,0.33296438591495015,0.33847004801822544,0.3368809940935768,0.3356580071578206,0.338103981029333,0.33644300340052863,0.33311664769607174,0.3397693591049855,0.3333377442547748,0.3333290988487495,0.3333463896608001,0.33333112787261254,0.3333268051695999,0.3333354505756252,0.33333112787261254,0.3333268051695999,0.3333354505756252,14.12382647855497,14.123352188105859,14.12430076900408,14.12406981703702,14.124067034113384,14.124072599960655,14.140574170406726,14.140573303307981,14.14057503750547,14.25,14.25,14.25,0,0,0,0,0,0,0,0,0,14.25,14.25,14.25,163.33812513333396,156.7150916663531,169.96115860031483
80,14.3,P2 fixed,p2,30,120,14975.866666666667,14935.292753039002,15016.440580294331,5039.933333333333,5039.8026666666665,5040.064,0.33655567505943934,0.33564278059689817,0.3374685695219805,0.37669401590672064,0.37429140121621174,0.37909663059722953,0.3277000646126384,0.32508401205825344,0.33031611716702336,9935.933333333332,9895.377903137422,9976.488763529243,17932.352546806876,17881.783712379405,17982.921381234348,33296.30662725184,33221.4723047001,33371.14094980358,33418.13502467525,33343.145556914635,33493.12449243586,37190.76666666667,37108.235185187434,37273.29814814591,0.3357172169665878,0.33296438591495015,0.33847004801822544,0.3368809940935768,0.3356580071578206,0.338103981029333,0.33644300340052863,0.33311664769607174,0.3397693591049855,0.3333377442547748,0.3333290988487495,0.3333463896608001,0.33333112787261254,0.3333268051695999,0.3333354505756252,0.33333112787261254,0.3333268051695999,0.3333354505756252,14.12382647855497,14.123352188105859,14.12430076900408,14.12406981703702,14.124067034113384,14.124072599960655,14.140574170406726,14.140573303307981,14.14057503750547,14.30000000000001,14.300000000000008,14.300000000000011,5.443687297790757e-15,5.443687297790756e-15,5.4436872977907576e-15,5.329070518200751e-15,5.329070518200751e-15,5.329070518200751e-15,0,0,0,14.300000000000008,14.300000000000006,14.30000000000001,162.02404029999985,155.7397271797349,168.3083534202648
80,14.35,P2 fixed,p2,30,120,14975.866666666667,14935.292753039002,15016.440580294331,5039.933333333333,5039.8026666666665,5040.064,0.33655567505943934,0.33564278059689817,0.3374685695219805,0.37669401590672064,0.37429140121621174,0.37909663059722953,0.3277000646126384,0.32508401205825344,0.33031611716702336,9935.933333333332,9895.377903137422,9976.488763529243,17932.352546806876,17881.783712379405,17982.921381234348,33296.30662725184,33221.4723047001,33371.14094980358,33418.13502467525,33343.145556914635,33493.12449243586,37190.76666666667,37108.235185187434,37273.29814814591,0.3357172169665878,0.33296438591495015,0.33847004801822544,0.3368809940935768,0.3356580071578206,0.338103981029333,0.33644300340052863,0.33311664769607174,0.3397693591049855,0.3333377442547748,0.3333290988487495,0.3333463896608001,0.33333112787261254,0.3333268051695999,0.3333354505756252,0.33333112787261254,0.3333268051695999,0.3333354505756252,14.12382647855497,14.123352188105859,14.12430076900408,14.12406981703702,14.124067034113384,14.124072599960655,14.140574170406726,14.140573303307981,14.14057503750547,14.35000000000001,14.350000000000009,14.350000000000012,3.629124865193838e-15,3.629124865193838e-15,3.629124865193838e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,0,0,0,14.350000000000007,14.350000000000005,14.350000000000009,170.28821110000183,155.9755979480626,184.60082425194105
80,14.4,P2 fixed,p2,30,120,14975.866666666667,14935.292753039002,15016.440580294331,5039.933333333333,5039.8026666666665,5040.064,0.33655567505943934,0.33564278059689817,0.3374685695219805,0.37669401590672064,0.37429140121621174,0.37909663059722953,0.3277000646126384,0.32508401205825344,0.33031611716702336,9935.933333333332,9895.377903137422,9976.488763529243,17932.352546806876,17881.783712379405,17982.921381234348,33296.30662725184,33221.4723047001,33371.14094980358,33418.13502467525,33343.145556914635,33493.12449243586,37190.76666666667,37108.235185187434,37273.29814814591,0.3357172169665878,0.33296438591495015,0.33847004801822544,0.3368809940935768,0.3356580071578206,0.338103981029333,0.33644300340052863,0.33311664769607174,0.3397693591049855,0.3333377442547748,0.3333290988487495,0.3333463896608001,0.33333112787261254,0.3333268051695999,0.3333354505756252,0.33333112787261254,0.3333268051695999,0.3333354505756252,14.12382647855497,14.123352188105859,14.12430076900408,14.12406981703702,14.124067034113384,14.124072599960655,14.140574170406726,14.140573303307981,14.14057503750547,14.39999999999999,14.399999999999988,14.399999999999991,3.629124865193838e-15,3.629124865193838e-15,3.629124865193838e-15,-3.552713678800501e-15,-3.552713678800501e-15,-3.552713678800501e-15,0,0,0,14.399999999999993,14.399999999999991,14.399999999999995,165.23514736666547,158.6611796029389,171.80911513039206
80,14.5,P2 fixed,p2,30,120,14975.866666666667,14935.292753039002,15016.440580294331,5039.933333333333,5039.8026666666665,5040.064,0.33655567505943934,0.33564278059689817,0.3374685695219805,0.37669401590672064,0.37429140121621174,0.37909663059722953,0.3277000646126384,0.32508401205825344,0.33031611716702336,9935.933333333332,9895.377903137422,9976.488763529243,17932.352546806876,17881.783712379405,17982.921381234348,33296.30662725184,33221.4723047001,33371.14094980358,33418.13502467525,33343.145556914635,33493.12449243586,37190.76666666667,37108.235185187434,37273.29814814591,0.3357172169665878,0.33296438591495015,0.33847004801822544,0.3368809940935768,0.3356580071578206,0.338103981029333,0.33644300340052863,0.33311664769607174,0.3397693591049855,0.3333377442547748,0.3333290988487495,0.3333463896608001,0.33333112787261254,0.3333268051695999,0.3333354505756252,0.33333112787261254,0.3333268051695999,0.3333354505756252,14.12382647855497,14.123352188105859,14.12430076900408,14.12406981703702,14.124067034113384,14.124072599960655,14.140574170406726,14.140573303307981,14.14057503750547,14.5,14.5,14.5,0,0,0,0,0,0,0,0,0,14.5,14.5,14.5,163.88891256666636,156.91237068804787,170.86545444528485
80,14.75,P2 fixed,p2,30,120,14975.866666666667,14935.292753039002,15016.440580294331,5039.933333333333,5039.8026666666665,5040.064,0.33655567505943934,0.33564278059689817,0.3374685695219805,0.37669401590672064,0.37429140121621174,0.37909663059722953,0.3277000646126384,0.32508401205825344,0.33031611716702336,9935.933333333332,9895.377903137422,9976.488763529243,17932.352546806876,17881.783712379405,17982.921381234348,33296.30662725184,33221.4723047001,33371.14094980358,33418.13502467525,33343.145556914635,33493.12449243586,37190.76666666667,37108.235185187434,37273.29814814591,0.3357172169665878,0.33296438591495015,0.33847004801822544,0.3368809940935768,0.3356580071578206,0.338103981029333,0.33644300340052863,0.33311664769607174,0.3397693591049855,0.3333377442547748,0.3333290988487495,0.3333463896608001,0.33333112787261254,0.3333268051695999,0.3333354505756252,0.33333112787261254,0.3333268051695999,0.3333354505756252,14.12382647855497,14.123352188105859,14.12430076900408,14.12406981703702,14.124067034113384,14.124072599960655,14.140574170406726,14.140573303307981,14.14057503750547,14.75,14.75,14.75,0,0,0,0,0,0,0,0,0,14.75,14.75,14.75,163.1252556666659,156.27876933422218,169.97174199910964
80,15,P2 fixed,p2,30,120,14975.866666666667,14935.292753039002,15016.440580294331,5039.933333333333,5039.8026666666665,5040.064,0.33655567505943934,0.33564278059689817,0.3374685695219805,0.37669401590672064,0.37429140121621174,0.37909663059722953,0.3277000646126384,0.32508401205825344,0.33031611716702336,9935.933333333332,9895.377903137422,9976.488763529243,17932.352546806876,17881.783712379405,17982.921381234348,33296.30662725184,33221.4723047001,33371.14094980358,33418.13502467525,33343.145556914635,33493.12449243586,37190.76666666667,37108.235185187434,37273.29814814591,0.3357172169665878,0.33296438591495015,0.33847004801822544,0.3368809940935768,0.3356580071578206,0.338103981029333,0.33644300340052863,0.33311664769607174,0.3397693591049855,0.3333377442547748,0.3333290988487495,0.3333463896608001,0.33333112787261254,0.3333268051695999,0.3333354505756252,0.33333112787261254,0.3333268051695999,0.3333354505756252,14.12382647855497,14.123352188105859,14.12430076900408,14.12406981703702,14.124067034113384,14.124072599960655,14.140574170406726,14.140573303307981,14.14057503750547,15,15,15,0,0,0,0,0,0,0,0,0,15,15,15,163.1847861000002,156.82586429157266,169.54370790842773
80,18,P2 fixed,p2,30,120,14975.866666666667,14935.292753039002,15016.440580294331,5498.866666666667,5497.515475814009,5500.217857519325,0.3672019014908124,0.36621822524624775,0.368185577735377,0.41056608136898487,0.40794479169626685,0.4131873710417029,0.3576132054068562,0.35468581868977184,0.3605405921239406,9477,9436.667944011868,9517.332055988132,17090.77381047139,17038.81627590438,17142.7313450384,31761.980414759808,31682.616588800956,31841.34424071866,31897.39799379293,31817.797455319553,31976.998532266305,35459.13333333333,35368.12540462009,35550.14126204657,0.3673422819732908,0.3645866586811054,0.37009790526547615,0.36730242450594314,0.36597086501661785,0.3686339839952684,0.3667861962950487,0.3634233597381878,0.37014903285190964,0.33109868949788096,0.33079882306850816,0.33139855592725376,0.33795423544213926,0.33758586519989914,0.3383226056843794,0.33094707505997983,0.3306461568155589,0.33124799330440075,15.536531672769113,15.524501845647631,15.548561499890596,15.537660063260699,15.513579779351616,15.561740347169781,15.63846832432631,15.600586059410164,15.676350589242455,18,18,18,0,0,0,0,0,0,0,0,0,18,18,18,161.27084576666869,155.01414285716925,167.52754867616812
80,18,P3-D0.50,p3d_05,30,120,14975.866666666667,14935.292753039002,15016.440580294331,5496.033333333334,5494.499258769864,5497.567407896803,0.36701224777443053,0.36605054334799153,0.36797395220086954,0.40954750738133416,0.40686396662207996,0.41223104814058836,0.35756882327067346,0.3546601028210996,0.3604775437202473,9479.833333333334,9439.824660568564,9519.842006098104,17106.52606070888,17054.2115000337,17158.840621384057,31772.294813714838,31693.55521181572,31851.034415613954,31908.09058957294,31828.706548269434,31987.474630876448,35471.96666666667,35381.580415133896,35562.35291819944,0.36709660151422097,0.36437470178009107,0.36981850124835086,0.36713133562308614,0.3658178098265267,0.3684448614196456,0.3665968099556112,0.36324507432311237,0.3699485455881101,0.3314330767906442,0.33113119026707105,0.33173496331421737,0.3370308072509106,0.336710195858913,0.33735141864290824,0.33153611595844534,0.33127966958835126,0.33179256232853943,15.503252259573173,15.492682681477374,15.513821837668972,15.544367700512504,15.51854145955115,15.570193941473859,15.650877597935372,15.609347658026925,15.692407537843819,40,40,40,0,0,0,22,22,22,0,0,0,40,40,40,162.09908613333053,155.714146429385,168.48402583727605
80,18,P3-U,p3u,30,120,14975.866666666667,14935.292753039002,15016.440580294331,5495.466666666666,5494.054749267066,5496.878584066267,0.3669743902139056,0.3660142626790524,0.3679345177487588,0.40964496406145834,0.4070120482115148,0.41227787991140186,0.3574784022846186,0.354631950538539,0.36032485403069814,9480.4,9440.411582844845,9520.388417155154,17105.743810264856,17053.243600157344,17158.244020372367,31773.940651390923,31693.681622532295,31854.199680249552,31909.624477184167,31828.977998949806,31990.270955418528,35473,35382.12854815983,35563.87145184017,0.36709770685574983,0.3643103401683196,0.36988507354318007,0.3670867678107111,0.36576857832650084,0.36840495729492134,0.36654070953403856,0.3632195059184155,0.3698619131496616,0.3313761409098877,0.33111057984855186,0.33164170197122356,0.3373750030972094,0.3370416391474237,0.33770836704699514,0.3312488559929028,0.33098425744063453,0.3315134545451711,15.511071115759899,15.500863937480796,15.521278294039002,15.526246387602262,15.500978555322627,15.551514219881897,15.623183811445319,15.583193604914417,15.663174017976221,40,40,40,0,0,0,22,22,22,0,0,0,40,40,40,164.5658680666665,154.28369666362565,174.84803946970735
