setting,policy,target,delay,damping,seed,periods,requests,dispatched,completion_rate,first24_completion_rate,late24_service_ratio,final_queue,final_queue_north,final_queue_central,final_queue_south,late_trip_north_share,late_trip_central_share,late_trip_south_share,late_budget_mean,late_budget_sd,late_dispatch_mean,late_dispatch_sd,late_use_mean,late_use_sd,late_direction_changes,final_central_budget,target_gap,first_sustained_within_point_one,first_sustained_dispatch_below_40
p3d_05_t14.15,P3-D0.5,14.15,1,0.5,504,120,14935,5110,0.3421493136926682,0.3967065868263473,0.3283582089552239,9825,1955,5932,1938,0.3339920948616601,0.33201581027667987,0.3339920948616601,14.826936765358312,0.01815897334623321,42.166666666666664,0.5646597025732799,14.141427580734977,0.002833916679425359,2,14.854759393939538,0.6769367653583114,0,0
p3d_05_t14.15,P3-D0.5,14.15,1,0.5,505,120,14696,5109,0.3476456178551987,0.39001101726037457,0.3338832068624216,9587,1914,5759,1914,0.3339920948616601,0.33201581027667987,0.3339920948616601,14.826686770187955,0.01823781425211404,42.166666666666664,0.3806934938134404,14.141422835060554,0.0019087746575342807,0,14.856275811360725,0.6766867701879544,0,0
p3d_05_t14.15,P3-D0.5,14.15,1,0.5,506,120,14887,5109,0.34318532948209846,0.38956266078647556,0.3295343536307392,9778,1940,5793,2045,0.3339920948616601,0.33201581027667987,0.3339920948616601,14.826722428790958,0.0182298154864194,42.166666666666664,0.3806934938134404,14.141425426283973,0.001911542802428945,0,14.856294119281216,0.6767224287909581,0,0
p3d_05_t14.15,P3-D0.5,14.15,1,0.5,507,120,14932,5109,0.34215108491829627,0.38414192614047793,0.3257161248793048,9823,2044,5846,1933,0.3339920948616601,0.33201581027667987,0.3339920948616601,14.826741318364917,0.018231766389378002,42.166666666666664,0.3806934938134404,14.141427281431797,0.0019136702242660538,0,14.856314363592917,0.6767413183649165,0,0
p3d_05_t14.15,P3-D0.5,14.15,1,0.5,508,120,15103,5109,0.3382771634774548,0.3771836007130125,0.32540192926045014,9994,1997,5978,2019,0.3339920948616601,0.33201581027667987,0.3339920948616601,14.826697185045491,0.01822475467550788,42.166666666666664,0.3806934938134404,14.141428887714918,0.001911248794718623,0,14.856271544444404,0.6766971850454908,0,0
p3d_05_t14.15,P3-D0.5,14.15,1,0.5,509,120,15068,5109,0.33906291478630207,0.3987198795180723,0.31704260651629074,9959,2039,5960,1960,0.3339920948616601,0.33201581027667987,0.3339920948616601,14.826710878411346,0.018223982899801188,42.166666666666664,0.3806934938134404,14.14142810500128,0.0019127159334155594,0,14.856284728232549,0.6767108784113454,0,0
p3d_05_t14.15,P3-D0.5,14.15,1,0.5,510,120,15073,5109,0.338950441186227,0.3882180753750457,0.33256654617154124,9964,1966,6006,1992,0.3339920948616601,0.33201581027667987,0.3339920948616601,14.826740012659764,0.01822746968177997,42.166666666666664,0.3806934938134404,14.141428250077846,0.0019115607857953265,0,14.856313478444832,0.6767400126597636,0,0
p3d_05_t14.15,P3-D0.5,14.15,1,0.5,511,120,14783,5109,0.3455996753027126,0.39655172413793105,0.3373333333333333,9674,1880,5798,1996,0.3339920948616601,0.33201581027667987,0.3339920948616601,14.826712547908246,0.01823570609450756,42.166666666666664,0.3806934938134404,14.141424331710454,0.0019109794787698048,0,14.856295652464217,0.6767125479082452,0,0
p3d_05_t14.15,P3-D0.5,14.15,1,0.5,512,120,14929,5108,0.34215285685578406,0.40886319845857416,0.3269728331177232,9821,1896,5950,1975,0.334322453016815,0.3323442136498516,0.3333333333333333,14.829707898330199,0.016370126693739124,42.125,3.040487661114793,14.141216272558987,0.015264404073860406,2,14.85783561462127,0.6797078983301983,0,0
p3d_05_t14.15,P3-D0.5,14.15,1,0.5,513,120,14926,5110,0.3423556210639153,0.39715249156987636,0.32985658409387225,9816,1923,5862,2031,0.3339920948616601,0.33201581027667987,0.3339920948616601,14.826955961888183,0.0181526676244815,42.166666666666664,0.5646597025732799,14.141428326557746,0.0028373280562140842,2,14.854764521592365,0.6769559618881829,0,0
p3d_05_t14.15,P3-D0.5,14.15,1,0.5,514,120,14983,5110,0.34105319361943537,0.38993017273061376,0.33789649415692824,9873,1980,5938,1955,0.3339920948616601,0.33201581027667987,0.3339920948616601,14.826964020086765,0.018160754946203127,42.166666666666664,0.5646597025732799,14.14142612596414,0.0028316249276129817,2,14.854786796317486,0.6769640200867642,0,0
p3d_05_t14.15,P3-D0.5,14.15,1,0.5,515,120,14802,5109,0.34515605999189297,0.39939713639789,0.3393695506371563,9693,1924,5841,1928,0.3339920948616601,0.33201581027667987,0.3339920948616601,14.826753868713253,0.01822287517135196,42.166666666666664,0.3806934938134404,14.141428517100744,0.0019111212578928197,0,14.856336556751307,0.6767538687132522,0,0
p3d_05_t14.15,P3-D0.5,14.15,1,0.5,516,120,14879,5110,0.3434370589421332,0.3988679245283019,0.33169452638479185,9769,1934,5861,1974,0.3339920948616601,0.33201581027667987,0.3339920948616601,14.826892950027615,0.01815051805853009,42.166666666666664,0.5646597025732799,14.141429731779324,0.0028364730043590304,2,14.854704508918024,0.6768929500276144,0,0
p3d_05_t14.15,P3-D0.5,14.15,1,0.5,517,120,14968,5109,0.34132816675574557,0.4037290715372907,0.3294270833333333,9859,1998,5885,1976,0.3339920948616601,0.33201581027667987,0.3339920948616601,14.826657849783524,0.018220926041739655,42.166666666666664,0.3806934938134404,14.141431087435473,0.0019173300774432672,0,14.856227156883316,0.6766578497835241,0,0
p3d_05_t14.15,P3-D0.5,14.15,1,0.5,518,120,15023,5110,0.34014511083006055,0.3945603576751118,0.3271904300032331,9913,2019,5886,2008,0.3339920948616601,0.33201581027667987,0.3339920948616601,14.826965428253379,0.01816347316002122,42.166666666666664,0.5646597025732799,14.141424356367231,0.002833874932817802,2,14.85479482565881,0.6769654282533786,0,0
p3d_05_t14.15,P3-D0.5,14.15,1,0.5,519,120,14890,5110,0.3431833445265279,0.4079659706109822,0.3252973320475731,9780,1963,5843,1974,0.3339920948616601,0.33201581027667987,0.3339920948616601,14.826998328030173,0.01815441179931515,42.166666666666664,0.5646597025732799,14.141427227586673,0.0028317193512493876,2,14.85480743590117,0.676998328030173,0,0
p3d_05_t14.15,P3-D0.5,14.15,1,0.5,520,120,15146,5110,0.3373828073418724,0.4021204089360091,0.32519280205655526,10036,2040,6005,1991,0.3339920948616601,0.33201581027667987,0.3339920948616601,14.826903453192356,0.01814378203370647,42.166666666666664,0.5646597025732799,14.141433268817119,0.002841438092508746,2,14.854700672340183,0.6769034531923559,0,0
p3d_05_t14.15,P3-D0.5,14.15,1,0.5,521,120,15092,5109,0.3385237211767824,0.39289678135405104,0.33487756452680345,9983,1953,6007,2023,0.3339920948616601,0.33201581027667987,0.3339920948616601,14.826699927291777,0.018227743087604352,42.166666666666664,0.3806934938134404,14.14142885064333,0.0019078761467134027,0,14.856271734777824,0.6766999272917769,0,0
p3d_05_t14.15,P3-D0.5,14.15,1,0.5,522,120,14972,5109,0.34123697568795086,0.3915929203539823,0.33093525179856115,9863,2058,5972,1833,0.3339920948616601,0.33201581027667987,0.3339920948616601,14.826773040690513,0.018238012862839773,42.166666666666664,0.3806934938134404,14.141422450206463,0.0019087507738839947,0,14.85636194485489,0.676773040690513,0,0
p3d_05_t14.15,P3-D0.5,14.15,1,0.5,523,120,15011,5110,0.340417027513157,0.3979706877113867,0.33311389071757735,9901,2013,5963,1925,0.3339920948616601,0.33201581027667987,0.3339920948616601,14.826971336378827,0.01816949941139619,42.166666666666664,0.5646597025732799,14.141423172025958,0.0028369734615940486,2,14.854794305817375,0.676971336378827,0,0
p3d_05_t14.15,P3-D0.5,14.15,1,0.5,524,120,14954,5109,0.3416477196736659,0.39715249156987636,0.336996336996337,9845,1947,6001,1897,0.3339920948616601,0.33201581027667987,0.3339920948616601,14.826739632276876,0.01823141387639695,42.166666666666664,0.3806934938134404,14.141423993258707,0.0019108163703643209,0,14.856323608612035,0.6767396322768757,0,0
p3d_05_t14.15,P3-D0.5,14.15,1,0.5,525,120,15123,5108,0.33776367122925344,0.40442579168256393,0.3219745222929936,10015,2046,5958,2011,0.334322453016815,0.3323442136498516,0.3333333333333333,14.829903542894195,0.016225962988826975,42.125,3.011752342725584,14.141218475505482,0.015121276177221822,2,14.857784719677875,0.6799035428941949,0,0
p3d_05_t14.15,P3-D0.5,14.15,1,0.5,526,120,15150,5110,0.3372937293729373,0.396855110445526,0.32229299363057323,10040,2034,5984,2022,0.3339920948616601,0.33201581027667987,0.3339920948616601,14.826970988793654,0.018148651836904783,42.166666666666664,0.5646597025732799,14.141431123634014,0.002829448353051677,2,14.854780972432447,0.6769709887936539,0,0
p3d_05_t14.15,P3-D0.5,14.15,1,0.5,527,120,14897,5109,0.3429549573739679,0.3939844040103973,0.3430508474576271,9788,1963,5884,1941,0.3339920948616601,0.33201581027667987,0.3339920948616601,14.826715669829317,0.01823041764432699,42.166666666666664,0.3806934938134404,14.141426771979901,0.0019147533583051472,0,14.856288715824725,0.6767156698293171,0,0
p3d_05_t14.15,P3-D0.5,14.15,1,0.5,528,120,15067,5110,0.33915178867724166,0.4004533434076313,0.3203545425767648,9957,1994,5905,2058,0.3339920948616601,0.33201581027667987,0.3339920948616601,14.82699042571292,0.018162650901286905,42.166666666666664,0.5646597025732799,14.141423884183801,0.002833278966761949,2,14.854822767700878,0.6769904257129191,0,0
p3d_05_t14.15,P3-D0.5,14.15,1,0.5,529,120,14874,5109,0.3434852763210972,0.3922365988909427,0.3418918918918919,9765,1961,5861,1943,0.3339920948616601,0.33201581027667987,0.3339920948616601,14.82670670256425,0.01822091343526126,42.166666666666664,0.3806934938134404,14.141430128930372,0.0019077146673870766,0,14.856281796915006,0.6767067025642497,0,0
p3d_05_t14.15,P3-D0.5,14.15,1,0.5,530,120,15004,5110,0.34057584644094907,0.3942772203641769,0.31282843894899537,9894,1974,5840,2080,0.3339920948616601,0.33201581027667987,0.3339920948616601,14.826957196106854,0.018145627145106195,42.166666666666664,0.5646597025732799,14.141433636221514,0.0028374295489028123,2,14.854754263567978,0.6769571961068532,0,0
p3d_075_t14.15,P3-D0.75,14.15,1,0.75,501,120,15018,5042,0.3357304567851911,0.3908989183140619,0.30990003224766205,9976,1948,5993,2035,0.3298647242455775,0.3517169614984391,0.3184183142559833,14.948767823131043,0.07378835752620397,40.041666666666664,7.607085751007964,14.213672338368275,0.24300268225436442,1,14.624864253096451,0.7987678231310422,0,0
p3d_075_t14.15,P3-D0.75,14.15,1,0.75,502,120,14935,5042,0.33759625041848007,0.40385356454720617,0.3074216250799744,9893,2040,5925,1928,0.3298647242455775,0.3517169614984391,0.3184183142559833,14.948720009630428,0.07378860147424957,40.041666666666664,7.607085751007964,14.213671611655776,0.24300126738087818,1,14.624814150633245,0.7987200096304274,0,0
p3d_075_t14.15,P3-D0.75,14.15,1,0.75,503,120,15156,5042,0.3326735286355239,0.39104477611940297,0.3022012578616352,10114,2037,6085,1992,0.3298647242455775,0.3517169614984391,0.3184183142559833,14.948745781471736,0.07378896669160759,40.041666666666664,7.607085751007964,14.213676764244594,0.24300087586405938,1,14.62481415896394,0.7987457814717356,0,0
p3d_075_t14.15,P3-D0.75,14.15,1,0.75,504,120,14935,5042,0.33759625041848007,0.39184131736526945,0.3118105126541207,9893,1970,5974,1949,0.3298647242455775,0.3517169614984391,0.3184183142559833,14.94867250502893,0.07378464430617081,40.041666666666664,7.607085751007964,14.213670967582987,0.24300231533361064,1,14.624787147669961,0.7986725050289305,0,0
p3d_075_t14.15,P3-D0.75,14.15,1,0.75,505,120,14696,5042,0.3430865541643985,0.38450238707308115,0.3170570768723194,9654,1926,5804,1924,0.3298647242455775,0.3517169614984391,0.3184183142559833,14.948648234547145,0.07378760258773918,40.041666666666664,7.607085751007964,14.21367172021907,0.2430023759210728,1,14.624749615600821,0.7986482345471444,0,0
p3d_075_t14.15,P3-D0.75,14.15,1,0.75,506,120,14887,5042,0.33868475851413987,0.38478500551267913,0.31292738521654184,9845,1954,5828,2063,0.3298647242455775,0.3517169614984391,0.3184183142559833,14.948736814948127,0.0737882842426391,40.041666666666664,7.607085751007964,14.213674195672118,0.24300049080393954,1,14.624822096675969,0.7987368149481266,0,0
p3d_075_t14.15,P3-D0.75,14.15,1,0.75,507,120,14932,5042,0.3376640771497455,0.3790731354091238,0.30930157708400385,9890,2059,5883,1948,0.3298647242455775,0.3517169614984391,0.3184183142559833,14.948695276583079,0.07378804225878516,40.041666666666664,7.607085751007964,14.21367327998199,0.24300228704750718,1,14.62478520893115,0.7986952765830786,0,0
p3d_075_t14.15,P3-D0.75,14.15,1,0.75,508,120,15103,5042,0.33384095874991726,0.37361853832442066,0.3090032154340836,10061,2010,6019,2032,0.3298647242455775,0.3517169614984391,0.3184183142559833,14.948700903831424,0.07378864636489696,40.041666666666664,7.607085751007964,14.213673796742647,0.24300143790210554,1,14.624789712030594,0.7987009038314241,0,0
p3d_075_t14.15,P3-D0.75,14.15,1,0.75,509,120,15068,5042,0.3346164056278205,0.3942018072289157,0.30106516290726815,10026,2054,5994,1978,0.32882414151925077,0.3517169614984391,0.3194588969823101,14.948810115838029,0.07378972826380725,40.041666666666664,7.607085751007964,14.2136718590568,0.2430029842849194,1,14.624898213667793,0.7988101158380285,0,0
p3d_075_t14.15,P3-D0.75,14.15,1,0.75,510,120,15073,5042,0.33450540701917336,0.3834613977314307,0.3158067696352284,10031,1977,6044,2010,0.3298647242455775,0.3517169614984391,0.3184183142559833,14.94871749079993,0.07378615434654584,40.041666666666664,7.607085751007964,14.21367155565464,0.2430013600415187,1,14.6248239517231,0.7987174907999304,0,0
p3d_075_t14.15,P3-D0.75,14.15,1,0.75,511,120,14783,5042,0.3410674423324088,0.3924287856071964,0.32033333333333336,9741,1893,5838,2010,0.3298647242455775,0.3517169614984391,0.3184183142559833,14.948669430542033,0.0737872043653753,40.041666666666664,7.607085751007964,14.213679818564257,0.24299849271157653,1,14.624723856578605,0.7986694305420325,0,0
p3d_075_t14.15,P3-D0.75,14.15,1,0.75,512,120,14929,5042,0.3377319311407328,0.40385356454720617,0.31080206985769726,9887,1909,5984,1994,0.3298647242455775,0.3517169614984391,0.3184183142559833,14.94876632651628,0.07378928797668526,40.041666666666664,7.607085751007964,14.213672607216301,0.24300106027716806,1,14.624856975341979,0.7987663265162794,0,0
p3d_075_t14.15,P3-D0.75,14.15,1,0.75,513,120,14926,5042,0.3377998124078789,0.3922817534657175,0.3132333767926988,9884,1941,5900,2043,0.3298647242455775,0.3517169614984391,0.3184183142559833,14.94872084799013,0.0737868077643549,40.041666666666664,7.607085751007964,14.213669239156651,0.243002142749721,1,14.624840936853099,0.7987208479901291,0,0
p3d_075_t14.15,P3-D0.75,14.15,1,0.75,514,120,14983,5042,0.33651471667890276,0.38515251745681733,0.3208681135225376,9941,1999,5976,1966,0.32882414151925077,0.3517169614984391,0.3194588969823101,14.948680175673218,0.07378752187450532,40.041666666666664,7.607085751007964,14.213672567131818,0.24300279171825087,1,14.624777321517952,0.7986801756732174,0,0
p3d_075_t14.15,P3-D0.75,14.15,1,0.75,515,120,14802,5042,0.34062964464261586,0.3948756593820648,0.3222669349429913,9760,1936,5886,1938,0.3298647242455775,0.3517169614984391,0.3184183142559833,14.948656217371932,0.07379003787360296,40.041666666666664,7.607085751007964,14.213674669877554,0.24300152117581847,1,14.62473817087575,0.7986562173719314,0,0
p3d_075_t14.15,P3-D0.75,14.15,1,0.75,516,120,14879,5042,0.3388668593319443,0.39547169811320754,0.31497869550966895,9837,1949,5900,1988,0.32882414151925077,0.3517169614984391,0.3194588969823101,14.948789168133766,0.07378899234956404,40.041666666666664,7.607085751007964,14.213676359076286,0.24300025897502497,1,14.624866176376571,0.7987891681337658,0,0
p3d_075_t14.15,P3-D0.75,14.15,1,0.75,517,120,14968,5042,0.336851950828434,0.3984018264840183,0.3128255208333333,9926,2009,5924,1993,0.3298647242455775,0.3517169614984391,0.3184183142559833,14.948647161094657,0.07378898286172218,40.041666666666664,7.607085751007964,14.213674409785808,0.24300020038101453,1,14.624732346677794,0.7986471610946566,0,0
p3d_075_t14.15,P3-D0.75,14.15,1,0.75,518,120,15023,5042,0.3356187179657858,0.39008941877794334,0.31070158422243777,9981,2033,5925,2023,0.3298647242455775,0.3517169614984391,0.3184183142559833,14.948666830928444,0.07378731249110139,40.041666666666664,7.607085751007964,14.213677774258088,0.24299906342964855,1,14.62473272266775,0.7986668309284433,0,0
p3d_075_t14.15,P3-D0.75,14.15,1,0.75,519,120,14890,5042,0.3386165211551377,0.4048723897911833,0.3089038894246223,9848,1983,5877,1988,0.3298647242455775,0.3517169614984391,0.3184183142559833,14.948613314410663,0.07378497070687962,40.041666666666664,7.607085751007964,14.213672047145218,0.24300155514400568,1,14.624712897959448,0.7986133144106624,0,0
p3d_075_t14.15,P3-D0.75,14.15,1,0.75,520,120,15146,5042,0.3328931731150139,0.39681938659598637,0.3088046272493573,10104,2050,6046,2008,0.3298647242455775,0.3517169614984391,0.3184183142559833,14.948791007322251,0.07378939522737933,40.041666666666664,7.607085751007964,14.213673689429994,0.242999881684222,1,14.6248624317061,0.7987910073222508,0,0
p3d_075_t14.15,P3-D0.75,14.15,1,0.75,521,120,15092,5042,0.3340842830638749,0.3873473917869034,0.3180013236267373,10050,1967,6045,2038,0.3298647242455775,0.3517169614984391,0.3184183142559833,14.9487077671931,0.07378916763088249,40.041666666666664,7.607085751007964,14.213669543825619,0.24300023449056393,1,14.624811994976426,0.7987077671931004,0,0
p3d_075_t14.15,P3-D0.75,14.15,1,0.75,522,120,14972,5042,0.3367619556505477,0.3860619469026549,0.3142576847612819,9930,2065,6019,1846,0.3298647242455775,0.3517169614984391,0.3184183142559833,14.948694926018122,0.07378837693830209,40.041666666666664,7.607085751007964,14.213673069455668,0.2430024387231587,1,14.624785168740171,0.798694926018122,0,0
p3d_075_t14.15,P3-D0.75,14.15,1,0.75,523,120,15011,5042,0.3358870161881287,0.39346110484780156,0.3163265306122449,9969,2028,5997,1944,0.32882414151925077,0.3517169614984391,0.3194588969823101,14.948713918037827,0.07378614401991934,40.041666666666664,7.607085751007964,14.213674857588371,0.24300186399173862,1,14.62479886811714,0.7987139180378264,0,0
p3d_075_t14.15,P3-D0.75,14.15,1,0.75,524,120,14954,5042,0.3371673130934867,0.3922817534657175,0.32001332001332,9912,1960,6038,1914,0.3298647242455775,0.3517169614984391,0.3184183142559833,14.948761967334805,0.07378735047488974,40.041666666666664,7.607085751007964,14.213668397625852,0.24300052375609657,1,14.624878672158726,0.798761967334805,0,0
p3d_075_t14.15,P3-D0.75,14.15,1,0.75,525,120,15123,5042,0.3333994577795411,0.3994658527279664,0.3060509554140127,10081,2062,5995,2024,0.32882414151925077,0.3517169614984391,0.3194588969823101,14.948724437484662,0.07379008031479545,40.041666666666664,7.607085751007964,14.21367503708506,0.24300067704555428,1,14.624798309700191,0.7987244374846618,0,0
p3d_075_t14.15,P3-D0.75,14.15,1,0.75,526,120,15150,5042,0.3328052805280528,0.3919880194683639,0.3060509554140127,10108,2054,6021,2033,0.32882414151925077,0.3517169614984391,0.3194588969823101,14.948545329285153,0.0737840170246665,40.041666666666664,7.607085751007964,14.21367313023196,0.24300084455766707,1,14.624645118897519,0.7985453292851528,0,0
p3d_075_t14.15,P3-D0.75,14.15,1,0.75,527,120,14897,5042,0.33845740753171777,0.3887857408095061,0.3257627118644068,9855,1978,5925,1952,0.3298647242455775,0.3517169614984391,0.3184183142559833,14.948690233563328,0.07378808146793903,40.041666666666664,7.607085751007964,14.21366967680211,0.24300161785070165,1,14.624801562060375,0.7986902335633275,0,0
p3d_075_t14.15,P3-D0.75,14.15,1,0.75,528,120,15067,5041,0.33457224397690316,0.3959199093313185,0.304210193099082,10026,2008,5943,2075,0.32882414151925077,0.3517169614984391,0.3194588969823101,14.94836152325437,0.07354478144827535,40.041666666666664,7.7542648386810855,14.213669791242808,0.24222482832982903,3,14.622491849773448,0.7983615232543695,0,0
p3d_075_t14.15,P3-D0.75,14.15,1,0.75,529,120,14874,5042,0.3389807718165927,0.3870609981515712,0.32466216216216215,9832,1978,5900,1954,0.3298647242455775,0.3517169614984391,0.3184183142559833,14.948784968000355,0.07378834847939163,40.041666666666664,7.607085751007964,14.213672778334304,0.24300027734417262,1,14.624883808706256,0.7987849680003549,0,0
p3d_075_t14.15,P3-D0.75,14.15,1,0.75,530,120,15004,5042,0.3360437216742202,0.3890746934225195,0.29706336939721795,9962,1985,5886,2091,0.32882414151925077,0.3517169614984391,0.3194588969823101,14.948773577928693,0.07378772121543661,40.041666666666664,7.607085751007964,14.213673506904245,0.24300114650096466,1,14.62486845523706,0.7987735779286922,0,0
p2_b14.2,P2,14.2,0,0,501,120,15018,5040,0.3355972832600879,0.37597911227154046,0.32505643340857787,9978,1949,5994,2035,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.199999999999994,5.443687297790758e-15,42,0,14.140590796590642,0.000012489413565717457,0,14.2,-5.329070518200751e-15,1,0
p2_b14.2,P2,14.2,0,0,502,120,14935,5040,0.33746233679276866,0.3884393063583815,0.32245681381957775,9895,2041,5925,1929,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.199999999999994,5.443687297790758e-15,42,0,14.140590523148179,0.000013192560579312062,0,14.2,-5.329070518200751e-15,1,0
p2_b14.2,P2,14.2,0,0,503,120,15156,5040,0.332541567695962,0.3761194029850746,0.3169811320754717,10116,2038,6086,1992,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.199999999999994,5.443687297790758e-15,42,0,14.1405941236766,0.000011130113086866157,0,14.2,-5.329070518200751e-15,1,0
p2_b14.2,P2,14.2,0,0,504,120,14935,5040,0.33746233679276866,0.3772455089820359,0.32706035042180404,9895,1971,5975,1949,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.199999999999994,5.443687297790758e-15,42,0,14.140588172788384,0.000012785212716622628,0,14.2,-5.329070518200751e-15,1,0
p2_b14.2,P2,14.2,0,0,505,120,14696,5040,0.34295046271094176,0.37017994858611825,0.3325635103926097,9656,1926,5804,1926,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.199999999999994,5.443687297790758e-15,42,0,14.140588984753235,0.000011236576041826163,0,14.2,-5.329070518200751e-15,1,0
p2_b14.2,P2,14.2,0,0,506,120,14887,5040,0.33855041311211126,0.37045203969129,0.3282318463041355,9847,1954,5829,2064,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.199999999999994,5.443687297790758e-15,42,0,14.14059337318036,0.000011104252574708067,0,14.2,-5.329070518200751e-15,1,0
p2_b14.2,P2,14.2,0,0,507,120,14932,5040,0.337530136619341,0.36495293265749457,0.32442870936594786,9892,2059,5885,1948,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.199999999999994,5.443687297790758e-15,42,0,14.14059033260518,0.000010029974214897994,0,14.2,-5.329070518200751e-15,1,0
p2_b14.2,P2,14.2,0,0,508,120,15103,5040,0.33370853472819967,0.3593582887700535,0.32411575562700967,10063,2011,6020,2032,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.199999999999994,5.443687297790758e-15,42,0,14.140591462031402,0.000013072013153118852,0,14.2,-5.329070518200751e-15,1,0
p2_b14.2,P2,14.2,0,0,509,120,15068,5040,0.3344836740111495,0.3795180722891566,0.3157894736842105,10028,2054,5995,1979,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.199999999999994,5.443687297790758e-15,42,0,14.140589810974172,0.000014935852318571032,0,14.2,-5.329070518200751e-15,1,0
p2_b14.2,P2,14.2,0,0,510,120,15073,5040,0.3343727194320971,0.36882546652030734,0.3312520538941834,10033,1977,6045,2011,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.199999999999994,5.443687297790758e-15,42,0,14.140587144042215,0.00000774225892933324,0,14.2,-5.329070518200751e-15,1,0
p2_b14.2,P2,14.2,0,0,511,120,14783,5040,0.34093215179598185,0.3778110944527736,0.336,9743,1894,5838,2011,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.199999999999994,5.443687297790758e-15,42,0,14.140593532001413,0.000009850277031135306,0,14.2,-5.329070518200751e-15,1,0
p2_b14.2,P2,14.2,0,0,512,120,14929,5040,0.33759796369482215,0.3884393063583815,0.3260025873221216,9889,1910,5985,1994,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.199999999999994,5.443687297790758e-15,42,0,14.140592053509707,0.000010676949818380914,0,14.2,-5.329070518200751e-15,1,0
p2_b14.2,P2,14.2,0,0,513,120,14926,5040,0.3376658180356425,0.3776695391532409,0.3285528031290743,9886,1941,5900,2045,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.199999999999994,5.443687297790758e-15,42,0,14.140590043442943,0.000010477106136994011,0,14.2,-5.329070518200751e-15,1,0
p2_b14.2,P2,14.2,0,0,514,120,14983,5040,0.33638123206300474,0.37045203969129,0.3365609348914858,9943,2000,5977,1966,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.199999999999994,5.443687297790758e-15,42,0,14.140585453970425,0.000013850318680808311,0,14.2,-5.329070518200751e-15,1,0
p2_b14.2,P2,14.2,0,0,515,120,14802,5040,0.34049452776651806,0.37980406932931426,0.3380281690140845,9762,1936,5888,1938,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.199999999999994,5.443687297790758e-15,42,0,14.140588472091558,0.000010020494824633625,0,14.2,-5.329070518200751e-15,1,0
p2_b14.2,P2,14.2,0,0,516,120,14879,5040,0.3387324416963506,0.38037735849056603,0.3303834808259587,9839,1949,5902,1988,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.199999999999994,5.443687297790758e-15,42,0,14.140587116930853,0.000013448808654449017,0,14.2,-5.329070518200751e-15,1,0
p2_b14.2,P2,14.2,0,0,517,120,14968,5040,0.3367183324425441,0.3835616438356164,0.328125,9928,2009,5926,1993,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.199999999999994,5.443687297790758e-15,42,0,14.140589565516118,0.000014197944672708204,0,14.2,-5.329070518200751e-15,1,0
p2_b14.2,P2,14.2,0,0,518,120,15023,5040,0.33548558876389534,0.37555886736214605,0.3258971871968962,9983,2033,5927,2023,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.199999999999994,5.443687297790758e-15,42,0,14.140589936327174,0.000010198928024201884,0,14.2,-5.329070518200751e-15,1,0
p2_b14.2,P2,14.2,0,0,519,120,14890,5038,0.3383478844862324,0.3890177880897138,0.3240115718418515,9852,1983,5880,1989,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.199999999999994,5.443687297790758e-15,42,0,14.14059568217271,0.000012549994501869422,0,14.2,-5.329070518200751e-15,1,0
p2_b14.2,P2,14.2,0,0,520,120,15146,5040,0.33276112504951805,0.38167360848163573,0.32390745501285345,10106,2050,6047,2009,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.199999999999994,5.443687297790758e-15,42,0,14.14059073523987,0.00000983663905268565,0,14.2,-5.329070518200751e-15,1,0
p2_b14.2,P2,14.2,0,0,521,120,15092,5040,0.3339517625231911,0.3729189789123196,0.33355393778954334,10052,1968,6046,2038,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.199999999999994,5.443687297790758e-15,42,0,14.140593395240666,0.000011033504070143,0,14.2,-5.329070518200751e-15,1,0
p2_b14.2,P2,14.2,0,0,522,120,14972,5040,0.336628372962864,0.37168141592920356,0.3296272073250491,9932,2066,6020,1846,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.199999999999994,5.443687297790758e-15,42,0,14.140591698418435,0.000015543746096782568,0,14.2,-5.329070518200751e-15,1,0
p2_b14.2,P2,14.2,0,0,523,120,15011,5040,0.335753780560922,0.3788049605411499,0.3317972350230415,9971,2029,5997,1945,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.199999999999994,5.443687297790758e-15,42,0,14.140588610433843,0.000015098232877239619,0,14.2,-5.329070518200751e-15,1,0
