seed,source_period,budget,method,workload_cap,requests,planned,planned_workload,dispatched,completed,final_queue,mean_wait_minutes,schedule_gap,plan_execution_rate,complete_plan,north_route_share,central_route_share,south_route_share,peak_budget_use
513,15,16,Time plan 930,930,126,45,928.5635342951841,45,45,81,113.87047237850133,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469096301741482
513,15,16,Time plan 960,960,126,45,928.5635342951841,45,45,81,113.87047237850133,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469096301741482
513,15,17,Greedy event,0,126,0,0,45,45,81,148.111237141981,0,0,0,0.35555555555555557,0.35555555555555557,0.28888888888888886,0.9497418670966796
513,15,17,Time plan 900,900,126,43,886.5405141989991,43,43,83,107.90952476128295,0,1,1,0.37209302325581395,0.37209302325581395,0.2558139534883721,0.9491469808533962
513,15,17,Time plan 930,930,126,45,928.1114164853448,45,45,81,120.45889064298146,0,1,1,0.28888888888888886,0.35555555555555557,0.35555555555555557,0.9497373890211859
513,15,17,Time plan 960,960,126,46,948.8968676285175,46,46,80,117.13724046967937,0,1,1,0.34782608695652173,0.34782608695652173,0.30434782608695654,0.9500325931050807
513,15,18,Greedy event,0,126,0,0,45,45,81,147.70292141553313,0,0,0,0.37777777777777777,0.37777777777777777,0.24444444444444444,0.952254603934841
513,15,18,Time plan 900,900,126,43,886.0883963891596,43,43,83,105.22075865712674,0,1,1,0.3953488372093023,0.3953488372093023,0.20930232558139536,0.9516933447267513
513,15,18,Time plan 930,930,126,45,927.6592986755053,45,45,81,124.12402263656914,0,1,1,0.24444444444444444,0.37777777777777777,0.37777777777777777,0.9522509524407748
513,15,18,Time plan 960,960,126,46,948.444749818678,46,46,80,116.66938877188821,0,1,1,0.3695652173913043,0.3695652173913043,0.2608695652173913,0.9525297562977867
513,16,14,Greedy event,0,112,0,0,39,39,73,112.91816040839814,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378963836798704
513,16,14,Time plan 900,900,112,39,804.7550630558263,39,39,73,79.96172713432749,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378914432201086
513,16,14,Time plan 930,930,112,39,804.7550630558263,39,39,73,79.96172713432749,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378914432201086
513,16,14,Time plan 960,960,112,39,804.7550630558263,39,39,73,79.96172713432749,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378914432201086
513,16,14.05,Greedy event,0,112,0,0,23,23,89,56.28621175633862,0,0,0,0.391304347826087,0.6086956521739131,0,0.9996579121464692
513,16,14.05,Time plan 900,900,112,39,804.7550630558263,39,39,73,79.96172713432749,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513538
513,16,14.05,Time plan 930,930,112,39,804.7550630558263,39,39,73,79.96172713432749,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513538
513,16,14.05,Time plan 960,960,112,39,804.7550630558263,39,39,73,79.96172713432749,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513538
513,16,14.1,Greedy event,0,112,0,0,33,33,79,90.94164260816805,0,0,0,0.42424242424242425,0.42424242424242425,0.15151515151515152,0.9996740646601209
513,16,14.1,Time plan 900,900,112,41,846.325965342172,41,41,71,83.97098301182339,0,1,1,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896128
513,16,14.1,Time plan 930,930,112,41,846.325965342172,41,41,71,83.97098301182339,0,1,1,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896128
513,16,14.1,Time plan 960,960,112,41,846.325965342172,41,41,71,83.97098301182339,0,1,1,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896128
513,16,14.15,Greedy event,0,112,0,0,42,42,70,123.93099072434292,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993361758813786
513,16,14.15,Time plan 900,900,112,42,866.6592986755053,42,42,70,89.85828267708979,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935651
513,16,14.15,Time plan 930,930,112,42,866.6592986755053,42,42,70,89.85828267708979,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935651
513,16,14.15,Time plan 960,960,112,42,866.6592986755053,42,42,70,89.85828267708979,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935651
513,16,16,Greedy event,0,112,0,0,44,44,68,130.23322797227394,0,0,0,0.3409090909090909,0.3409090909090909,0.3181818181818182,0.9466006067734118
513,16,16,Time plan 900,900,112,43,886.9926320088385,43,43,69,97.14617305559962,0,1,1,0.3488372093023256,0.3488372093023256,0.3023255813953488,0.9462823214958717
513,16,16,Time plan 930,930,112,45,928.5635342951841,45,45,67,99.52946567977294,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469096301741482
513,16,16,Time plan 960,960,112,45,928.5635342951841,45,45,67,99.52946567977294,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469096301741482
513,16,17,Greedy event,0,112,0,0,44,44,68,129.9455166387397,0,0,0,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.9494463919673375
513,16,17,Time plan 900,900,112,43,886.5405141989991,43,43,69,101.4258638484314,0,1,1,0.37209302325581395,0.37209302325581395,0.2558139534883721,0.9491469808533962
513,16,17,Time plan 930,930,112,45,928.1114164853446,45,45,67,104.60890093048243,0,1,1,0.35555555555555557,0.35555555555555557,0.28888888888888886,0.9497373890211859
513,16,17,Time plan 960,960,112,46,948.8968676285175,45,45,67,104.60890093048243,1,0.9782608695652174,0,0.35555555555555557,0.35555555555555557,0.28888888888888886,0.9497373890211859
513,16,18,Greedy event,0,112,0,0,44,44,68,129.81563234295217,0,0,0,0.38636363636363635,0.38636363636363635,0.22727272727272727,0.9519758179003381
513,16,18,Time plan 900,900,112,43,886.0883963891596,43,43,69,103.87885970660828,0,1,1,0.3953488372093023,0.3953488372093023,0.20930232558139536,0.9516933447267513
513,16,18,Time plan 930,930,112,45,927.6592986755052,45,45,67,107.98727213252168,0,1,1,0.37777777777777777,0.37777777777777777,0.24444444444444444,0.9522509524407748
513,16,18,Time plan 960,960,112,46,948.444749818678,46,46,66,109.70227777155192,0,1,1,0.3695652173913043,0.3695652173913043,0.2608695652173913,0.9525297562977867
513,17,14,Greedy event,0,132,0,0,39,39,93,134.49331746522714,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.937896137998194
513,17,14,Time plan 900,900,132,39,804.7550630558263,39,39,93,101.74717827750035,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378914432201086
513,17,14,Time plan 930,930,132,39,804.7550630558263,39,39,93,101.74717827750035,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378914432201086
513,17,14,Time plan 960,960,132,39,804.7550630558263,39,39,93,101.74717827750035,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378914432201086
513,17,14.05,Greedy event,0,132,0,0,23,23,109,77.33037054351357,0,0,0,0.34782608695652173,0.6086956521739131,0.043478260869565216,0.9996578804839052
513,17,14.05,Time plan 900,900,132,39,804.7550630558263,39,39,93,101.74717827750035,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513538
513,17,14.05,Time plan 930,930,132,39,804.7550630558263,39,39,93,101.74717827750035,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513538
513,17,14.05,Time plan 960,960,132,39,804.7550630558263,39,39,93,101.74717827750035,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513538
513,17,14.1,Greedy event,0,132,0,0,33,33,99,114.01632310450971,0,0,0,0.42424242424242425,0.42424242424242425,0.15151515151515152,0.9996734711763453
513,17,14.1,Time plan 900,900,132,41,846.325965342172,41,41,91,102.87548819215463,0,1,1,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896128
513,17,14.1,Time plan 930,930,132,41,846.325965342172,41,41,91,102.87548819215463,0,1,1,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896128
513,17,14.1,Time plan 960,960,132,41,846.325965342172,41,41,91,102.87548819215463,0,1,1,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896128
513,17,14.15,Greedy event,0,132,0,0,42,42,90,142.35970745202354,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993341075225594
513,17,14.15,Time plan 900,900,132,42,866.6592986755053,42,42,90,108.64939022390578,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935651
513,17,14.15,Time plan 930,930,132,42,866.6592986755053,42,42,90,108.64939022390578,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935651
513,17,14.15,Time plan 960,960,132,42,866.6592986755053,42,42,90,108.64939022390578,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935651
513,17,16,Greedy event,0,132,0,0,45,45,87,150.6433593873328,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469140600429278
513,17,16,Time plan 900,900,132,43,886.9926320088385,43,43,89,113.93215954984653,0,1,1,0.3488372093023256,0.3488372093023256,0.3023255813953488,0.9462823214958717
513,17,16,Time plan 930,930,132,45,928.5635342951841,45,45,87,116.00167761449421,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469096301741482
513,17,16,Time plan 960,960,132,45,928.5635342951841,45,45,87,116.00167761449421,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469096301741482
513,17,17,Greedy event,0,132,0,0,45,45,87,150.6433593873328,0,0,0,0.35555555555555557,0.35555555555555557,0.28888888888888886,0.949741696725574
513,17,17,Time plan 900,900,132,43,886.5405141989991,43,43,89,114.15037018987637,0,1,1,0.37209302325581395,0.37209302325581395,0.2558139534883721,0.9491469808533962
513,17,17,Time plan 930,930,132,45,928.1114164853448,45,45,87,120.73347627474853,0,1,1,0.28888888888888886,0.35555555555555557,0.35555555555555557,0.9497373890211859
513,17,17,Time plan 960,960,132,46,948.8968676285175,46,46,86,121.15481593140454,0,1,1,0.34782608695652173,0.34782608695652173,0.30434782608695654,0.9500325931050807
513,17,18,Greedy event,0,132,0,0,46,46,86,153.18167129537943,0,0,0,0.3695652173913043,0.3695652173913043,0.2608695652173913,0.9525338246852644
513,17,18,Time plan 900,900,132,43,886.0883963891596,43,43,89,110.4848598996737,0,1,1,0.3953488372093023,0.3953488372093023,0.20930232558139536,0.9516933447267513
513,17,18,Time plan 930,930,132,45,927.6592986755053,45,45,87,122.19860826833619,0,1,1,0.24444444444444444,0.37777777777777777,0.37777777777777777,0.9522509524407748
513,17,18,Time plan 960,960,132,46,948.444749818678,46,46,86,122.21853201208812,0,1,1,0.3695652173913043,0.3695652173913043,0.2608695652173913,0.9525297562977867
513,18,14,Greedy event,0,130,0,0,39,39,91,137.59584805017505,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378979082523763
513,18,14,Time plan 900,900,130,39,804.7550630558263,39,39,91,94.3224722699315,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378914432201086
513,18,14,Time plan 930,930,130,39,804.7550630558263,39,39,91,94.3224722699315,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378914432201086
513,18,14,Time plan 960,960,130,39,804.7550630558263,39,39,91,94.3224722699315,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378914432201086
513,18,14.05,Greedy event,0,130,0,0,23,23,107,76.29453909375785,0,0,0,0.30434782608695654,0.6086956521739131,0.08695652173913043,0.999657577189298
513,18,14.05,Time plan 900,900,130,39,804.7550630558263,39,39,91,94.3224722699315,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513538
513,18,14.05,Time plan 930,930,130,39,804.7550630558263,39,39,91,94.3224722699315,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513538
513,18,14.05,Time plan 960,960,130,39,804.7550630558263,39,39,91,94.3224722699315,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513538
513,18,14.1,Greedy event,0,130,0,0,33,33,97,114.33558200210746,0,0,0,0.42424242424242425,0.42424242424242425,0.15151515151515152,0.9996746511669004
513,18,14.1,Time plan 900,900,130,41,846.325965342172,41,41,89,95.83735320934524,0,1,1,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896129
513,18,14.1,Time plan 930,930,130,41,846.325965342172,41,41,89,95.83735320934524,0,1,1,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896129
513,18,14.1,Time plan 960,960,130,41,846.325965342172,41,41,89,95.83735320934524,0,1,1,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896129
513,18,14.15,Greedy event,0,130,0,0,42,42,88,149.46387656294593,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993363893345705
513,18,14.15,Time plan 900,900,130,42,866.6592986755053,42,42,88,102.29415480188904,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935651
513,18,14.15,Time plan 930,930,130,42,866.6592986755053,42,42,88,102.29415480188904,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935651
513,18,14.15,Time plan 960,960,130,42,866.6592986755053,42,42,88,102.29415480188904,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935651
513,18,16,Greedy event,0,130,0,0,44,44,86,157.0449136107891,0,0,0,0.3409090909090909,0.3409090909090909,0.3181818181818182,0.9466012846014887
513,18,16,Time plan 900,900,130,43,886.9926320088385,43,43,87,108.38033724835671,0,1,1,0.3488372093023256,0.3488372093023256,0.3023255813953488,0.9462823214958717
513,18,16,Time plan 930,930,130,45,928.5635342951841,45,45,85,109.71882519307061,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469096301741482
513,18,16,Time plan 960,960,130,45,928.5635342951841,45,45,85,109.71882519307061,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469096301741482
513,18,17,Greedy event,0,130,0,0,44,44,86,156.88255824105468,0,0,0,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.9494468595520686
513,18,17,Time plan 900,900,130,43,886.5405141989991,43,43,87,112.34718809212241,0,1,1,0.37209302325581395,0.37209302325581395,0.2558139534883721,0.9491469808533962
513,18,17,Time plan 930,930,130,45,928.1114164853446,45,45,85,115.12154671467252,0,1,1,0.35555555555555557,0.35555555555555557,0.28888888888888886,0.9497373890211859
513,18,17,Time plan 960,960,130,46,948.8968676285175,46,46,84,116.17471348806582,0,1,1,0.34782608695652173,0.34782608695652173,0.30434782608695654,0.9500325931050807
513,18,18,Greedy event,0,130,0,0,44,44,86,156.4855134212711,0,0,0,0.38636363636363635,0.38636363636363635,0.22727272727272727,0.9519759856982639
513,18,18,Time plan 900,900,130,43,886.0883963891596,43,43,87,112.44083237332629,0,1,1,0.3953488372093023,0.3953488372093023,0.20930232558139536,0.9516933447267513
513,18,18,Time plan 930,930,130,45,927.6592986755052,45,45,85,118.31209307649313,0,1,1,0.37777777777777777,0.37777777777777777,0.24444444444444444,0.9522509524407748
513,18,18,Time plan 960,960,130,46,948.444749818678,46,46,84,119.87302802006774,0,1,1,0.3695652173913043,0.3695652173913043,0.2608695652173913,0.9525297562977867
513,19,14,Greedy event,0,112,0,0,39,39,73,129.89954602374698,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378956019923791
513,19,14,Time plan 900,900,112,39,804.7550630558263,39,39,73,91.41207416753738,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378914432201086
513,19,14,Time plan 930,930,112,39,804.7550630558263,39,39,73,91.41207416753738,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378914432201086
513,19,14,Time plan 960,960,112,39,804.7550630558263,39,39,73,91.41207416753738,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378914432201086
513,19,14.05,Greedy event,0,112,0,0,23,23,89,79.53643188920064,0,0,0,0.391304347826087,0.6086956521739131,0,0.9996580637937725
513,19,14.05,Time plan 900,900,112,39,804.7550630558263,39,39,73,91.41207416753738,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513538
513,19,14.05,Time plan 930,930,112,39,804.7550630558263,39,39,73,91.41207416753738,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513538
513,19,14.05,Time plan 960,960,112,39,804.7550630558263,39,39,73,91.41207416753738,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513538
513,19,14.1,Greedy event,0,112,0,0,33,33,79,113.01132841757402,0,0,0,0.42424242424242425,0.42424242424242425,0.15151515151515152,0.9996731058566799
513,19,14.1,Time plan 900,900,112,41,846.325965342172,41,41,71,91.31282818511669,0,1,1,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896129
513,19,14.1,Time plan 930,930,112,41,846.325965342172,41,41,71,91.31282818511669,0,1,1,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896129
513,19,14.1,Time plan 960,960,112,41,846.325965342172,41,41,71,91.31282818511669,0,1,1,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896129
513,19,14.15,Greedy event,0,112,0,0,42,42,70,138.4816709870732,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.999334107522559
513,19,14.15,Time plan 900,900,112,42,866.6592986755053,42,42,70,97.2690736546621,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935651
513,19,14.15,Time plan 930,930,112,42,866.6592986755053,42,42,70,97.2690736546621,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935651
513,19,14.15,Time plan 960,960,112,42,866.6592986755053,42,42,70,97.2690736546621,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935651
513,19,16,Greedy event,0,112,0,0,44,44,68,143.88820474757324,0,0,0,0.3409090909090909,0.3409090909090909,0.3181818181818182,0.9466000837658344
513,19,16,Time plan 900,900,112,43,886.9926320088385,43,43,69,103.54794610569782,0,1,1,0.3488372093023256,0.3488372093023256,0.3023255813953488,0.9462823214958717
513,19,16,Time plan 930,930,112,45,928.5635342951841,45,45,67,102.63454032341876,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469096301741482
513,19,16,Time plan 960,960,112,45,928.5635342951841,45,45,67,102.63454032341876,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469096301741482
513,19,17,Greedy event,0,112,0,0,44,44,68,143.60049341403905,0,0,0,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.9494458997249117
513,19,17,Time plan 900,900,112,43,886.5405141989991,43,43,69,108.89517726177795,0,1,1,0.37209302325581395,0.37209302325581395,0.2558139534883721,0.9491469808533962
513,19,17,Time plan 930,930,112,45,928.1114164853448,45,45,67,106.2229585878989,0,1,1,0.28888888888888886,0.35555555555555557,0.35555555555555557,0.9497373890211859
513,19,17,Time plan 960,960,112,46,948.8968676285175,45,45,67,108.91184747678778,1,0.9782608695652174,0,0.3333333333333333,0.35555555555555557,0.3111111111111111,0.9497373890211859
513,19,18,Greedy event,0,112,0,0,44,44,68,143.33333289004298,0,0,0,0.38636363636363635,0.38636363636363635,0.22727272727272727,0.9519755139107582
513,19,18,Time plan 900,900,112,43,886.0883963891596,43,43,69,111.72855343226915,0,1,1,0.3953488372093023,0.3953488372093023,0.20930232558139536,0.9516933447267513
513,19,18,Time plan 930,930,112,45,927.6592986755052,45,45,67,113.23147097726073,0,1,1,0.37777777777777777,0.37777777777777777,0.24444444444444444,0.9522509524407748
513,19,18,Time plan 960,960,112,46,948.444749818678,45,45,67,114.4981376439274,1,0.9782608695652174,0,0.35555555555555557,0.37777777777777777,0.26666666666666666,0.9522509524407748
513,20,14,Greedy event,0,146,0,0,39,39,107,123.17285688202362,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378949208244954
513,20,14,Time plan 900,900,146,39,804.7550630558263,39,39,107,99.60629432861239,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378914432201086
513,20,14,Time plan 930,930,146,39,804.7550630558263,39,39,107,99.60629432861239,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378914432201086
513,20,14,Time plan 960,960,146,39,804.7550630558263,39,39,107,99.60629432861239,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378914432201086
513,20,14.05,Greedy event,0,146,0,0,23,23,123,69.91040103588291,0,0,0,0.21739130434782608,0.6086956521739131,0.17391304347826086,0.999657194738281
513,20,14.05,Time plan 900,900,146,39,804.7550630558263,39,39,107,99.60629432861239,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513538
513,20,14.05,Time plan 930,930,146,39,804.7550630558263,39,39,107,99.60629432861239,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513538
513,20,14.05,Time plan 960,960,146,39,804.7550630558263,39,39,107,99.60629432861239,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513538
513,20,14.1,Greedy event,0,146,0,0,33,33,113,102.78084688751424,0,0,0,0.3333333333333333,0.42424242424242425,0.24242424242424243,0.9996724225427779
513,20,14.1,Time plan 900,900,146,41,846.325965342172,41,41,105,101.35123272857828,0,1,1,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896129
513,20,14.1,Time plan 930,930,146,41,846.325965342172,41,41,105,101.35123272857828,0,1,1,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896129
513,20,14.1,Time plan 960,960,146,41,846.325965342172,41,41,105,101.35123272857828,0,1,1,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896129
513,20,14.15,Greedy event,0,146,0,0,42,42,104,133.82170864523286,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993336225422705
513,20,14.15,Time plan 900,900,146,42,866.6592986755053,42,42,104,107.11836771804896,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935651
513,20,14.15,Time plan 930,930,146,42,866.6592986755053,42,42,104,107.11836771804896,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935651
513,20,14.15,Time plan 960,960,146,42,866.6592986755053,42,42,104,107.11836771804896,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935651
513,20,16,Greedy event,0,146,0,0,45,45,101,144.97129472085993,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469131220327519
513,20,16,Time plan 900,900,146,43,886.9926320088385,43,43,103,106.96111157180404,0,1,1,0.3488372093023256,0.3488372093023256,0.3023255813953488,0.9462823214958717
513,20,16,Time plan 930,930,146,45,928.5635342951841,45,45,101,114.54045399103138,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469096301741482
513,20,16,Time plan 960,960,146,45,928.5635342951841,45,45,101,114.54045399103138,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469096301741482
513,20,17,Greedy event,0,146,0,0,46,46,100,148.23955036077888,0,0,0,0.34782608695652173,0.34782608695652173,0.30434782608695654,0.950035728060023
513,20,17,Time plan 900,900,146,43,886.5405141989991,43,43,103,102.09904040230275,0,1,1,0.37209302325581395,0.37209302325581395,0.2558139534883721,0.9491469808533962
513,20,17,Time plan 930,930,146,45,928.1114164853448,45,45,101,125.86220558884484,0,1,1,0.28888888888888886,0.35555555555555557,0.35555555555555557,0.9497373890211859
513,20,17,Time plan 960,960,146,46,948.8968676285175,46,46,100,114.65031199954224,0,1,1,0.34782608695652173,0.34782608695652173,0.30434782608695654,0.9500325931050807
513,20,18,Greedy event,0,146,0,0,46,46,100,147.96434821565924,0,0,0,0.3695652173913043,0.3695652173913043,0.2608695652173913,0.95253257400503
513,20,18,Time plan 900,900,146,43,886.0883963891596,43,43,103,96.16131292912623,0,1,1,0.3953488372093023,0.3953488372093023,0.20930232558139536,0.9516933447267513
513,20,18,Time plan 930,930,146,45,927.6592986755053,45,45,101,132.8929402004289,0,1,1,0.24444444444444444,0.37777777777777777,0.37777777777777777,0.9522509524407748
513,20,18,Time plan 960,960,146,46,948.444749818678,46,46,100,109.64881068892146,0,1,1,0.3695652173913043,0.3695652173913043,0.2608695652173913,0.9525297562977867
513,21,14,Greedy event,0,134,0,0,39,39,95,130.6976429983028,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378956407948558
513,21,14,Time plan 900,900,134,39,804.7550630558263,39,39,95,101.50373022604829,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378914432201086
513,21,14,Time plan 930,930,134,39,804.7550630558263,39,39,95,101.50373022604829,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378914432201086
513,21,14,Time plan 960,960,134,39,804.7550630558263,39,39,95,101.50373022604829,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378914432201086
513,21,14.05,Greedy event,0,134,0,0,23,23,111,75.36067727194893,0,0,0,0.34782608695652173,0.6086956521739131,0.043478260869565216,0.9996575613580161
513,21,14.05,Time plan 900,900,134,39,804.7550630558263,39,39,95,101.50373022604829,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513538
513,21,14.05,Time plan 930,930,134,39,804.7550630558263,39,39,95,101.50373022604829,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513538
513,21,14.05,Time plan 960,960,134,39,804.7550630558263,39,39,95,101.50373022604829,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513538
513,21,14.1,Greedy event,0,134,0,0,33,33,101,108.86804481260253,0,0,0,0.42424242424242425,0.42424242424242425,0.15151515151515152,0.9996726052026105
513,21,14.1,Time plan 900,900,134,41,846.325965342172,41,41,93,102.9853790700417,0,1,1,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896127
513,21,14.1,Time plan 930,930,134,41,846.325965342172,41,41,93,102.9853790700417,0,1,1,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896127
513,21,14.1,Time plan 960,960,134,41,846.325965342172,41,41,93,102.9853790700417,0,1,1,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896127
513,21,14.15,Greedy event,0,134,0,0,42,42,92,140.64528574968406,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.999333615589928
513,21,14.15,Time plan 900,900,134,42,866.6592986755053,42,42,92,109.02312962281087,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935651
513,21,14.15,Time plan 930,930,134,42,866.6592986755053,42,42,92,109.02312962281087,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935651
513,21,14.15,Time plan 960,960,134,42,866.6592986755053,42,42,92,109.02312962281087,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935651
513,21,16,Greedy event,0,134,0,0,45,45,89,150.73801055325507,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469131359345965
513,21,16,Time plan 900,900,134,43,886.9926320088385,43,43,91,115.28669296715292,0,1,1,0.3488372093023256,0.3488372093023256,0.3023255813953488,0.9462823214958717
513,21,16,Time plan 930,930,134,45,928.5635342951841,45,45,89,116.7404539910314,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469096301741482
